State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Jo Jorgensen Libertarian_Votes,Jo Jorgensen Libertarian_Pct,Howie Hawkins Green_Votes,Howie Hawkins Green_Pct,Kanye West Independent_Votes,Kanye West Independent_Pct,Don Blankenship Constitution_Votes,Don Blankenship Constitution_Pct,Total_Votes,Winner,Winner_Pct
Virginia,Bristol__VA,2313,29.63,5347,68.5,146,1.87,0,0.0,0,0.0,0,0.0,0,0.0,7806,Republican,68.5
Virginia,Brunswick__VA,4552,57.27,3357,42.24,39,0.49,0,0.0,0,0.0,0,0.0,0,0.0,7948,Democrat,57.27
Virginia,Buchanan__VA,1587,15.94,8311,83.5,55,0.55,0,0.0,0,0.0,0,0.0,0,0.0,9953,Republican,83.5
Virginia,Buckingham__VA,3471,42.71,4544,55.92,111,1.37,0,0.0,0,0.0,0,0.0,0,0.0,8126,Republican,55.92
Virginia,Buena_Vista__VA,825,29.72,1863,67.11,88,3.17,0,0.0,0,0.0,0,0.0,0,0.0,2776,Republican,67.11
Virginia,Campbell__VA,8070,27.0,21245,71.07,577,1.93,0,0.0,0,0.0,0,0.0,0,0.0,29892,Republican,71.07
Virginia,Caroline__VA,7657,47.01,8336,51.18,295,1.81,0,0.0,0,0.0,0,0.0,0,0.0,16288,Republican,51.18
Virginia,Carroll__VA,2842,18.16,12659,80.88,150,0.96,0,0.0,0,0.0,0,0.0,0,0.0,15651,Republican,80.88
Virginia,Charles_City__VA,2624,59.09,1761,39.65,56,1.26,0,0.0,0,0.0,0,0.0,0,0.0,4441,Democrat,59.09
Virginia,Charlotte__VA,2317,37.43,3815,61.62,59,0.95,0,0.0,0,0.0,0,0.0,0,0.0,6191,Republican,61.62
Virginia,Charlottesville__VA,20696,85.5,3094,12.78,415,1.71,0,0.0,0,0.0,0,0.0,0,0.0,24205,Democrat,85.5
Virginia,Chesapeake__VA,66377,52.22,58180,45.77,2551,2.01,0,0.0,0,0.0,0,0.0,0,0.0,127108,Democrat,52.22
Virginia,Chesterfield__VA,106935,52.45,93326,45.77,3623,1.78,0,0.0,0,0.0,0,0.0,0,0.0,203884,Democrat,52.45
Virginia,Clarke__VA,3920,41.98,5192,55.61,225,2.41,0,0.0,0,0.0,0,0.0,0,0.0,9337,Republican,55.61
Virginia,Colonial_Heights__VA,2972,32.5,6007,65.68,167,1.83,0,0.0,0,0.0,0,0.0,0,0.0,9146,Republican,65.68
Virginia,Covington__VA,964,37.03,1580,60.7,59,2.27,0,0.0,0,0.0,0,0.0,0,0.0,2603,Republican,60.7
Virginia,Craig__VA,587,18.52,2536,80.03,46,1.45,0,0.0,0,0.0,0,0.0,0,0.0,3169,Republican,80.03
Virginia,Culpeper__VA,10617,39.15,16012,59.05,487,1.8,0,0.0,0,0.0,0,0.0,0,0.0,27116,Republican,59.05
Virginia,Cumberland__VA,2227,41.94,3019,56.85,64,1.21,0,0.0,0,0.0,0,0.0,0,0.0,5310,Republican,56.85
Virginia,Danville__VA,11710,60.4,7428,38.31,251,1.29,0,0.0,0,0.0,0,0.0,0,0.0,19389,Democrat,60.4
Virginia,Dickenson__VA,1503,20.58,5748,78.71,52,0.71,0,0.0,0,0.0,0,0.0,0,0.0,7303,Republican,78.71
Virginia,Dinwiddie__VA,6224,41.24,8695,57.61,173,1.15,0,0.0,0,0.0,0,0.0,0,0.0,15092,Republican,57.61
Virginia,Emporia__VA,1612,67.7,754,31.67,15,0.63,0,0.0,0,0.0,0,0.0,0,0.0,2381,Democrat,67.7
Virginia,Essex__VA,3038,49.17,3075,49.77,65,1.05,0,0.0,0,0.0,0,0.0,0,0.0,6178,Republican,49.77
Virginia,Fairfax__VA,9174,68.04,4007,29.72,302,2.24,0,0.0,0,0.0,0,0.0,0,0.0,13483,Democrat,68.04
Virginia,Fairfax_Co___VA,419943,69.89,168401,28.03,12479,2.08,0,0.0,0,0.0,0,0.0,0,0.0,600823,Democrat,69.89
Virginia,Falls_Church__VA,7146,81.03,1490,16.9,183,2.08,0,0.0,0,0.0,0,0.0,0,0.0,8819,Democrat,81.03
Virginia,Fauquier__VA,17565,40.23,25106,57.5,990,2.27,0,0.0,0,0.0,0,0.0,0,0.0,43661,Republican,57.5
Virginia,Floyd__VA,3004,31.93,6225,66.17,179,1.9,0,0.0,0,0.0,0,0.0,0,0.0,9408,Republican,66.17
Virginia,Fluvanna__VA,7414,46.81,8155,51.48,271,1.71,0,0.0,0,0.0,0,0.0,0,0.0,15840,Republican,51.48
Virginia,Franklin__VA,2525,62.22,1487,36.64,46,1.13,0,0.0,0,0.0,0,0.0,0,0.0,4058,Democrat,62.22
Virginia,Franklin_Co___VA,8381,28.22,20895,70.35,426,1.43,0,0.0,0,0.0,0,0.0,0,0.0,29702,Republican,70.35
Virginia,Frederick__VA,17207,35.33,30558,62.74,938,1.93,0,0.0,0,0.0,0,0.0,0,0.0,48703,Republican,62.74
Virginia,Fredericksburg__VA,8517,66.22,4037,31.39,308,2.39,0,0.0,0,0.0,0,0.0,0,0.0,12862,Democrat,66.22
Virginia,Galax__VA,777,29.45,1838,69.67,23,0.87,0,0.0,0,0.0,0,0.0,0,0.0,2638,Republican,69.67
Virginia,Giles__VA,2156,23.5,6876,74.93,144,1.57,0,0.0,0,0.0,0,0.0,0,0.0,9176,Republican,74.93
Virginia,Gloucester__VA,6964,31.25,14875,66.76,443,1.99,0,0.0,0,0.0,0,0.0,0,0.0,22282,Republican,66.76
Virginia,Goochland__VA,6685,39.44,9966,58.8,299,1.76,0,0.0,0,0.0,0,0.0,0,0.0,16950,Republican,58.8
Virginia,Grayson__VA,1535,18.88,6529,80.3,67,0.82,0,0.0,0,0.0,0,0.0,0,0.0,8131,Republican,80.3
Virginia,Greene__VA,4163,36.8,6866,60.7,282,2.49,0,0.0,0,0.0,0,0.0,0,0.0,11311,Republican,60.7
Virginia,Greensville__VA,2627,57.43,1914,41.85,33,0.72,0,0.0,0,0.0,0,0.0,0,0.0,4574,Democrat,57.43
Virginia,Halifax__VA,7666,42.01,10418,57.09,164,0.9,0,0.0,0,0.0,0,0.0,0,0.0,18248,Republican,57.09
Virginia,Hampton__VA,46220,70.14,18430,27.97,1251,1.9,0,0.0,0,0.0,0,0.0,0,0.0,65901,Democrat,70.14
Virginia,Hanover__VA,25307,35.66,44318,62.45,1342,1.89,0,0.0,0,0.0,0,0.0,0,0.0,70967,Republican,62.45
Virginia,Harrisonburg__VA,11022,64.51,5591,32.72,473,2.77,0,0.0,0,0.0,0,0.0,0,0.0,17086,Democrat,64.51
Virginia,Henrico__VA,116572,63.65,63440,34.64,3140,1.71,0,0.0,0,0.0,0,0.0,0,0.0,183152,Democrat,63.65
Virginia,Henry__VA,9127,34.96,16725,64.07,253,0.97,0,0.0,0,0.0,0,0.0,0,0.0,26105,Republican,64.07
Virginia,Highland__VA,417,27.2,1092,71.23,24,1.57,0,0.0,0,0.0,0,0.0,0,0.0,1533,Republican,71.23
Virginia,Hopewell__VA,5430,56.52,4020,41.84,158,1.64,0,0.0,0,0.0,0,0.0,0,0.0,9608,Democrat,56.52
Virginia,Isle_of_Wight__VA,9399,40.07,13707,58.44,350,1.49,0,0.0,0,0.0,0,0.0,0,0.0,23456,Republican,58.44
Virginia,James_City__VA,25553,51.5,23153,46.66,916,1.85,0,0.0,0,0.0,0,0.0,0,0.0,49622,Democrat,51.5
Virginia,King_and_Queen__VA,1590,38.64,2450,59.54,75,1.82,0,0.0,0,0.0,0,0.0,0,0.0,4115,Republican,59.54
Virginia,King_George__VA,5404,37.99,8446,59.38,374,2.63,0,0.0,0,0.0,0,0.0,0,0.0,14224,Republican,59.38
Virginia,King_William__VA,3260,30.37,7320,68.18,156,1.45,0,0.0,0,0.0,0,0.0,0,0.0,10736,Republican,68.18
Virginia,Lancaster__VA,3368,47.09,3697,51.69,87,1.22,0,0.0,0,0.0,0,0.0,0,0.0,7152,Republican,51.69
Virginia,Lee__VA,1489,14.97,8365,84.1,92,0.92,0,0.0,0,0.0,0,0.0,0,0.0,9946,Republican,84.1
Virginia,Lexington__VA,1791,64.84,906,32.8,65,2.35,0,0.0,0,0.0,0,0.0,0,0.0,2762,Democrat,64.84
Virginia,Loudoun__VA,138372,61.54,82088,36.51,4402,1.96,0,0.0,0,0.0,0,0.0,0,0.0,224862,Democrat,61.54
Virginia,Louisa__VA,8269,37.73,13294,60.66,352,1.61,0,0.0,0,0.0,0,0.0,0,0.0,21915,Republican,60.66
Virginia,Lunenburg__VA,2418,40.3,3537,58.95,45,0.75,0,0.0,0,0.0,0,0.0,0,0.0,6000,Republican,58.95
Virginia,Lynchburg__VA,18048,49.63,17097,47.02,1218,3.35,0,0.0,0,0.0,0,0.0,0,0.0,36363,Democrat,49.63
Virginia,Madison__VA,2698,33.19,5300,65.2,131,1.61,0,0.0,0,0.0,0,0.0,0,0.0,8129,Republican,65.2
Virginia,Manassas__VA,10356,61.03,6256,36.87,356,2.1,0,0.0,0,0.0,0,0.0,0,0.0,16968,Democrat,61.03
Virginia,Manassas_Park__VA,3992,65.58,1979,32.51,116,1.91,0,0.0,0,0.0,0,0.0,0,0.0,6087,Democrat,65.58
Virginia,Martinsville__VA,3766,62.63,2165,36.01,82,1.36,0,0.0,0,0.0,0,0.0,0,0.0,6013,Democrat,62.63
Virginia,Mathews__VA,1825,31.33,3901,66.96,100,1.72,0,0.0,0,0.0,0,0.0,0,0.0,5826,Republican,66.96
Virginia,Mecklenburg__VA,6803,41.98,9266,57.18,135,0.83,0,0.0,0,0.0,0,0.0,0,0.0,16204,Republican,57.18
Virginia,Middlesex__VA,2491,36.71,4196,61.84,98,1.44,0,0.0,0,0.0,0,0.0,0,0.0,6785,Republican,61.84
Virginia,Montgomery__VA,23218,51.55,20629,45.8,1190,2.64,0,0.0,0,0.0,0,0.0,0,0.0,45037,Democrat,51.55
Virginia,Nelson__VA,4327,46.45,4812,51.65,177,1.9,0,0.0,0,0.0,0,0.0,0,0.0,9316,Republican,51.65
Virginia,New_Kent__VA,4621,31.95,9631,66.59,211,1.46,0,0.0,0,0.0,0,0.0,0,0.0,14463,Republican,66.59
Virginia,Newport_News__VA,53099,65.39,26377,32.48,1727,2.13,0,0.0,0,0.0,0,0.0,0,0.0,81203,Democrat,65.39
Virginia,Norfolk__VA,64440,71.69,23443,26.08,1998,2.22,0,0.0,0,0.0,0,0.0,0,0.0,89881,Democrat,71.69
Virginia,Northampton__VA,3667,54.47,2955,43.89,110,1.63,0,0.0,0,0.0,0,0.0,0,0.0,6732,Democrat,54.47
Virginia,Northumberland__VA,3252,41.61,4485,57.39,78,1.0,0,0.0,0,0.0,0,0.0,0,0.0,7815,Republican,57.39
Virginia,Norton__VA,464,28.98,1109,69.27,28,1.75,0,0.0,0,0.0,0,0.0,0,0.0,1601,Republican,69.27
Virginia,Nottoway__VA,2971,41.98,4027,56.89,80,1.13,0,0.0,0,0.0,0,0.0,0,0.0,7078,Republican,56.89
Virginia,Orange__VA,7995,38.54,12426,59.91,321,1.55,0,0.0,0,0.0,0,0.0,0,0.0,20742,Republican,59.91
Virginia,Page__VA,3007,24.03,9345,74.68,162,1.29,0,0.0,0,0.0,0,0.0,0,0.0,12514,Republican,74.68
Virginia,Patrick__VA,1954,20.5,7485,78.51,95,1.0,0,0.0,0,0.0,0,0.0,0,0.0,9534,Republican,78.51
Virginia,Petersburg__VA,12389,87.75,1584,11.22,145,1.03,0,0.0,0,0.0,0,0.0,0,0.0,14118,Democrat,87.75
Virginia,Pittsylvania__VA,10115,29.55,23751,69.39,361,1.05,0,0.0,0,0.0,0,0.0,0,0.0,34227,Republican,69.39
Virginia,Poquoson__VA,2054,26.14,5605,71.34,198,2.52,0,0.0,0,0.0,0,0.0,0,0.0,7857,Republican,71.34
Virginia,Portsmouth__VA,30948,69.42,12755,28.61,879,1.97,0,0.0,0,0.0,0,0.0,0,0.0,44582,Democrat,69.42
Virginia,Powhatan__VA,5320,26.96,14055,71.24,355,1.8,0,0.0,0,0.0,0,0.0,0,0.0,19730,Republican,71.24
Virginia,Prince_Edward__VA,4973,51.94,4434,46.31,167,1.74,0,0.0,0,0.0,0,0.0,0,0.0,9574,Democrat,51.94
Virginia,Prince_George__VA,7103,40.75,10103,57.96,226,1.3,0,0.0,0,0.0,0,0.0,0,0.0,17432,Republican,57.96
Virginia,Prince_William__VA,142863,62.64,81222,35.61,3971,1.74,0,0.0,0,0.0,0,0.0,0,0.0,228056,Democrat,62.64
Virginia,Pulaski__VA,4925,28.34,12127,69.79,324,1.86,0,0.0,0,0.0,0,0.0,0,0.0,17376,Republican,69.79
Virginia,Radford__VA,3358,53.13,2786,44.08,176,2.78,0,0.0,0,0.0,0,0.0,0,0.0,6320,Democrat,53.13
Virginia,Rappahannock__VA,2096,42.11,2812,56.49,70,1.41,0,0.0,0,0.0,0,0.0,0,0.0,4978,Republican,56.49
Virginia,Richmond__VA,92175,82.92,16603,14.94,2381,2.14,0,0.0,0,0.0,0,0.0,0,0.0,111159,Democrat,82.92
Virginia,Richmond_Co___VA,1513,36.88,2547,62.09,42,1.02,0,0.0,0,0.0,0,0.0,0,0.0,4102,Republican,62.09
Virginia,Roanoke__VA,26773,61.8,15607,36.02,943,2.18,0,0.0,0,0.0,0,0.0,0,0.0,43323,Democrat,61.8
Virginia,Roanoke_Co___VA,21801,38.12,34268,59.93,1115,1.95,0,0.0,0,0.0,0,0.0,0,0.0,57184,Republican,59.93
Virginia,Rockbridge__VA,4086,33.02,8088,65.37,199,1.61,0,0.0,0,0.0,0,0.0,0,0.0,12373,Republican,65.37
Virginia,Rockingham__VA,12644,28.86,30349,69.27,818,1.87,0,0.0,0,0.0,0,0.0,0,0.0,43811,Republican,69.27
Virginia,Russell__VA,2373,17.73,10879,81.27,134,1.0,0,0.0,0,0.0,0,0.0,0,0.0,13386,Republican,81.27
Virginia,Salem__VA,5148,39.45,7683,58.87,220,1.69,0,0.0,0,0.0,0,0.0,0,0.0,13051,Republican,58.87
Virginia,Scott__VA,1692,15.57,9063,83.38,114,1.05,0,0.0,0,0.0,0,0.0,0,0.0,10869,Republican,83.38
Virginia,Shenandoah__VA,6836,28.86,16463,69.51,385,1.63,0,0.0,0,0.0,0,0.0,0,0.0,23684,Republican,69.51
Virginia,Smyth__VA,3008,21.28,10963,77.55,165,1.17,0,0.0,0,0.0,0,0.0,0,0.0,14136,Republican,77.55
Virginia,Southampton__VA,3969,40.56,5730,58.55,87,0.89,0,0.0,0,0.0,0,0.0,0,0.0,9786,Republican,58.55
Virginia,Spotsylvania__VA,34307,45.55,39411,52.33,1599,2.12,0,0.0,0,0.0,0,0.0,0,0.0,75317,Republican,52.33
Virginia,Stafford__VA,40245,50.54,37636,47.27,1744,2.19,0,0.0,0,0.0,0,0.0,0,0.0,79625,Democrat,50.54
Virginia,Staunton__VA,6981,53.74,5695,43.84,314,2.42,0,0.0,0,0.0,0,0.0,0,0.0,12990,Democrat,53.74
Virginia,Suffolk__VA,28676,57.77,20082,40.45,884,1.78,0,0.0,0,0.0,0,0.0,0,0.0,49642,Democrat,57.77
Virginia,Surry__VA,2397,53.61,2025,45.29,49,1.1,0,0.0,0,0.0,0,0.0,0,0.0,4471,Democrat,53.61
Virginia,Sussex__VA,2827,55.56,2219,43.61,42,0.83,0,0.0,0,0.0,0,0.0,0,0.0,5088,Democrat,55.56
Virginia,Tazewell__VA,3205,15.92,16731,83.1,198,0.98,0,0.0,0,0.0,0,0.0,0,0.0,20134,Republican,83.1
Virginia,Virginia_Beach__VA,117393,51.59,105087,46.18,5081,2.23,0,0.0,0,0.0,0,0.0,0,0.0,227561,Democrat,51.59
Virginia,Warren__VA,6603,31.22,14069,66.53,475,2.25,0,0.0,0,0.0,0,0.0,0,0.0,21147,Republican,66.53
Virginia,Washington__VA,6617,23.07,21679,75.58,389,1.36,0,0.0,0,0.0,0,0.0,0,0.0,28685,Republican,75.58
Virginia,Waynesboro__VA,4961,46.29,5507,51.39,249,2.32,0,0.0,0,0.0,0,0.0,0,0.0,10717,Republican,51.39
Virginia,Westmoreland__VA,4501,45.31,5318,53.54,114,1.15,0,0.0,0,0.0,0,0.0,0,0.0,9933,Republican,53.54
Virginia,Williamsburg__VA,4790,69.59,1963,28.52,130,1.89,0,0.0,0,0.0,0,0.0,0,0.0,6883,Democrat,69.59
Virginia,Winchester__VA,6610,54.6,5221,43.13,275,2.27,0,0.0,0,0.0,0,0.0,0,0.0,12106,Democrat,54.6
Virginia,Wise__VA,3110,18.72,13366,80.45,139,0.84,0,0.0,0,0.0,0,0.0,0,0.0,16615,Republican,80.45
Virginia,Wythe__VA,3143,20.85,11733,77.85,196,1.3,0,0.0,0,0.0,0,0.0,0,0.0,15072,Republican,77.85
Virginia,York__VA,17683,45.59,20241,52.19,863,2.22,0,0.0,0,0.0,0,0.0,0,0.0,38787,Republican,52.19
Washington (state),Adams__WA,1814,30.95,3907,66.65,141,2.41,0,0.0,0,0.0,0,0.0,0,0.0,5862,Republican,66.65
Washington (state),Asotin__WA,4250,35.56,7319,61.24,382,3.2,0,0.0,0,0.0,0,0.0,0,0.0,11951,Republican,61.24
Washington (state),Benton__WA,38706,37.57,60365,58.59,3962,3.85,0,0.0,0,0.0,0,0.0,0,0.0,103033,Republican,58.59
Washington (state),Chelan__WA,19349,44.68,22746,52.52,1211,2.8,0,0.0,0,0.0,0,0.0,0,0.0,43306,Republican,52.52
Washington (state),Clallam__WA,24721,50.18,23062,46.81,1481,3.01,0,0.0,0,0.0,0,0.0,0,0.0,49264,Democrat,50.18
Washington (state),Clark__WA,140324,50.95,126303,45.86,8776,3.19,0,0.0,0,0.0,0,0.0,0,0.0,275403,Democrat,50.95
Washington (state),Columbia__WA,668,26.77,1754,70.3,73,2.93,0,0.0,0,0.0,0,0.0,0,0.0,2495,Republican,70.3
Washington (state),Cowlitz__WA,23938,39.71,34424,57.11,1918,3.18,0,0.0,0,0.0,0,0.0,0,0.0,60280,Republican,57.11
Washington (state),Douglas__WA,7811,36.66,12955,60.8,542,2.54,0,0.0,0,0.0,0,0.0,0,0.0,21308,Republican,60.8
Washington (state),Ferry__WA,1486,34.03,2771,63.45,110,2.52,0,0.0,0,0.0,0,0.0,0,0.0,4367,Republican,63.45
Washington (state),Franklin__WA,13340,41.17,18039,55.67,1025,3.16,0,0.0,0,0.0,0,0.0,0,0.0,32404,Republican,55.67
Washington (state),Garfield__WA,366,24.58,1069,71.79,54,3.63,0,0.0,0,0.0,0,0.0,0,0.0,1489,Republican,71.79
Washington (state),Grant__WA,11819,31.37,24764,65.72,1097,2.91,0,0.0,0,0.0,0,0.0,0,0.0,37680,Republican,65.72
Washington (state),Grays_Harbor__WA,17354,45.14,19877,51.71,1210,3.15,0,0.0,0,0.0,0,0.0,0,0.0,38441,Republican,51.71
Washington (state),Island__WA,29213,54.17,22746,42.18,1966,3.65,0,0.0,0,0.0,0,0.0,0,0.0,53925,Democrat,54.17
Washington (state),Jefferson__WA,17204,69.39,6931,27.96,657,2.65,0,0.0,0,0.0,0,0.0,0,0.0,24792,Democrat,69.39
Washington (state),King__WA,907310,74.95,269167,22.24,34030,2.81,0,0.0,0,0.0,0,0.0,0,0.0,1210507,Democrat,74.95
Washington (state),Kitsap__WA,90277,56.9,61563,38.8,6832,4.31,0,0.0,0,0.0,0,0.0,0,0.0,158672,Democrat,56.9
Washington (state),Kittitas__WA,11421,43.32,14105,53.5,838,3.18,0,0.0,0,0.0,0,0.0,0,0.0,26364,Republican,53.5
Washington (state),Klickitat__WA,5959,43.95,7237,53.37,364,2.68,0,0.0,0,0.0,0,0.0,0,0.0,13560,Republican,53.37
Washington (state),Lewis__WA,14520,32.05,29391,64.87,1398,3.09,0,0.0,0,0.0,0,0.0,0,0.0,45309,Republican,64.87
Washington (state),Lincoln__WA,1713,24.36,5150,73.23,170,2.42,0,0.0,0,0.0,0,0.0,0,0.0,7033,Republican,73.23
Washington (state),Mason__WA,17269,46.29,18710,50.16,1324,3.55,0,0.0,0,0.0,0,0.0,0,0.0,37303,Republican,50.16
Washington (state),Okanogan__WA,8900,41.82,11840,55.63,542,2.55,0,0.0,0,0.0,0,0.0,0,0.0,21282,Republican,55.63
Washington (state),Pacific__WA,6794,48.31,6953,49.44,317,2.25,0,0.0,0,0.0,0,0.0,0,0.0,14064,Republican,49.44
Washington (state),Pend_Oreille__WA,2593,30.32,5728,66.97,232,2.71,0,0.0,0,0.0,0,0.0,0,0.0,8553,Republican,66.97
Washington (state),Pierce__WA,249506,53.76,197730,42.61,16845,3.63,0,0.0,0,0.0,0,0.0,0,0.0,464081,Democrat,53.76
Washington (state),San_Juan__WA,9725,73.69,3057,23.16,415,3.14,0,0.0,0,0.0,0,0.0,0,0.0,13197,Democrat,73.69
Washington (state),Skagit__WA,38252,52.1,32762,44.62,2409,3.28,0,0.0,0,0.0,0,0.0,0,0.0,73423,Democrat,52.1
Washington (state),Skamania__WA,3192,43.65,3885,53.13,235,3.21,0,0.0,0,0.0,0,0.0,0,0.0,7312,Republican,53.13
Washington (state),Snohomish__WA,256728,58.51,166428,37.93,15640,3.56,0,0.0,0,0.0,0,0.0,0,0.0,438796,Democrat,58.51
Washington (state),Spokane__WA,135765,45.96,148576,50.29,11089,3.75,0,0.0,0,0.0,0,0.0,0,0.0,295430,Republican,50.29
Washington (state),Stevens__WA,7839,27.57,19808,69.67,783,2.75,0,0.0,0,0.0,0,0.0,0,0.0,28430,Republican,69.67
Washington (state),Thurston__WA,96608,57.46,65277,38.82,6249,3.72,0,0.0,0,0.0,0,0.0,0,0.0,168134,Democrat,57.46
Washington (state),Wahkiakum__WA,1165,39.08,1741,58.4,75,2.52,0,0.0,0,0.0,0,0.0,0,0.0,2981,Republican,58.4
Washington (state),Walla_Walla__WA,13690,43.79,16400,52.46,1171,3.75,0,0.0,0,0.0,0,0.0,0,0.0,31261,Republican,52.46
Washington (state),Whatcom__WA,83660,60.35,50489,36.42,4471,3.23,0,0.0,0,0.0,0,0.0,0,0.0,138620,Democrat,60.35
Washington (state),Whitman__WA,11184,52.94,9067,42.92,875,4.14,0,0.0,0,0.0,0,0.0,0,0.0,21126,Democrat,52.94
Washington (state),Yakima__WA,43179,44.89,50555,52.56,2459,2.56,0,0.0,0,0.0,0,0.0,0,0.0,96193,Republican,52.56
West Virginia,Barbour__WV,1457,21.82,5116,76.62,104,1.56,0,0.0,0,0.0,0,0.0,0,0.0,6677,Republican,76.62
West Virginia,Berkeley__WV,17186,33.35,33279,64.57,1074,2.08,0,0.0,0,0.0,0,0.0,0,0.0,51539,Republican,64.57
West Virginia,Boone__WV,2041,22.65,6816,75.62,156,1.73,0,0.0,0,0.0,0,0.0,0,0.0,9013,Republican,75.62
West Virginia,Braxton__WV,1457,25.72,4120,72.74,87,1.54,0,0.0,0,0.0,0,0.0,0,0.0,5664,Republican,72.74
West Virginia,Brooke__WV,2947,27.66,7545,70.81,164,1.53,0,0.0,0,0.0,0,0.0,0,0.0,10656,Republican,70.81
West Virginia,Cabell__WV,14994,40.13,21721,58.14,645,1.73,0,0.0,0,0.0,0,0.0,0,0.0,37360,Republican,58.14
West Virginia,Calhoun__WV,568,19.12,2364,79.57,39,1.31,0,0.0,0,0.0,0,0.0,0,0.0,2971,Republican,79.57
West Virginia,Clay__WV,641,19.05,2679,79.61,45,1.34,0,0.0,0,0.0,0,0.0,0,0.0,3365,Republican,79.61
West Virginia,Doddridge__WV,435,14.03,2619,84.46,47,1.51,0,0.0,0,0.0,0,0.0,0,0.0,3101,Republican,84.46
West Virginia,Fayette__WV,5063,30.01,11580,68.64,227,1.35,0,0.0,0,0.0,0,0.0,0,0.0,16870,Republican,68.64
West Virginia,Gilmer__WV,599,22.5,2012,75.58,51,1.92,0,0.0,0,0.0,0,0.0,0,0.0,2662,Republican,75.58
West Virginia,Grant__WV,607,11.02,4871,88.4,32,0.58,0,0.0,0,0.0,0,0.0,0,0.0,5510,Republican,88.4
West Virginia,Greenbrier__WV,4655,29.37,10925,68.93,270,1.7,0,0.0,0,0.0,0,0.0,0,0.0,15850,Republican,68.93
West Virginia,Hampshire__WV,1939,19.22,8033,79.65,114,1.13,0,0.0,0,0.0,0,0.0,0,0.0,10086,Republican,79.65
West Virginia,Hancock__WV,3790,27.46,9806,71.05,206,1.49,0,0.0,0,0.0,0,0.0,0,0.0,13802,Republican,71.05
West Virginia,Hardy__WV,1381,21.81,4859,76.73,93,1.46,0,0.0,0,0.0,0,0.0,0,0.0,6333,Republican,76.73
West Virginia,Harrison__WV,9215,30.25,20683,67.89,567,1.86,0,0.0,0,0.0,0,0.0,0,0.0,30465,Republican,67.89
West Virginia,Jackson__WV,3207,23.74,10093,74.71,209,1.55,0,0.0,0,0.0,0,0.0,0,0.0,13509,Republican,74.71
West Virginia,Jefferson__WV,12127,43.77,15033,54.26,545,1.97,0,0.0,0,0.0,0,0.0,0,0.0,27705,Republican,54.26
West Virginia,Kanawha__WV,34344,41.76,46398,56.41,1508,1.83,0,0.0,0,0.0,0,0.0,0,0.0,82250,Republican,56.41
West Virginia,Lewis__WV,1538,20.62,5782,77.52,139,1.86,0,0.0,0,0.0,0,0.0,0,0.0,7459,Republican,77.52
West Virginia,Lincoln__WV,1711,21.85,6012,76.77,108,1.38,0,0.0,0,0.0,0,0.0,0,0.0,7831,Republican,76.77
West Virginia,Logan__WV,2333,17.91,10534,80.87,159,1.22,0,0.0,0,0.0,0,0.0,0,0.0,13026,Republican,80.87
West Virginia,Marion__WV,8901,34.5,16300,63.18,598,2.32,0,0.0,0,0.0,0,0.0,0,0.0,25799,Republican,63.18
West Virginia,Marshall__WV,3455,24.54,10435,74.11,190,1.35,0,0.0,0,0.0,0,0.0,0,0.0,14080,Republican,74.11
West Virginia,Mason__WV,2526,22.54,8491,75.77,189,1.69,0,0.0,0,0.0,0,0.0,0,0.0,11206,Republican,75.77
West Virginia,McDowell__WV,1333,20.42,5148,78.87,46,0.71,0,0.0,0,0.0,0,0.0,0,0.0,6527,Republican,78.87
West Virginia,Mercer__WV,5556,22.1,19237,76.53,342,1.37,0,0.0,0,0.0,0,0.0,0,0.0,25135,Republican,76.53
West Virginia,Mineral__WV,2660,20.66,10040,77.97,176,1.37,0,0.0,0,0.0,0,0.0,0,0.0,12876,Republican,77.97
West Virginia,Mingo__WV,1397,13.93,8544,85.22,85,0.85,0,0.0,0,0.0,0,0.0,0,0.0,10026,Republican,85.22
West Virginia,Monongalia__WV,20282,48.2,20803,49.44,994,2.36,0,0.0,0,0.0,0,0.0,0,0.0,42079,Republican,49.44
West Virginia,Monroe__WV,1345,20.72,5068,78.09,77,1.19,0,0.0,0,0.0,0,0.0,0,0.0,6490,Republican,78.09
West Virginia,Morgan__WV,1998,22.98,6537,75.17,161,1.85,0,0.0,0,0.0,0,0.0,0,0.0,8696,Republican,75.17
West Virginia,Nicholas__WV,2226,20.93,8279,77.86,128,1.21,0,0.0,0,0.0,0,0.0,0,0.0,10633,Republican,77.86
West Virginia,Ohio__WV,7223,36.3,12354,62.08,323,1.62,0,0.0,0,0.0,0,0.0,0,0.0,19900,Republican,62.08
West Virginia,Pendleton__WV,820,22.41,2782,76.03,57,1.56,0,0.0,0,0.0,0,0.0,0,0.0,3659,Republican,76.03
West Virginia,Pleasants__WV,699,20.02,2742,78.54,50,1.44,0,0.0,0,0.0,0,0.0,0,0.0,3491,Republican,78.54
West Virginia,Pocahontas__WV,1047,26.12,2895,72.21,67,1.57,0,0.0,0,0.0,0,0.0,0,0.0,4009,Republican,72.21
West Virginia,Preston__WV,3163,21.7,11190,76.79,220,1.51,0,0.0,0,0.0,0,0.0,0,0.0,14573,Republican,76.79
