State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Evan McMullin Independent_Votes,Evan McMullin Independent_Pct,Gary Johnson Nonparty_Votes,Gary Johnson Nonparty_Pct,Richard Duncan Nonparty_Votes,Richard Duncan Nonparty_Pct,Darrell Castle Constitution_Votes,Darrell Castle Constitution_Pct,Evan McMullin Unaffiliated_Votes,Evan McMullin Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Iowa,Dubuque__IA,22850,45.96,23460,47.18,3411,6.86,0,0.0,0,0.0,0,0.0,,,,,,,,,49721,Republican,47.18
Iowa,Emmet__IA,1357,28.55,3124,65.73,272,5.72,0,0.0,0,0.0,0,0.0,,,,,,,,,4753,Republican,65.73
Iowa,Fayette__IA,3689,36.98,5620,56.34,666,6.68,0,0.0,0,0.0,0,0.0,,,,,,,,,9975,Republican,56.34
Iowa,Floyd__IA,3179,39.44,4375,54.28,506,6.28,0,0.0,0,0.0,0,0.0,,,,,,,,,8060,Republican,54.28
Iowa,Franklin__IA,1493,30.05,3163,63.67,312,6.28,0,0.0,0,0.0,0,0.0,,,,,,,,,4968,Republican,63.67
Iowa,Fremont__IA,963,26.79,2407,66.95,225,6.26,0,0.0,0,0.0,0,0.0,,,,,,,,,3595,Republican,66.95
Iowa,Greene__IA,1691,35.08,2820,58.49,310,6.43,0,0.0,0,0.0,0,0.0,,,,,,,,,4821,Republican,58.49
Iowa,Grundy__IA,1856,27.01,4527,65.88,489,7.11,0,0.0,0,0.0,0,0.0,,,,,,,,,6872,Republican,65.88
Iowa,Guthrie__IA,1732,30.12,3628,63.1,390,6.78,0,0.0,0,0.0,0,0.0,,,,,,,,,5750,Republican,63.1
Iowa,Hamilton__IA,2726,35.43,4463,58.01,505,6.56,0,0.0,0,0.0,0,0.0,,,,,,,,,7694,Republican,58.01
Iowa,Hancock__IA,1587,27.03,3977,67.74,307,5.23,0,0.0,0,0.0,0,0.0,,,,,,,,,5871,Republican,67.74
Iowa,Hardin__IA,2787,32.66,5254,61.57,492,5.77,0,0.0,0,0.0,0,0.0,,,,,,,,,8533,Republican,61.57
Iowa,Harrison__IA,2131,28.55,4902,65.67,432,5.78,0,0.0,0,0.0,0,0.0,,,,,,,,,7465,Republican,65.67
Iowa,Henry__IA,2904,30.88,5779,61.45,721,7.67,0,0.0,0,0.0,0,0.0,,,,,,,,,9404,Republican,61.45
Iowa,Howard__IA,1677,36.78,2611,57.27,271,5.95,0,0.0,0,0.0,0,0.0,,,,,,,,,4559,Republican,57.27
Iowa,Humboldt__IA,1252,24.61,3568,70.14,267,5.25,0,0.0,0,0.0,0,0.0,,,,,,,,,5087,Republican,70.14
Iowa,Ida__IA,792,21.93,2655,73.5,165,4.57,0,0.0,0,0.0,0,0.0,,,,,,,,,3612,Republican,73.5
Iowa,Iowa__IA,3084,34.64,5205,58.46,615,6.9,0,0.0,0,0.0,0,0.0,,,,,,,,,8904,Republican,58.46
Iowa,Jackson__IA,3837,37.22,5824,56.49,649,6.29,0,0.0,0,0.0,0,0.0,,,,,,,,,10310,Republican,56.49
Iowa,Jasper__IA,7109,37.35,10560,55.48,1365,7.17,0,0.0,0,0.0,0,0.0,,,,,,,,,19034,Republican,55.48
Iowa,Jefferson__IA,3710,45.49,3748,45.95,698,8.56,0,0.0,0,0.0,0,0.0,,,,,,,,,8156,Republican,45.95
Iowa,Johnson__IA,50200,65.25,21044,27.35,5696,7.4,0,0.0,0,0.0,0,0.0,,,,,,,,,76940,Democrat,65.25
Iowa,Jones__IA,3787,37.37,5720,56.45,626,6.18,0,0.0,0,0.0,0,0.0,,,,,,,,,10133,Republican,56.45
Iowa,Keokuk__IA,1342,26.92,3390,68.0,253,5.08,0,0.0,0,0.0,0,0.0,,,,,,,,,4985,Republican,68.0
Iowa,Kossuth__IA,2543,29.55,5653,65.68,411,4.77,0,0.0,0,0.0,0,0.0,,,,,,,,,8607,Republican,65.68
Iowa,Lee__IA,6215,38.48,8803,54.5,1133,7.02,0,0.0,0,0.0,0,0.0,,,,,,,,,16151,Republican,54.5
Iowa,Linn__IA,58935,50.33,48390,41.32,9773,8.35,0,0.0,0,0.0,0,0.0,,,,,,,,,117098,Democrat,50.33
Iowa,Louisa__IA,1648,32.91,3069,61.28,291,5.81,0,0.0,0,0.0,0,0.0,,,,,,,,,5008,Republican,61.28
Iowa,Lucas__IA,1239,28.46,2877,66.08,238,5.46,0,0.0,0,0.0,0,0.0,,,,,,,,,4354,Republican,66.08
Iowa,Lyon__IA,920,14.43,5192,81.42,265,4.15,0,0.0,0,0.0,0,0.0,,,,,,,,,6377,Republican,81.42
Iowa,Madison__IA,2678,31.01,5360,62.07,598,6.92,0,0.0,0,0.0,0,0.0,,,,,,,,,8636,Republican,62.07
Iowa,Mahaska__IA,2619,24.63,7432,69.9,581,5.47,0,0.0,0,0.0,0,0.0,,,,,,,,,10632,Republican,69.9
Iowa,Marion__IA,5482,30.77,10962,61.53,1372,7.7,0,0.0,0,0.0,0,0.0,,,,,,,,,17816,Republican,61.53
Iowa,Marshall__IA,7652,42.56,9146,50.87,1182,6.57,0,0.0,0,0.0,0,0.0,,,,,,,,,17980,Republican,50.87
Iowa,Mills__IA,2090,27.15,5067,65.82,541,7.03,0,0.0,0,0.0,0,0.0,,,,,,,,,7698,Republican,65.82
Iowa,Mitchell__IA,1888,34.85,3190,58.89,339,6.26,0,0.0,0,0.0,0,0.0,,,,,,,,,5417,Republican,58.89
Iowa,Monona__IA,1247,27.27,3120,68.24,205,4.49,0,0.0,0,0.0,0,0.0,,,,,,,,,4572,Republican,68.24
Iowa,Monroe__IA,1056,27.32,2638,68.25,171,4.43,0,0.0,0,0.0,0,0.0,,,,,,,,,3865,Republican,68.25
Iowa,Montgomery__IA,1314,26.05,3436,68.12,294,5.83,0,0.0,0,0.0,0,0.0,,,,,,,,,5044,Republican,68.12
Iowa,Muscatine__IA,8368,43.06,9584,49.32,1482,7.62,0,0.0,0,0.0,0,0.0,,,,,,,,,19434,Republican,49.32
Iowa,O_Brien__IA,1315,17.76,5752,77.67,339,4.57,0,0.0,0,0.0,0,0.0,,,,,,,,,7406,Republican,77.67
Iowa,Osceola__IA,552,17.18,2531,78.77,130,4.05,0,0.0,0,0.0,0,0.0,,,,,,,,,3213,Republican,78.77
Iowa,Page__IA,1807,25.65,4893,69.46,344,4.89,0,0.0,0,0.0,0,0.0,,,,,,,,,7044,Republican,69.46
Iowa,Palo_Alto__IA,1398,29.73,3081,65.51,224,4.76,0,0.0,0,0.0,0,0.0,,,,,,,,,4703,Republican,65.51
Iowa,Plymouth__IA,2885,21.87,9680,73.39,625,4.74,0,0.0,0,0.0,0,0.0,,,,,,,,,13190,Republican,73.39
Iowa,Pocahontas__IA,963,24.92,2702,69.91,200,5.17,0,0.0,0,0.0,0,0.0,,,,,,,,,3865,Republican,69.91
Iowa,Polk__IA,119804,51.74,93492,40.38,18259,7.88,0,0.0,0,0.0,0,0.0,,,,,,,,,231555,Democrat,51.74
Iowa,Pottawattamie__IA,15355,35.98,24447,57.28,2878,6.74,0,0.0,0,0.0,0,0.0,,,,,,,,,42680,Republican,57.28
Iowa,Poweshiek__IA,4304,43.77,4946,50.3,583,5.93,0,0.0,0,0.0,0,0.0,,,,,,,,,9833,Republican,50.3
Iowa,Ringgold__IA,753,27.82,1824,67.38,130,4.8,0,0.0,0,0.0,0,0.0,,,,,,,,,2707,Republican,67.38
Iowa,Sac__IA,1270,24.37,3703,71.05,239,4.58,0,0.0,0,0.0,0,0.0,,,,,,,,,5212,Republican,71.05
Iowa,Scott__IA,40440,46.9,39149,45.41,6631,7.69,0,0.0,0,0.0,0,0.0,,,,,,,,,86220,Democrat,46.9
Iowa,Shelby__IA,1662,26.09,4362,68.48,346,5.43,0,0.0,0,0.0,0,0.0,,,,,,,,,6370,Republican,68.48
Iowa,Sioux__IA,2300,12.64,14785,81.26,1109,6.1,0,0.0,0,0.0,0,0.0,,,,,,,,,18194,Republican,81.26
Iowa,Story__IA,25709,50.74,19458,38.4,5500,10.86,0,0.0,0,0.0,0,0.0,,,,,,,,,50667,Democrat,50.74
Iowa,Tama__IA,3196,36.52,4971,56.8,585,6.68,0,0.0,0,0.0,0,0.0,,,,,,,,,8752,Republican,56.8
Iowa,Taylor__IA,758,25.02,2111,69.69,160,5.29,0,0.0,0,0.0,0,0.0,,,,,,,,,3029,Republican,69.69
Iowa,Union__IA,1922,32.96,3525,60.44,385,6.6,0,0.0,0,0.0,0,0.0,,,,,,,,,5832,Republican,60.44
Iowa,Van_Buren__IA,845,23.73,2527,70.96,189,5.31,0,0.0,0,0.0,0,0.0,,,,,,,,,3561,Republican,70.96
Iowa,Wapello__IA,5594,36.93,8715,57.53,840,5.54,0,0.0,0,0.0,0,0.0,,,,,,,,,15149,Republican,57.53
Iowa,Warren__IA,10411,38.14,14814,54.26,2075,7.6,0,0.0,0,0.0,0,0.0,,,,,,,,,27300,Republican,54.26
Iowa,Washington__IA,3943,36.08,6173,56.48,813,7.44,0,0.0,0,0.0,0,0.0,,,,,,,,,10929,Republican,56.48
Iowa,Wayne__IA,719,24.46,2069,70.37,152,5.17,0,0.0,0,0.0,0,0.0,,,,,,,,,2940,Republican,70.37
Iowa,Webster__IA,6305,36.17,10056,57.69,1069,6.14,0,0.0,0,0.0,0,0.0,,,,,,,,,17430,Republican,57.69
Iowa,Winnebago__IA,1931,33.37,3447,59.56,409,7.07,0,0.0,0,0.0,0,0.0,,,,,,,,,5787,Republican,59.56
Iowa,Winneshiek__IA,5254,46.24,5344,47.03,764,6.73,0,0.0,0,0.0,0,0.0,,,,,,,,,11362,Republican,47.03
Iowa,Woodbury__IA,16210,37.08,24727,56.56,2781,6.36,0,0.0,0,0.0,0,0.0,,,,,,,,,43718,Republican,56.56
Iowa,Worth__IA,1530,35.94,2453,57.62,274,6.44,0,0.0,0,0.0,0,0.0,,,,,,,,,4257,Republican,57.62
Iowa,Wright__IA,1896,31.46,3800,63.06,330,5.48,0,0.0,0,0.0,0,0.0,,,,,,,,,6026,Republican,63.06
Kansas,Allen__KS,1433,26.01,3651,66.27,76,1.36,229,4.16,121,2.2,0,0.0,,,,,,,,,5509,Republican,66.27
Kansas,Anderson__KS,672,20.06,2435,72.69,11,0.33,151,4.51,81,2.42,0,0.0,,,,,,,,,3350,Republican,72.69
Kansas,Atchison__KS,1989,30.25,4049,61.58,58,0.88,316,4.81,163,2.48,0,0.0,,,,,,,,,6575,Republican,61.58
Kansas,Barber__KS,286,12.65,1850,81.82,19,0.84,78,3.45,28,1.24,0,0.0,,,,,,,,,2261,Republican,81.82
Kansas,Barton__KS,1839,17.79,7888,76.29,108,1.05,347,3.36,157,1.52,0,0.0,,,,,,,,,10339,Republican,76.29
Kansas,Bourbon__KS,1336,21.64,4424,71.64,102,1.66,205,3.32,108,1.75,0,0.0,,,,,,,,,6175,Republican,71.64
Kansas,Brown__KS,863,21.19,2906,71.35,49,1.2,158,3.88,97,2.38,0,0.0,,,,,,,,,4073,Republican,71.35
Kansas,Butler__KS,6573,23.77,19073,68.96,201,0.73,1415,5.12,395,1.43,0,0.0,,,,,,,,,27657,Republican,68.96
Kansas,Chase__KS,316,23.08,969,70.78,8,0.58,45,3.29,31,2.26,0,0.0,,,,,,,,,1369,Republican,70.78
Kansas,Chautauqua__KS,197,13.3,1236,83.46,0,0.0,25,1.69,23,1.55,0,0.0,,,,,,,,,1481,Republican,83.46
Kansas,Cherokee__KS,2005,23.0,6182,70.91,105,1.2,296,3.4,130,1.49,0,0.0,,,,,,,,,8718,Republican,70.91
Kansas,Cheyenne__KS,181,12.86,1173,83.37,4,0.28,29,2.06,20,1.42,0,0.0,,,,,,,,,1407,Republican,83.37
Kansas,Clark__KS,120,11.86,825,81.52,11,1.09,36,3.56,20,1.98,0,0.0,,,,,,,,,1012,Republican,81.52
Kansas,Clay__KS,677,17.55,2891,74.94,55,1.42,150,3.89,85,2.2,0,0.0,,,,,,,,,3858,Republican,74.94
Kansas,Cloud__KS,761,19.24,2919,73.81,40,1.01,161,4.07,74,1.87,0,0.0,,,,,,,,,3955,Republican,73.81
Kansas,Coffey__KS,727,17.87,3050,74.98,32,0.79,189,4.65,70,1.72,0,0.0,,,,,,,,,4068,Republican,74.98
Kansas,Comanche__KS,102,11.76,715,82.47,0,0.0,40,4.61,10,1.15,0,0.0,,,,,,,,,867,Republican,82.47
Kansas,Cowley__KS,3551,28.14,8270,65.53,46,0.36,479,3.8,275,2.18,0,0.0,,,,,,,,,12621,Republican,65.53
Kansas,Crawford__KS,5199,34.49,8624,57.21,265,1.76,672,4.46,314,2.08,0,0.0,,,,,,,,,15074,Republican,57.21
Kansas,Decatur__KS,178,12.22,1210,83.05,7,0.48,42,2.88,20,1.37,0,0.0,,,,,,,,,1457,Republican,83.05
Kansas,Dickinson__KS,1609,19.6,6029,73.43,34,0.42,369,4.49,169,2.06,0,0.0,,,,,,,,,8210,Republican,73.43
Kansas,Doniphan__KS,587,17.29,2606,76.76,21,0.72,125,3.68,56,1.65,0,0.0,,,,,,,,,3395,Republican,76.76
Kansas,Douglas__KS,31195,61.13,14688,28.78,1164,2.28,2429,4.76,1555,3.05,0,0.0,,,,,,,,,51031,Democrat,61.13
Kansas,Edwards__KS,212,16.07,1037,78.62,3,0.23,33,2.5,34,2.58,0,0.0,,,,,,,,,1319,Republican,78.62
Kansas,Elk__KS,160,12.71,1048,83.24,0,0.0,35,2.78,16,1.27,0,0.0,,,,,,,,,1259,Republican,83.24
Kansas,Ellis__KS,2742,22.73,8466,70.19,153,1.27,464,3.85,237,1.96,0,0.0,,,,,,,,,12062,Republican,70.19
Kansas,Ellsworth__KS,521,19.25,1969,72.76,35,1.3,107,3.95,74,2.73,0,0.0,,,,,,,,,2706,Republican,72.76
Kansas,Finney__KS,3195,31.06,6350,61.74,136,1.33,424,4.12,180,1.75,0,0.0,,,,,,,,,10285,Republican,61.74
Kansas,Ford__KS,2149,27.64,5114,65.78,94,1.21,281,3.61,136,1.75,0,0.0,,,,,,,,,7774,Republican,65.78
Kansas,Franklin__KS,2892,26.1,7185,64.83,172,1.55,568,5.13,265,2.39,0,0.0,,,,,,,,,11082,Republican,64.83
Kansas,Geary__KS,2722,35.87,4274,56.33,124,1.63,312,4.11,156,2.06,0,0.0,,,,,,,,,7588,Republican,56.33
Kansas,Gove__KS,149,11.09,1140,84.88,0,0.0,41,3.05,13,0.97,0,0.0,,,,,,,,,1343,Republican,84.88
Kansas,Graham__KS,188,14.64,1025,79.83,3,0.23,38,2.96,30,2.34,0,0.0,,,,,,,,,1284,Republican,79.83
Kansas,Grant__KS,441,18.46,1804,75.51,10,0.42,101,4.23,33,1.38,0,0.0,,,,,,,,,2389,Republican,75.51
Kansas,Gray__KS,263,12.73,1698,82.19,0,0.0,75,3.63,30,1.45,0,0.0,,,,,,,,,2066,Republican,82.19
Kansas,Greeley__KS,83,12.77,534,82.15,0,0.0,25,3.85,8,1.23,0,0.0,,,,,,,,,650,Republican,82.15
Kansas,Greenwood__KS,485,17.08,2160,76.06,14,0.49,122,4.3,59,2.08,0,0.0,,,,,,,,,2840,Republican,76.06
Kansas,Hamilton__KS,121,13.81,705,80.48,5,0.57,31,3.54,14,1.6,0,0.0,,,,,,,,,876,Republican,80.48
Kansas,Harper__KS,393,15.19,1996,77.16,21,0.81,117,4.52,60,2.32,0,0.0,,,,,,,,,2587,Republican,77.16
Kansas,Harvey__KS,5068,33.53,8668,57.34,326,2.15,684,4.53,370,2.45,0,0.0,,,,,,,,,15116,Republican,57.34
Kansas,Haskell__KS,245,18.09,1040,76.81,6,0.44,41,3.03,22,1.62,0,0.0,,,,,,,,,1354,Republican,76.81
Kansas,Hodgeman__KS,124,12.19,855,84.07,0,0.0,21,2.06,17,1.67,0,0.0,,,,,,,,,1017,Republican,84.07
Kansas,Jackson__KS,1512,25.99,3919,67.7,11,0.19,213,3.66,143,2.46,0,0.0,,,,,,,,,5818,Republican,67.7
Kansas,Jefferson__KS,2518,29.83,5213,61.77,140,1.66,384,4.55,185,2.19,0,0.0,,,,,,,,,8440,Republican,61.77
Kansas,Jewell__KS,180,12.05,1223,81.86,2,0.13,48,3.21,41,2.74,0,0.0,,,,,,,,,1494,Republican,81.86
Kansas,Johnson__KS,129852,44.14,137490,46.73,6688,2.27,15156,5.15,5022,1.71,0,0.0,,,,,,,,,294208,Republican,46.73
Kansas,Kearny__KS,174,13.22,1075,81.69,13,0.99,41,3.12,13,0.99,0,0.0,,,,,,,,,1316,Republican,81.69
Kansas,Kingman__KS,599,17.97,2530,75.88,22,0.66,114,3.42,69,2.07,0,0.0,,,,,,,,,3334,Republican,75.88
Kansas,Kiowa__KS,114,10.44,900,82.42,18,1.65,44,4.03,16,1.47,0,0.0,,,,,,,,,1092,Republican,82.42
Kansas,Labette__KS,2291,27.88,5335,64.92,128,1.56,298,3.63,166,2.02,0,0.0,,,,,,,,,8218,Republican,64.92
Kansas,Lane__KS,106,12.17,718,82.43,0,0.0,33,3.79,14,1.61,0,0.0,,,,,,,,,871,Republican,82.43
Kansas,Leavenworth__KS,10209,33.32,17638,57.57,519,1.69,1611,5.26,662,2.16,0,0.0,,,,,,,,,30639,Republican,57.57
Kansas,Lincoln__KS,215,14.69,1179,80.53,0,0.0,41,2.8,29,1.98,0,0.0,,,,,,,,,1464,Republican,80.53
Kansas,Linn__KS,736,16.52,3484,78.22,50,1.12,119,2.67,65,1.46,0,0.0,,,,,,,,,4454,Republican,78.22
Kansas,Logan__KS,149,10.95,1132,83.17,5,0.36,47,3.45,28,2.06,0,0.0,,,,,,,,,1361,Republican,83.17
Kansas,Lyon__KS,4649,37.28,6552,52.53,270,2.17,670,5.37,331,2.65,0,0.0,,,,,,,,,12472,Republican,52.53
Kansas,Marion__KS,1204,21.23,4003,70.6,93,1.64,227,4.0,143,2.52,0,0.0,,,,,,,,,5670,Republican,70.6
Kansas,Marshall__KS,1072,22.94,3307,70.77,17,0.36,204,4.37,73,1.56,0,0.0,,,,,,,,,4673,Republican,70.77
Kansas,McPherson__KS,3226,25.32,8549,67.09,98,0.77,574,4.5,295,2.32,0,0.0,,,,,,,,,12742,Republican,67.09
Kansas,Meade__KS,210,12.12,1415,81.7,27,1.56,62,3.58,18,1.04,0,0.0,,,,,,,,,1732,Republican,81.7
Kansas,Miami__KS,3991,26.3,10003,65.92,239,1.58,683,4.5,259,1.71,0,0.0,,,,,,,,,15175,Republican,65.92
Kansas,Mitchell__KS,477,16.21,2308,78.45,13,0.44,89,3.03,55,1.87,0,0.0,,,,,,,,,2942,Republican,78.45
Kansas,Montgomery__KS,2637,21.97,8679,72.3,71,0.59,407,3.39,210,1.75,0,0.0,,,,,,,,,12004,Republican,72.3
Kansas,Morris__KS,601,22.9,1820,69.36,3,0.11,138,5.26,62,2.36,0,0.0,,,,,,,,,2624,Republican,69.36
Kansas,Morton__KS,147,12.25,995,82.92,11,0.92,33,2.75,14,1.17,0,0.0,,,,,,,,,1200,Republican,82.92
Kansas,Nemaha__KS,725,14.15,4124,80.52,27,0.53,164,3.2,82,1.6,0,0.0,,,,,,,,,5122,Republican,80.52
Kansas,Neosho__KS,1501,23.77,4431,70.18,22,0.35,240,3.8,120,1.9,0,0.0,,,,,,,,,6314,Republican,70.18
Kansas,Ness__KS,162,11.14,1228,84.46,1,0.07,42,2.89,21,1.44,0,0.0,,,,,,,,,1454,Republican,84.46
Kansas,Norton__KS,281,12.58,1840,82.36,5,0.22,67,3.0,41,1.84,0,0.0,,,,,,,,,2234,Republican,82.36
Kansas,Osage__KS,1753,24.51,4826,67.47,107,1.5,302,4.22,165,2.31,0,0.0,,,,,,,,,7153,Republican,67.47
Kansas,Osborne__KS,233,13.03,1460,81.66,8,0.45,46,2.57,41,2.29,0,0.0,,,,,,,,,1788,Republican,81.66
Kansas,Ottawa__KS,424,14.5,2283,78.08,31,1.06,144,4.92,42,1.44,0,0.0,,,,,,,,,2924,Republican,78.08
Kansas,Pawnee__KS,579,21.76,1904,71.55,13,0.49,131,4.92,34,1.28,0,0.0,,,,,,,,,2661,Republican,71.55
Kansas,Phillips__KS,300,11.26,2233,83.82,15,0.57,87,3.27,29,1.09,0,0.0,,,,,,,,,2664,Republican,83.82
Kansas,Pottawatomie__KS,2225,20.81,7612,71.19,120,1.12,543,5.08,193,1.8,0,0.0,,,,,,,,,10693,Republican,71.19
Kansas,Pratt__KS,771,20.07,2838,73.87,19,0.5,164,4.27,50,1.3,0,0.0,,,,,,,,,3842,Republican,73.87
Kansas,Rawlins__KS,163,11.07,1220,82.88,8,0.56,55,3.74,26,1.77,0,0.0,,,,,,,,,1472,Republican,82.88
Kansas,Reno__KS,6837,27.87,15513,63.23,450,1.83,1280,5.22,456,1.86,0,0.0,,,,,,,,,24536,Republican,63.23
Kansas,Republic__KS,375,14.83,2024,80.03,4,0.16,83,3.28,43,1.7,0,0.0,,,,,,,,,2529,Republican,80.03
Kansas,Rice__KS,695,18.27,2837,74.58,9,0.24,194,5.1,69,1.81,0,0.0,,,,,,,,,3804,Republican,74.58
Kansas,Riley__KS,9341,42.51,10107,46.0,659,3.0,1468,6.68,399,1.82,0,0.0,,,,,,,,,21974,Republican,46.0
Kansas,Rooks__KS,275,11.37,2031,83.96,4,0.17,80,3.31,29,1.2,0,0.0,,,,,,,,,2419,Republican,83.96
Kansas,Rush__KS,233,15.5,1197,79.64,0,0.0,55,3.66,18,1.2,0,0.0,,,,,,,,,1503,Republican,79.64
Kansas,Russell__KS,461,14.44,2574,80.61,3,0.09,111,3.48,44,1.38,0,0.0,,,,,,,,,3193,Republican,80.61
Kansas,Saline__KS,6317,28.63,13828,62.8,80,0.37,1378,6.25,461,2.09,0,0.0,,,,,,,,,22064,Republican,62.8
Kansas,Scott__KS,236,10.72,1865,84.7,5,0.23,69,3.13,27,1.23,0,0.0,,,,,,,,,2202,Republican,84.7
Kansas,Sedgwick__KS,69627,36.3,104353,54.41,4562,2.38,9214,4.8,4042,2.11,0,0.0,,,,,,,,,191798,Republican,54.41
Kansas,Seward__KS,1628,32.31,3159,62.7,7,0.14,186,3.69,58,1.15,0,0.0,,,,,,,,,5038,Republican,62.7
Kansas,Shawnee__KS,33926,44.19,35934,46.81,1742,2.27,3412,4.44,1752,2.28,0,0.0,,,,,,,,,76766,Republican,46.81
Kansas,Sheridan__KS,127,9.24,1197,87.12,0,0.0,38,2.77,12,0.87,0,0.0,,,,,,,,,1374,Republican,87.12
Kansas,Sherman__KS,347,13.22,2089,79.58,31,1.18,111,4.23,47,1.79,0,0.0,,,,,,,,,2625,Republican,79.58
Kansas,Smith__KS,297,14.54,1661,81.34,0,0.0,55,2.69,29,1.42,0,0.0,,,,,,,,,2042,Republican,81.34
Kansas,Stafford__KS,304,16.03,1490,78.59,6,0.31,62,3.27,34,1.79,0,0.0,,,,,,,,,1896,Republican,78.59
Kansas,Stanton__KS,115,18.05,492,77.24,4,0.63,19,2.98,7,1.1,0,0.0,,,,,,,,,637,Republican,77.24
Kansas,Stevens__KS,220,11.63,1599,84.56,0,0.0,49,2.59,23,1.22,0,0.0,,,,,,,,,1891,Republican,84.56
Kansas,Sumner__KS,2076,21.35,6984,71.84,37,0.38,420,4.32,205,2.11,0,0.0,,,,,,,,,9722,Republican,71.84
Kansas,Thomas__KS,473,13.23,2908,81.32,8,0.22,131,3.66,56,1.57,0,0.0,,,,,,,,,3576,Republican,81.32
Kansas,Trego__KS,198,13.36,1227,82.79,0,0.0,40,2.7,17,1.15,0,0.0,,,,,,,,,1482,Republican,82.79
Kansas,Wabaunsee__KS,776,22.96,2372,70.18,20,0.59,143,4.23,69,2.04,0,0.0,,,,,,,,,3380,Republican,70.18
Kansas,Wallace__KS,46,5.76,721,90.35,8,1.0,15,1.88,8,1.0,0,0.0,,,,,,,,,798,Republican,90.35
Kansas,Washington__KS,387,14.0,2194,79.35,15,0.54,124,4.48,45,1.63,0,0.0,,,,,,,,,2765,Republican,79.35
Kansas,Wichita__KS,140,14.64,769,80.44,17,1.78,18,1.88,12,1.26,0,0.0,,,,,,,,,956,Republican,80.44
Kansas,Wilson__KS,594,16.54,2788,77.64,14,0.39,135,3.76,60,1.67,0,0.0,,,,,,,,,3591,Republican,77.64
Kansas,Woodson__KS,273,18.92,1082,74.98,0,0.0,64,4.44,24,1.66,0,0.0,,,,,,,,,1443,Republican,74.98
Kansas,Wyandotte__KS,30146,61.22,15806,32.1,619,1.26,1725,3.5,947,1.92,0,0.0,,,,,,,,,49243,Democrat,61.22
Kentucky,Adair__KY,1323,16.07,6637,80.61,273,3.32,0,0.0,0,0.0,0,0.0,,,,,,,,,8233,Republican,80.61
Kentucky,Allen__KY,1349,16.66,6466,79.87,281,3.47,0,0.0,0,0.0,0,0.0,,,,,,,,,8096,Republican,79.87
Kentucky,Anderson__KY,2634,23.06,8242,72.16,546,4.78,0,0.0,0,0.0,0,0.0,,,,,,,,,11422,Republican,72.16
Kentucky,Ballard__KY,816,19.9,3161,77.08,124,3.02,0,0.0,0,0.0,0,0.0,,,,,,,,,4101,Republican,77.08
Kentucky,Barren__KY,4275,23.12,13483,72.93,730,3.95,0,0.0,0,0.0,0,0.0,,,,,,,,,18488,Republican,72.93
Kentucky,Bath__KY,1361,29.67,3082,67.19,144,3.14,0,0.0,0,0.0,0,0.0,,,,,,,,,4587,Republican,67.19
Kentucky,Bell__KY,1720,17.7,7764,79.89,234,2.41,0,0.0,0,0.0,0,0.0,,,,,,,,,9718,Republican,79.89
Kentucky,Boone__KY,15026,26.08,39082,67.83,3510,6.09,0,0.0,0,0.0,0,0.0,,,,,,,,,57618,Republican,67.83
Kentucky,Bourbon__KY,2791,31.71,5569,63.26,443,5.03,0,0.0,0,0.0,0,0.0,,,,,,,,,8803,Republican,63.26
Kentucky,Boyd__KY,6021,29.44,13591,66.45,842,4.11,0,0.0,0,0.0,0,0.0,,,,,,,,,20454,Republican,66.45
Kentucky,Boyle__KY,4281,33.07,8040,62.1,625,4.83,0,0.0,0,0.0,0,0.0,,,,,,,,,12946,Republican,62.1
Kentucky,Bracken__KY,705,19.99,2711,76.86,111,3.15,0,0.0,0,0.0,0,0.0,,,,,,,,,3527,Republican,76.86
Kentucky,Breathitt__KY,1537,26.79,3991,69.55,210,3.66,0,0.0,0,0.0,0,0.0,,,,,,,,,5738,Republican,69.55
Kentucky,Breckinridge__KY,1960,22.34,6484,73.9,330,3.76,0,0.0,0,0.0,0,0.0,,,,,,,,,8774,Republican,73.9
Kentucky,Bullitt__KY,8255,22.89,26210,72.67,1604,4.44,0,0.0,0,0.0,0,0.0,,,,,,,,,36069,Republican,72.67
Kentucky,Butler__KY,947,16.98,4428,79.41,201,3.61,0,0.0,0,0.0,0,0.0,,,,,,,,,5576,Republican,79.41
Kentucky,Caldwell__KY,1260,21.09,4507,75.43,208,3.48,0,0.0,0,0.0,0,0.0,,,,,,,,,5975,Republican,75.43
Kentucky,Calloway__KY,4749,29.59,10367,64.6,933,5.81,0,0.0,0,0.0,0,0.0,,,,,,,,,16049,Republican,64.6
Kentucky,Campbell__KY,14658,34.48,25050,58.93,2802,6.59,0,0.0,0,0.0,0,0.0,,,,,,,,,42510,Republican,58.93
Kentucky,Carlisle__KY,432,16.61,2094,80.51,75,2.88,0,0.0,0,0.0,0,0.0,,,,,,,,,2601,Republican,80.51
Kentucky,Carroll__KY,1106,28.69,2588,67.13,161,4.18,0,0.0,0,0.0,0,0.0,,,,,,,,,3855,Republican,67.13
