State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Perot_Votes,Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Andre Marrou Libertarian_Votes,Andre Marrou Libertarian_Pct,Perot [ 4 ] Independent_Votes,Perot [ 4 ] Independent_Pct,Andre Marrou [ 4 ] Libertarian_Votes,Andre Marrou [ 4 ] Libertarian_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Bo Gritz [ 5 ] Independent_Votes,Bo Gritz [ 5 ] Independent_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Others_Votes,Others_Pct,Perot [ 7 ] Independent_Votes,Perot [ 7 ] Independent_Pct,John Hagelin [ 7 ] Natural Law_Votes,John Hagelin [ 7 ] Natural Law_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,Perot [ 6 ] Independent_Votes,Perot [ 6 ] Independent_Pct,Andre Marrou [ 6 ] Libertarian_Votes,Andre Marrou [ 6 ] Libertarian_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Bo Gritz America First_Votes,Bo Gritz America First_Pct,Lenora Fulani Independent_Votes,Lenora Fulani Independent_Pct,John Hagelin Independent_Votes,John Hagelin Independent_Pct,Perot [ 3 ] Independent_Votes,Perot [ 3 ] Independent_Pct,Andre Marrou [ 3 ] Libertarian_Votes,Andre Marrou [ 3 ] Libertarian_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Various candidates Independent_Votes,Various candidates Independent_Pct,Bo Gritz Populist_Votes,Bo Gritz Populist_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Mitchell__NC,1727,24.62,4405,62.79,877,12.5,6,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7015,Republican,62.79
North Carolina,Montgomery__NC,4422,48.27,3543,38.67,1185,12.94,11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9161,Democrat,48.27
North Carolina,Moore__NC,9649,36.29,12448,46.81,4448,16.73,46,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,26591,Republican,46.81
North Carolina,Nash__NC,10809,36.17,14446,48.34,4544,15.2,87,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,29886,Republican,48.34
North Carolina,New_Hanover__NC,20291,38.91,24338,46.67,7401,14.19,124,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,52154,Republican,46.67
North Carolina,Northampton__NC,5195,65.21,1845,23.16,916,11.5,11,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7967,Democrat,65.21
North Carolina,Onslow__NC,8045,33.08,11842,48.7,4387,18.04,44,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,24318,Republican,48.7
North Carolina,Orange__NC,28595,60.45,13009,27.5,5535,11.7,161,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,47300,Democrat,60.45
North Carolina,Pamlico__NC,2229,44.8,1929,38.77,809,16.26,8,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4975,Democrat,44.8
North Carolina,Pasquotank__NC,4709,49.15,3419,35.69,1434,14.97,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9581,Democrat,49.15
North Carolina,Pender__NC,5825,46.86,4857,39.07,1725,13.88,23,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12430,Democrat,46.86
North Carolina,Perquimans__NC,1818,46.88,1429,36.85,624,16.09,7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3878,Democrat,46.88
North Carolina,Person__NC,4323,42.26,4460,43.6,1431,13.99,16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,10230,Republican,43.6
North Carolina,Pitt__NC,17959,45.02,16609,41.63,5262,13.19,65,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,39895,Democrat,45.02
North Carolina,Polk__NC,2939,39.02,3448,45.77,1134,15.05,12,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7533,Republican,45.77
North Carolina,Randolph__NC,11274,28.98,20697,53.2,6870,17.66,61,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,38902,Republican,53.2
North Carolina,Richmond__NC,9163,58.91,4356,28.01,2015,12.96,19,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,15553,Democrat,58.91
North Carolina,Robeson__NC,19378,63.59,7777,25.52,3277,10.75,42,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,30474,Democrat,63.59
North Carolina,Rockingham__NC,13880,44.39,12678,40.54,4671,14.94,40,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,31269,Democrat,44.39
North Carolina,Rowan__NC,14308,33.48,21297,49.84,7053,16.51,74,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,42732,Republican,49.84
North Carolina,Rutherford__NC,7855,38.64,9748,47.95,2695,13.26,31,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20329,Republican,47.95
North Carolina,Sampson__NC,8698,46.84,8007,43.12,1852,9.97,11,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,18568,Democrat,46.84
North Carolina,Scotland__NC,5175,55.29,2980,31.84,1196,12.78,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9360,Democrat,55.29
North Carolina,Stanly__NC,7735,35.7,11030,50.91,2855,13.18,44,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,21664,Republican,50.91
North Carolina,Stokes__NC,6463,38.8,7979,47.9,2183,13.11,32,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,16657,Republican,47.9
North Carolina,Surry__NC,9392,40.05,10866,46.33,3164,13.49,31,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,23453,Republican,46.33
North Carolina,Swain__NC,2117,48.89,1640,37.88,568,13.12,5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4330,Democrat,48.89
North Carolina,Transylvania__NC,5120,38.97,5984,45.55,2006,15.27,27,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,13137,Republican,45.55
North Carolina,Tyrrell__NC,928,55.44,553,33.03,189,11.29,4,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1674,Democrat,55.44
North Carolina,Union__NC,10789,33.72,16542,51.71,4601,14.38,60,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,31992,Republican,51.71
North Carolina,Vance__NC,6598,51.55,4747,37.09,1444,11.28,11,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12800,Democrat,51.55
North Carolina,Wake__NC,88979,42.89,86798,41.84,31140,15.01,550,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,207467,Democrat,42.89
North Carolina,Warren__NC,4656,65.35,1767,24.8,693,9.73,9,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7125,Democrat,65.35
North Carolina,Washington__NC,2902,55.24,1780,33.89,563,10.72,8,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5253,Democrat,55.24
North Carolina,Watauga__NC,8262,42.98,7899,41.09,3007,15.64,57,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19225,Democrat,42.98
North Carolina,Wayne__NC,10307,37.44,14397,52.29,2798,10.16,30,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,27532,Republican,52.29
North Carolina,Wilkes__NC,7991,33.48,12547,52.57,3307,13.86,23,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,23868,Republican,52.57
North Carolina,Wilson__NC,10105,44.06,10176,44.36,2630,11.47,26,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22937,Republican,44.36
North Carolina,Yadkin__NC,3913,30.15,7311,56.34,1725,13.29,28,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12977,Republican,56.34
North Carolina,Yancey__NC,4285,46.54,3994,43.38,917,9.96,12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9208,Democrat,46.54
North Dakota,Adams__ND,469,28.84,647,39.79,499,30.69,6,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.31,,,,,1626,Republican,39.79
North Dakota,Barnes__ND,2124,32.94,2728,42.3,1568,24.31,21,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.12,,,,,6449,Republican,42.3
North Dakota,Benson__ND,1126,42.9,874,33.3,610,23.24,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5,,,,,2625,Democrat,42.9
North Dakota,Billings__ND,123,18.14,279,41.15,270,39.82,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.59,,,,,678,Republican,41.15
North Dakota,Bottineau__ND,1266,30.85,1787,43.54,1036,25.24,11,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1,,,,,4104,Republican,43.54
North Dakota,Bowman__ND,506,26.53,712,37.34,678,35.55,3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.42,,,,,1907,Republican,37.34
North Dakota,Burke__ND,458,30.05,551,36.15,506,33.2,4,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.33,,,,,1524,Republican,36.15
North Dakota,Burleigh__ND,8940,27.61,16484,50.9,6780,20.94,112,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.21,,,,,32384,Republican,50.9
North Dakota,Cass__ND,18077,34.03,25312,47.65,9513,17.91,153,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.11,,,,,53116,Republican,47.65
North Dakota,Cavalier__ND,866,27.7,1527,48.85,723,23.13,4,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.19,,,,,3126,Republican,48.85
North Dakota,Dickey__ND,918,30,1514,49.48,616,20.13,9,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1,,,,,3060,Republican,49.48
North Dakota,Divide__ND,634,39.14,515,31.79,456,28.15,8,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.43,,,,,1620,Democrat,39.14
North Dakota,Dunn__ND,667,31.69,784,37.24,637,30.26,9,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.38,,,,,2105,Republican,37.24
North Dakota,Eddy__ND,575,35.6,591,36.59,432,26.75,9,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5,,,,,1615,Republican,36.59
North Dakota,Emmons__ND,595,24.49,1047,43.09,774,31.85,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.33,,,,,2430,Republican,43.09
North Dakota,Foster__ND,565,29.12,803,41.39,556,28.66,8,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.41,,,,,1940,Republican,41.39
North Dakota,Golden_Valley__ND,255,22.89,503,45.15,352,31.6,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18,,,,,1114,Republican,45.15
North Dakota,Grand_Forks__ND,10930,35.14,13705,44.06,6349,20.41,94,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.08,,,,,31104,Republican,44.06
North Dakota,Grant__ND,415,21.18,900,45.94,629,32.11,6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.46,,,,,1959,Republican,45.94
North Dakota,Griggs__ND,647,36.85,773,44.02,330,18.79,3,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.17,,,,,1756,Republican,44.02
North Dakota,Hettinger__ND,465,25.3,854,46.46,500,27.2,3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.87,,,,,1838,Republican,46.46
North Dakota,Kidder__ND,468,27.35,739,43.19,489,28.58,5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.58,,,,,1711,Republican,43.19
North Dakota,LaMoure__ND,797,28.85,1270,45.96,679,24.57,9,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.29,,,,,2763,Republican,45.96
North Dakota,Logan__ND,383,25.77,703,47.31,390,26.24,2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.54,,,,,1486,Republican,47.31
North Dakota,McHenry__ND,1173,34.54,1321,38.9,886,26.09,8,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.24,,,,,3396,Republican,38.9
North Dakota,McIntosh__ND,450,21.91,1134,55.21,454,22.1,4,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.58,,,,,2054,Republican,55.21
North Dakota,McKenzie__ND,787,25.47,1324,42.85,969,31.36,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.23,,,,,3090,Republican,42.85
North Dakota,McLean__ND,1808,34.09,2124,40.05,1330,25.08,16,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.47,,,,,5303,Republican,40.05
North Dakota,Mercer__ND,1323,26.37,2274,45.33,1378,27.47,19,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.46,,,,,5017,Republican,45.33
North Dakota,Morton__ND,3594,31.19,5042,43.76,2787,24.19,68,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.27,,,,,11522,Republican,43.76
North Dakota,Mountrail__ND,1393,42.35,1017,30.92,861,26.18,12,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18,,,,,3289,Democrat,42.35
North Dakota,Nelson__ND,841,38.12,864,39.17,486,22.03,13,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09,,,,,2206,Republican,39.17
North Dakota,Oliver__ND,306,24.92,503,40.96,407,33.14,3,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.73,,,,,1228,Republican,40.96
North Dakota,Pembina__ND,1186,28.74,1917,46.45,991,24.01,30,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07,,,,,4127,Republican,46.45
North Dakota,Pierce__ND,761,31.3,1099,45.21,554,22.79,4,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.53,,,,,2431,Republican,45.21
North Dakota,Ramsey__ND,2008,33.17,2516,41.56,1507,24.89,14,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15,,,,,6054,Republican,41.56
North Dakota,Ransom__ND,1166,40.17,1102,37.96,625,21.53,8,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07,,,,,2903,Democrat,40.17
North Dakota,Renville__ND,580,34.73,655,39.22,429,25.69,5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,,,,,1670,Republican,39.22
North Dakota,Richland__ND,2688,32.38,3873,46.66,1698,20.46,21,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.25,,,,,8301,Republican,46.66
North Dakota,Rolette__ND,2002,55.52,895,24.82,660,18.3,31,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.5,,,,,3606,Democrat,55.52
North Dakota,Sargent__ND,961,42.64,816,36.2,463,20.54,8,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.27,,,,,2254,Democrat,42.64
North Dakota,Sheridan__ND,276,23.49,589,50.13,304,25.87,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.34,,,,,1175,Republican,50.13
North Dakota,Sioux__ND,463,47.05,264,26.83,244,24.8,5,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.81,,,,,984,Democrat,47.05
North Dakota,Slope__ND,145,27.1,226,42.24,162,30.28,1,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19,,,,,535,Republican,42.24
North Dakota,Stark__ND,3003,28.12,4491,42.06,3123,29.25,25,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.34,,,,,10678,Republican,42.06
North Dakota,Steele__ND,598,43.65,503,36.72,267,19.49,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,,,,,1370,Democrat,43.65
North Dakota,Stutsman__ND,3313,33.13,4039,40.39,2580,25.8,46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.23,,,,,10001,Republican,40.39
