State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Eric Hass Socialist Labor_Votes,Eric Hass Socialist Labor_Pct,Orval Faubus National States' Rights_Votes,Orval Faubus National States' Rights_Pct,Farrell Dobbs Socialist Workers_Votes,Farrell Dobbs Socialist Workers_Pct,All Others Various_Votes,All Others Various_Pct,Others_Votes,Others_Pct,Farrell Dobbs No Party Listed_Votes,Farrell Dobbs No Party Listed_Pct,Rutherford Decker Prohibition_Votes,Rutherford Decker Prohibition_Pct,Unpledged electors States’ Rights_Votes,Unpledged electors States’ Rights_Pct,Various Candidates Write-ins_Votes,Various Candidates Write-ins_Pct,Lars Daly Independent_Votes,Lars Daly Independent_Pct,Eric Hass Industrial Government_Votes,Eric Hass Industrial Government_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Orval Faubus National States’ Rights_Votes,Orval Faubus National States’ Rights_Pct,C. Benton Coiner Virginia Conservative_Votes,C. Benton Coiner Virginia Conservative_Pct,Total_Votes,Winner,Winner_Pct
Indiana,Pike__IN,3046,39.48,4606,59.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,0.83,,,,,,,,,,,,,,,,,,,7716,Republican,59.69
Indiana,Porter__IN,10733,40.54,15666,59.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,0.28,,,,,,,,,,,,,,,,,,,26474,Republican,59.18
Indiana,Posey__IN,4457,45.22,5369,54.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.31,,,,,,,,,,,,,,,,,,,9857,Republican,54.47
Indiana,Pulaski__IN,2746,40.56,3905,57.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120,1.77,,,,,,,,,,,,,,,,,,,6771,Republican,57.67
Indiana,Putnam__IN,4798,42.0,6583,57.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,0.37,,,,,,,,,,,,,,,,,,,11423,Republican,57.63
Indiana,Randolph__IN,5035,34.31,9528,64.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114,0.78,,,,,,,,,,,,,,,,,,,14677,Republican,64.92
Indiana,Ripley__IN,4730,43.72,6053,55.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.32,,,,,,,,,,,,,,,,,,,10818,Republican,55.95
Indiana,Rush__IN,3516,35.94,6215,63.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,0.52,,,,,,,,,,,,,,,,,,,9782,Republican,63.54
Indiana,St__Joseph__IN,63553,54.09,53621,45.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,325,0.28,,,,,,,,,,,,,,,,,,,117499,Democrat,54.09
Indiana,Scott__IN,3064,48.63,3213,50.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.38,,,,,,,,,,,,,,,,,,,6301,Republican,50.99
Indiana,Shelby__IN,7111,42.83,9421,56.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,0.42,,,,,,,,,,,,,,,,,,,16602,Republican,56.75
Indiana,Spencer__IN,4303,45.91,5050,53.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.21,,,,,,,,,,,,,,,,,,,9373,Republican,53.88
Indiana,Starke__IN,3995,46.35,4592,53.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.37,,,,,,,,,,,,,,,,,,,8619,Republican,53.28
Indiana,Steuben__IN,2588,32.03,5464,67.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.33,,,,,,,,,,,,,,,,,,,8079,Republican,67.63
Indiana,Sullivan__IN,5975,49.54,6012,49.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,0.61,,,,,,,,,,,,,,,,,,,12060,Republican,49.85
Indiana,Switzerland__IN,1955,50.06,1929,49.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.54,,,,,,,,,,,,,,,,,,,3905,Democrat,50.06
Indiana,Tippecanoe__IN,14041,36.31,24572,63.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,0.14,,,,,,,,,,,,,,,,,,,38668,Republican,63.55
Indiana,Tipton__IN,3299,40.12,4924,59.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,8223,Republican,59.88
Indiana,Union__IN,1180,36.03,2087,63.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.24,,,,,,,,,,,,,,,,,,,3275,Republican,63.73
Indiana,Vanderburgh__IN,36330,46.8,41068,52.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,237,0.31,,,,,,,,,,,,,,,,,,,77635,Republican,52.9
Indiana,Vermillion__IN,5391,52.71,4798,46.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,0.37,,,,,,,,,,,,,,,,,,,10227,Democrat,52.71
Indiana,Vigo__IN,25105,50.03,24940,49.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,133,0.27,,,,,,,,,,,,,,,,,,,50178,Democrat,50.03
Indiana,Wabash__IN,4788,31.3,10420,68.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,0.58,,,,,,,,,,,,,,,,,,,15297,Republican,68.12
Indiana,Warren__IN,1574,35.26,2870,64.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.45,,,,,,,,,,,,,,,,,,,4464,Republican,64.29
Indiana,Warrick__IN,5042,43.64,6482,56.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.26,,,,,,,,,,,,,,,,,,,11554,Republican,56.1
Indiana,Washington__IN,3821,42.87,5057,56.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.39,,,,,,,,,,,,,,,,,,,8913,Republican,56.74
Indiana,Wayne__IN,12721,39.05,19764,60.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95,0.29,,,,,,,,,,,,,,,,,,,32580,Republican,60.66
Indiana,Wells__IN,4128,40.3,6034,58.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,0.78,,,,,,,,,,,,,,,,,,,10242,Republican,58.91
Indiana,White__IN,3914,36.88,6678,62.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.19,,,,,,,,,,,,,,,,,,,10612,Republican,62.93
Indiana,Whitley__IN,4266,38.98,6621,60.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,0.51,,,,,,,,,,,,,,,,,,,10943,Republican,60.5
Iowa,Adair__IA,2245,39.88,3383,60.09,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,,,,,,,,,,,,,,,,,5630,Republican,60.09
Iowa,Adams__IA,1643,42.92,2185,57.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,3828,Republican,57.08
Iowa,Allamakee__IA,2933,37.05,4970,62.78,0,0.0,6,0.08,0,0.0,0,0.0,0,0.0,0,0.0,7,0.09,,,,,,,,,,,,,,,,,7916,Republican,62.78
Iowa,Appanoose__IA,3422,40.35,5040,59.43,0,0.0,3,0.04,0,0.0,0,0.0,0,0.0,0,0.0,15,0.18,,,,,,,,,,,,,,,,,8480,Republican,59.43
Iowa,Audubon__IA,2595,46.91,2935,53.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,,,,,,,,,,,,,,,,,5532,Republican,53.05
Iowa,Benton__IA,4620,43.58,5972,56.33,0,0.0,3,0.03,0,0.0,0,0.0,0,0.0,0,0.0,6,0.06,,,,,,,,,,,,,,,,,10601,Republican,56.33
Iowa,Black_Hawk__IA,24078,45.82,28435,54.11,0,0.0,12,0.02,0,0.0,0,0.0,0,0.0,0,0.0,26,0.05,,,,,,,,,,,,,,,,,52551,Republican,54.11
Iowa,Boone__IA,5759,45.97,6761,53.97,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,6,0.05,,,,,,,,,,,,,,,,,12527,Republican,53.97
Iowa,Bremer__IA,3234,33.2,6504,66.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.04,,,,,,,,,,,,,,,,,9742,Republican,66.76
Iowa,Buchanan__IA,4251,45.07,5179,54.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.03,,,,,,,,,,,,,,,,,9433,Republican,54.9
Iowa,Buena_Vista__IA,3637,36.38,6351,63.54,0,0.0,3,0.03,0,0.0,0,0.0,0,0.0,0,0.0,5,0.05,,,,,,,,,,,,,,,,,9996,Republican,63.54
Iowa,Butler__IA,2268,29.78,5345,70.18,0,0.0,2,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,7616,Republican,70.18
Iowa,Calhoun__IA,3123,41.01,4485,58.9,0,0.0,3,0.04,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05,,,,,,,,,,,,,,,,,7615,Republican,58.9
Iowa,Carroll__IA,7064,60.27,4648,39.66,0,0.0,3,0.03,0,0.0,0,0.0,0,0.0,0,0.0,6,0.05,,,,,,,,,,,,,,,,,11721,Democrat,60.27
Iowa,Cass__IA,3059,32.7,6290,67.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.05,,,,,,,,,,,,,,,,,9354,Republican,67.24
Iowa,Cedar__IA,3203,38.02,5217,61.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.06,,,,,,,,,,,,,,,,,8425,Republican,61.92
Iowa,Cerro_Gordo__IA,10044,43.88,12830,56.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.07,,,,,,,,,,,,,,,,,22889,Republican,56.05
Iowa,Cherokee__IA,3309,40.82,4791,59.1,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,5,0.06,,,,,,,,,,,,,,,,,8106,Republican,59.1
Iowa,Chickasaw__IA,4063,51.5,3822,48.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05,,,,,,,,,,,,,,,,,7889,Democrat,51.5
Iowa,Clarke__IA,1906,41.89,2631,57.82,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,12,0.26,,,,,,,,,,,,,,,,,4550,Republican,57.82
Iowa,Clay__IA,3437,39.95,5165,60.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02,,,,,,,,,,,,,,,,,8604,Republican,60.03
Iowa,Clayton__IA,4612,41.71,6441,58.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.04,,,,,,,,,,,,,,,,,11057,Republican,58.25
Iowa,Clinton__IA,10508,43.19,13797,56.71,0,0.0,14,0.06,0,0.0,0,0.0,0,0.0,0,0.0,11,0.05,,,,,,,,,,,,,,,,,24330,Republican,56.71
Iowa,Crawford__IA,3720,43.67,4791,56.25,0,0.0,4,0.05,0,0.0,0,0.0,0,0.0,0,0.0,3,0.04,,,,,,,,,,,,,,,,,8518,Republican,56.25
Iowa,Dallas__IA,5597,45.97,6566,53.93,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0,0.0,11,0.09,,,,,,,,,,,,,,,,,12176,Republican,53.93
Iowa,Davis__IA,2303,46.53,2641,53.36,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,4,0.08,,,,,,,,,,,,,,,,,4949,Republican,53.36
Iowa,Decatur__IA,2411,44.18,3039,55.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.13,,,,,,,,,,,,,,,,,5457,Republican,55.69
Iowa,Delaware__IA,3688,42.38,5015,57.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,8703,Republican,57.62
Iowa,Des_Moines__IA,9872,47.94,10678,51.86,0,0.0,5,0.02,0,0.0,0,0.0,0,0.0,0,0.0,36,0.17,,,,,,,,,,,,,,,,,20591,Republican,51.86
Iowa,Dickinson__IA,2696,42.98,3575,56.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.03,,,,,,,,,,,,,,,,,6273,Republican,56.99
Iowa,Dubuque__IA,22007,63.3,12740,36.64,0,0.0,9,0.03,0,0.0,0,0.0,0,0.0,0,0.0,10,0.03,,,,,,,,,,,,,,,,,34766,Democrat,63.3
Iowa,Emmet__IA,2563,37.4,4284,62.51,0,0.0,3,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.04,,,,,,,,,,,,,,,,,6853,Republican,62.51
Iowa,Fayette__IA,5256,38.62,8330,61.2,0,0.0,4,0.03,0,0.0,0,0.0,0,0.0,0,0.0,21,0.15,,,,,,,,,,,,,,,,,13611,Republican,61.2
Iowa,Floyd__IA,3970,40.73,5774,59.24,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,9746,Republican,59.24
Iowa,Franklin__IA,2476,35.39,4514,64.52,0,0.0,3,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.04,,,,,,,,,,,,,,,,,6996,Republican,64.52
Iowa,Fremont__IA,2307,43.23,3027,56.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,,,,,,,,,,,,,,,,,5336,Republican,56.73
Iowa,Greene__IA,2879,41.4,4063,58.43,0,0.0,5,0.07,0,0.0,0,0.0,0,0.0,0,0.0,7,0.1,,,,,,,,,,,,,,,,,6954,Republican,58.43
Iowa,Grundy__IA,2174,30.34,4989,69.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.04,,,,,,,,,,,,,,,,,7166,Republican,69.62
Iowa,Guthrie__IA,2896,41.68,4046,58.22,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,6,0.09,,,,,,,,,,,,,,,,,6949,Republican,58.22
Iowa,Hamilton__IA,3905,42.57,5265,57.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.04,,,,,,,,,,,,,,,,,9174,Republican,57.39
Iowa,Hancock__IA,2757,39.74,4179,60.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,6937,Republican,60.24
Iowa,Hardin__IA,3888,37.64,6438,62.32,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02,,,,,,,,,,,,,,,,,10330,Republican,62.32
Iowa,Harrison__IA,3613,42.2,4940,57.7,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,8,0.09,,,,,,,,,,,,,,,,,8562,Republican,57.7
Iowa,Henry__IA,2839,33.89,5531,66.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.08,,,,,,,,,,,,,,,,,8377,Republican,66.03
Iowa,Howard__IA,3406,50.21,3378,49.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,6784,Democrat,50.21
Iowa,Humboldt__IA,2706,43.34,3537,56.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,6243,Republican,56.66
Iowa,Ida__IA,1949,37.19,3290,62.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,,,,,,,,,,,,,,,,,5241,Republican,62.77
Iowa,Iowa__IA,2828,36.3,4944,63.47,0,0.0,6,0.08,0,0.0,0,0.0,0,0.0,0,0.0,12,0.15,,,,,,,,,,,,,,,,,7790,Republican,63.47
Iowa,Jackson__IA,4345,46.06,5084,53.89,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,4,0.04,,,,,,,,,,,,,,,,,9434,Republican,53.89
Iowa,Jasper__IA,7242,43.67,9332,56.27,0,0.0,3,0.02,0,0.0,0,0.0,0,0.0,0,0.0,8,0.05,,,,,,,,,,,,,,,,,16585,Republican,56.27
Iowa,Jefferson__IA,2780,36.0,4942,64.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,7722,Republican,64.0
Iowa,Johnson__IA,10563,49.11,10927,50.8,0,0.0,3,0.01,0,0.0,0,0.0,0,0.0,0,0.0,15,0.07,,,,,,,,,,,,,,,,,21508,Republican,50.8
Iowa,Jones__IA,3924,41.44,5541,58.52,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,3,0.03,,,,,,,,,,,,,,,,,9469,Republican,58.52
Iowa,Keokuk__IA,3408,42.0,4697,57.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.12,,,,,,,,,,,,,,,,,8115,Republican,57.88
Iowa,Kossuth__IA,5806,48.05,6278,51.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,12084,Republican,51.95
Iowa,Lee__IA,9936,48.0,10765,52.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,20701,Republican,52.0
Iowa,Linn__IA,27614,44.65,34200,55.3,0,0.0,8,0.01,0,0.0,0,0.0,0,0.0,0,0.0,17,0.03,,,,,,,,,,,,,,,,,61839,Republican,55.3
Iowa,Louisa__IA,1966,39.29,3036,60.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,,,,,,,,,,,,,,,,,5004,Republican,60.67
Iowa,Lucas__IA,2344,39.97,3512,59.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.15,,,,,,,,,,,,,,,,,5865,Republican,59.88
Iowa,Lyon__IA,1752,26.24,4917,73.65,0,0.0,3,0.04,0,0.0,0,0.0,0,0.0,0,0.0,4,0.06,,,,,,,,,,,,,,,,,6676,Republican,73.65
Iowa,Madison__IA,2722,41.69,3804,58.26,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,2,0.03,,,,,,,,,,,,,,,,,6529,Republican,58.26
Iowa,Mahaska__IA,3746,34.36,7129,65.4,0,0.0,8,0.07,0,0.0,0,0.0,0,0.0,0,0.0,18,0.17,,,,,,,,,,,,,,,,,10901,Republican,65.4
Iowa,Marion__IA,4547,37.87,7444,61.99,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0,0.0,15,0.12,,,,,,,,,,,,,,,,,12008,Republican,61.99
Iowa,Marshall__IA,6761,39.67,10265,60.23,0,0.0,3,0.02,0,0.0,0,0.0,0,0.0,0,0.0,13,0.08,,,,,,,,,,,,,,,,,17042,Republican,60.23
Iowa,Mills__IA,1820,34.63,3436,65.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,5256,Republican,65.37
Iowa,Mitchell__IA,2873,42.26,3915,57.59,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,9,0.13,,,,,,,,,,,,,,,,,6798,Republican,57.59
Iowa,Monona__IA,3207,45.36,3863,54.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,7070,Republican,54.64
Iowa,Monroe__IA,2459,45.61,2922,54.2,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,8,0.15,,,,,,,,,,,,,,,,,5391,Republican,54.2
Iowa,Montgomery__IA,2655,34.8,4974,65.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,7630,Republican,65.19
Iowa,Muscatine__IA,6135,41.74,8555,58.21,0,0.0,5,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.02,,,,,,,,,,,,,,,,,14698,Republican,58.21
Iowa,O_Brien__IA,2967,31.3,6509,68.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.04,,,,,,,,,,,,,,,,,9480,Republican,68.66
Iowa,Osceola__IA,1814,37.93,2965,62.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,,,,,,,,,,,,,,,,,4782,Republican,62.0
Iowa,Page__IA,3075,30.23,7089,69.69,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0,0.0,6,0.06,,,,,,,,,,,,,,,,,10172,Republican,69.69
Iowa,Palo_Alto__IA,3695,50.97,3551,48.99,0,0.0,2,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,7249,Democrat,50.97
Iowa,Plymouth__IA,4671,42.07,6432,57.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,11103,Republican,57.93
Iowa,Pocahontas__IA,3408,49.69,3445,50.23,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,5,0.07,,,,,,,,,,,,,,,,,6859,Republican,50.23
Iowa,Polk__IA,55091,46.2,64077,53.74,0,0.0,29,0.02,0,0.0,0,0.0,0,0.0,0,0.0,37,0.03,,,,,,,,,,,,,,,,,119234,Republican,53.74
Iowa,Pottawattamie__IA,14025,42.17,19223,57.79,0,0.0,5,0.02,0,0.0,0,0.0,0,0.0,0,0.0,8,0.02,,,,,,,,,,,,,,,,,33261,Republican,57.79
Iowa,Poweshiek__IA,3671,41.23,5232,58.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,8904,Republican,58.76
Iowa,Ringgold__IA,1781,41.22,2538,58.74,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,,,,,,,,,,,,,,,,,4321,Republican,58.74
Iowa,Sac__IA,3054,38.64,4850,61.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,7904,Republican,61.36
Iowa,Scott__IA,23004,45.4,27617,54.5,0,0.0,16,0.03,0,0.0,0,0.0,0,0.0,0,0.0,34,0.07,,,,,,,,,,,,,,,,,50671,Republican,54.5
Iowa,Shelby__IA,3427,44.83,4210,55.08,0,0.0,2,0.03,0,0.0,0,0.0,0,0.0,0,0.0,5,0.07,,,,,,,,,,,,,,,,,7644,Republican,55.08
Iowa,Sioux__IA,2643,20.43,10284,79.51,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0,0.0,5,0.04,,,,,,,,,,,,,,,,,12934,Republican,79.51
Iowa,Story__IA,7281,34.66,13708,65.26,0,0.0,5,0.02,0,0.0,0,0.0,0,0.0,0,0.0,10,0.05,,,,,,,,,,,,,,,,,21004,Republican,65.26
Iowa,Tama__IA,4950,47.21,5535,52.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,10486,Republican,52.78
Iowa,Taylor__IA,2126,38.09,3452,61.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.05,,,,,,,,,,,,,,,,,5581,Republican,61.85
Iowa,Union__IA,2720,38.08,4417,61.85,0,0.0,2,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.04,,,,,,,,,,,,,,,,,7142,Republican,61.85
Iowa,Van_Buren__IA,1760,35.96,3129,63.94,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,,,,,,,,,,,,,,,,,4894,Republican,63.94
Iowa,Wapello__IA,11116,50.15,11036,49.79,0,0.0,7,0.03,0,0.0,0,0.0,0,0.0,0,0.0,8,0.04,,,,,,,,,,,,,,,,,22167,Democrat,50.15
Iowa,Warren__IA,4136,40.75,6013,59.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,10149,Republican,59.25
Iowa,Washington__IA,3222,35.45,5861,64.48,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,5,0.06,,,,,,,,,,,,,,,,,9089,Republican,64.48
Iowa,Wayne__IA,2307,40.37,3401,59.51,0,0.0,2,0.03,0,0.0,0,0.0,0,0.0,0,0.0,5,0.09,,,,,,,,,,,,,,,,,5715,Republican,59.51
Iowa,Webster__IA,10680,49.83,10741,50.11,0,0.0,2,0.01,0,0.0,0,0.0,0,0.0,0,0.0,12,0.06,,,,,,,,,,,,,,,,,21435,Republican,50.11
Iowa,Winnebago__IA,2463,37.61,4082,62.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.06,,,,,,,,,,,,,,,,,6549,Republican,62.33
Iowa,Winneshiek__IA,4786,45.45,5737,54.48,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,0,0.0,5,0.05,,,,,,,,,,,,,,,,,10530,Republican,54.48
Iowa,Woodbury__IA,21906,44.94,26832,55.05,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.01,,,,,,,,,,,,,,,,,48744,Republican,55.05
Iowa,Worth__IA,2303,45.62,2740,54.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1,,,,,,,,,,,,,,,,,5048,Republican,54.28
Iowa,Wright__IA,4159,43.5,5386,56.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.16,,,,,,,,,,,,,,,,,9560,Republican,56.34
Kansas,Allen__KS,2540,33.83,4947,65.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.28,,,,,,,,,,,,,,,7508,Republican,65.89
Kansas,Anderson__KS,1589,37.18,2665,62.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.47,,,,,,,,,,,,,,,4274,Republican,62.35
Kansas,Atchison__KS,4336,47.34,4793,52.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.34,,,,,,,,,,,,,,,9160,Republican,52.33
Kansas,Barber__KS,1347,33.13,2703,66.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.39,,,,,,,,,,,,,,,4066,Republican,66.48
Kansas,Barton__KS,6036,44.17,7599,55.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.22,,,,,,,,,,,,,,,13665,Republican,55.61
Kansas,Bourbon__KS,2928,36.46,5062,63.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,0.51,,,,,,,,,,,,,,,8031,Republican,63.03
Kansas,Brown__KS,1773,27.21,4707,72.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.54,,,,,,,,,,,,,,,6515,Republican,72.25
Kansas,Butler__KS,7112,41.27,10059,58.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,0.35,,,,,,,,,,,,,,,17232,Republican,58.37
Kansas,Chase__KS,708,35.54,1276,64.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.4,,,,,,,,,,,,,,,1992,Republican,64.06
Kansas,Chautauqua__KS,885,28.9,2160,70.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.56,,,,,,,,,,,,,,,3062,Republican,70.54
Kansas,Cherokee__KS,4366,42.84,5753,56.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,0.72,,,,,,,,,,,,,,,10192,Republican,56.45
