State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ross Perot_Votes,Ross Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ross Perot Reform_Votes,Ross Perot Reform_Pct,Harry Browne Libertarian_Votes,Harry Browne Libertarian_Pct,Ralph Nader Green_Votes,Ralph Nader Green_Pct,Ralph Nader [ 2 ] Green_Votes,Ralph Nader [ 2 ] Green_Pct,Harry Browne [ 2 ] Libertarian_Votes,Harry Browne [ 2 ] Libertarian_Pct,All Others [ a ] Various_Votes,All Others [ a ] Various_Pct,Harry E. Browne Libertarian_Votes,Harry E. Browne Libertarian_Pct,Others_Votes,Others_Pct,Ralph Nader [ 4 ] Green_Votes,Ralph Nader [ 4 ] Green_Pct,John Hagelin [ 4 ] Natural Law_Votes,John Hagelin [ 4 ] Natural Law_Pct,Ross Perot [ 3 ] Reform_Votes,Ross Perot [ 3 ] Reform_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Howard Phillips Independent_Votes,Howard Phillips Independent_Pct,John Hagelin Natural Law_Votes,John Hagelin Natural Law_Pct,No Candidate [ 3 ] None of the Above_Votes,No Candidate [ 3 ] None of the Above_Pct,Ralph Nader [ 3 ] Green_Votes,Ralph Nader [ 3 ] Green_Pct,Ross Perot [ 10 ] Reform_Votes,Ross Perot [ 10 ] Reform_Pct,Harry Browne [ 10 ] Libertarian_Votes,Harry Browne [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Ross Perot Independence_Votes,Ross Perot Independence_Pct,Ralph Nader [ 5 ] Green_Votes,Ralph Nader [ 5 ] Green_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Howard Phillips U.S. Taxpayers_Votes,Howard Phillips U.S. Taxpayers_Pct,Ralph Nader [ 4 ] Pacific Green_Votes,Ralph Nader [ 4 ] Pacific Green_Pct,Various candidates [ 13 ] Other parties_Votes,Various candidates [ 13 ] Other parties_Pct,Harry Browne [ 3 ] Libertarian_Votes,Harry Browne [ 3 ] Libertarian_Pct,John Hagelin [ 3 ] Natural Law_Votes,John Hagelin [ 3 ] Natural Law_Pct,Total_Votes,Winner,Winner_Pct
Arkansas,Calhoun__AR,1306,56.98,727,31.72,237,10.34,22,0.96,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292,Democrat,56.98
Arkansas,Carroll__AR,3689,41.81,3957,44.85,986,11.18,191,2.16,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8823,Republican,44.85
Arkansas,Chicot__AR,3090,70.26,1056,24.01,233,5.3,19,0.43,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4398,Democrat,70.26
Arkansas,Clark__AR,5281,65.02,2112,26,567,6.98,162,1.99,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8122,Democrat,65.02
Arkansas,Clay__AR,3848,65.63,1512,25.79,464,7.91,39,0.67,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5863,Democrat,65.63
Arkansas,Cleburne__AR,4475,47.28,3807,40.23,1021,10.79,161,1.7,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9464,Democrat,47.28
Arkansas,Cleveland__AR,1741,57.57,990,32.74,268,8.86,25,0.83,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024,Democrat,57.57
Arkansas,Columbia__AR,4730,52.66,3376,37.59,678,7.55,198,2.2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8982,Democrat,52.66
Arkansas,Conway__AR,4055,55.69,2307,31.68,746,10.24,174,2.39,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7282,Democrat,55.69
Arkansas,Craighead__AR,13284,54.04,9210,37.47,1778,7.23,310,1.26,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24582,Democrat,54.04
Arkansas,Crawford__AR,6749,42.68,7182,45.42,1683,10.64,200,1.26,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15814,Republican,45.42
Arkansas,Crittenden__AR,8415,59.11,4673,32.83,554,3.89,594,4.17,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14236,Democrat,59.11
Arkansas,Cross__AR,3631,58.94,2000,32.47,466,7.56,63,1.02,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6160,Democrat,58.94
Arkansas,Dallas__AR,2118,61.66,1041,30.31,236,6.87,40,1.16,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435,Democrat,61.66
Arkansas,Desha__AR,3230,70.94,978,21.48,247,5.42,98,2.15,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553,Democrat,70.94
Arkansas,Drew__AR,3570,62.91,1657,29.2,395,6.96,53,0.93,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675,Democrat,62.91
Arkansas,Faulkner__AR,12032,49.88,10178,42.19,1528,6.33,385,1.6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24123,Democrat,49.88
Arkansas,Franklin__AR,3269,52.83,2246,36.3,626,10.12,47,0.76,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6188,Democrat,52.83
Arkansas,Fulton__AR,2361,55.91,1351,31.99,455,10.77,56,1.33,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4223,Democrat,55.91
Arkansas,Garland__AR,19211,53.06,13662,37.73,2769,7.65,564,1.56,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36206,Democrat,53.06
Arkansas,Grant__AR,2948,53.25,1925,34.77,557,10.06,106,1.91,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536,Democrat,53.25
Arkansas,Greene__AR,6622,57.61,3757,32.68,1014,8.82,102,0.89,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11495,Democrat,57.61
Arkansas,Hempstead__AR,4983,65.99,2021,26.76,501,6.63,46,0.61,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7551,Democrat,65.99
Arkansas,Hot_Spring__AR,6002,59.1,2864,28.2,1123,11.06,166,1.63,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155,Democrat,59.1
Arkansas,Howard__AR,2741,59.18,1478,31.91,369,7.97,44,0.95,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632,Democrat,59.18
Arkansas,Independence__AR,6240,53.66,4021,34.58,1126,9.68,241,2.07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11628,Democrat,53.66
Arkansas,Izard__AR,2818,55.11,1678,32.82,541,10.58,76,1.49,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113,Democrat,55.11
Arkansas,Jackson__AR,4304,66.22,1525,23.46,611,9.4,60,0.92,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500,Democrat,66.22
Arkansas,Jefferson__AR,19701,71.18,6330,22.87,1284,4.64,362,1.31,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27677,Democrat,71.18
Arkansas,Johnson__AR,3585,52.47,2367,34.64,757,11.08,124,1.81,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6833,Democrat,52.47
Arkansas,Lafayette__AR,2466,64.14,971,25.25,374,9.73,34,0.88,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845,Democrat,64.14
Arkansas,Lawrence__AR,3652,59.47,1823,29.69,609,9.92,57,0.93,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,Democrat,59.47
Arkansas,Lee__AR,3267,71.75,1013,22.25,257,5.64,16,0.35,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553,Democrat,71.75
Arkansas,Lincoln__AR,2517,68.62,907,24.73,221,6.03,23,0.63,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,Democrat,68.62
Arkansas,Little_River__AR,3183,62.27,1409,27.56,480,9.39,40,0.78,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112,Democrat,62.27
Arkansas,Logan__AR,3832,47.89,2966,37.07,1048,13.1,156,1.95,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8002,Democrat,47.89
Arkansas,Lonoke__AR,8049,50.13,6414,39.95,1369,8.53,224,1.4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16056,Democrat,50.13
Arkansas,Madison__AR,2504,46.76,2303,43.01,461,8.61,87,1.62,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355,Democrat,46.76
Arkansas,Marion__AR,2735,44.65,2312,37.75,764,12.47,314,5.13,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6125,Democrat,44.65
Arkansas,Miller__AR,6469,51.73,4874,38.97,1043,8.34,120,0.96,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12506,Democrat,51.73
Arkansas,Mississippi__AR,8301,62.19,3919,29.36,1016,7.61,111,0.83,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13347,Democrat,62.19
Arkansas,Monroe__AR,2247,64.98,973,28.14,202,5.84,36,1.04,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,Democrat,64.98
Arkansas,Montgomery__AR,1830,52.89,1137,32.86,427,12.34,66,1.91,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460,Democrat,52.89
Arkansas,Nevada__AR,2279,62.44,976,26.74,345,9.45,50,1.37,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,Democrat,62.44
Arkansas,Newton__AR,1631,39.26,1927,46.39,498,11.99,98,2.36,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4154,Republican,46.39
Arkansas,Ouachita__AR,6635,62.54,3136,29.56,733,6.91,105,0.99,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609,Democrat,62.54
Arkansas,Perry__AR,1873,53.79,1143,32.83,395,11.34,71,2.04,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482,Democrat,53.79
Arkansas,Phillips__AR,5715,66.69,2205,25.73,461,5.38,189,2.21,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8570,Democrat,66.69
Arkansas,Pike__AR,2362,55.41,1401,32.86,441,10.34,59,1.38,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4263,Democrat,55.41
Arkansas,Poinsett__AR,4686,63.09,2034,27.39,647,8.71,60,0.81,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7427,Democrat,63.09
Arkansas,Polk__AR,2824,42.28,2852,42.7,876,13.12,127,1.9,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679,Republican,42.7
Arkansas,Pope__AR,8433,44.76,8243,43.75,1891,10.04,273,1.45,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18840,Democrat,44.76
Arkansas,Prairie__AR,2211,61.85,1025,28.67,305,8.53,34,0.95,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,Democrat,61.85
Arkansas,Pulaski__AR,75084,58.78,44780,35.06,6014,4.71,1855,1.45,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127733,Democrat,58.78
Arkansas,Randolph__AR,3213,57.04,1789,31.76,561,9.96,70,1.24,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5633,Democrat,57.04
Arkansas,St__Francis__AR,5562,64.35,2523,29.19,506,5.85,53,0.61,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8644,Democrat,64.35
Arkansas,Saline__AR,14027,48.9,11695,40.77,2612,9.11,351,1.22,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28685,Democrat,48.9
Arkansas,Scott__AR,2259,52.57,1426,33.19,513,11.94,99,2.3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297,Democrat,52.57
Arkansas,Searcy__AR,1669,42.05,1786,45,381,9.6,133,3.35,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969,Republican,45
Arkansas,Sebastian__AR,15514,43.89,16482,46.63,2899,8.2,451,1.28,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35346,Republican,46.63
Arkansas,Sevier__AR,2553,57.69,1379,31.16,446,10.08,47,1.06,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425,Democrat,57.69
Arkansas,Sharp__AR,3573,51.26,2635,37.8,687,9.86,75,1.08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6970,Democrat,51.26
Arkansas,Stone__AR,2227,50.15,1526,34.36,579,13.04,109,2.45,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4441,Democrat,50.15
Arkansas,Union__AR,8373,52.53,6053,37.97,1073,6.73,441,2.77,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15940,Democrat,52.53
Arkansas,Van_Buren__AR,3521,51.77,2345,34.48,830,12.2,105,1.54,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6801,Democrat,51.77
Arkansas,Washington__AR,20419,46.44,19476,44.3,3133,7.13,939,2.14,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43967,Democrat,46.44
Arkansas,White__AR,10204,48.61,8659,41.25,1828,8.71,300,1.43,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20991,Democrat,48.61
Arkansas,Woodruff__AR,2044,71.67,598,20.97,186,6.52,24,0.84,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852,Democrat,71.67
Arkansas,Yell__AR,3749,56.43,2111,31.77,714,10.75,70,1.05,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6644,Democrat,56.43
California,Alameda__CA,303903,65.77,106581,23.07,24270,5.25,6858,1.48,,,0,0,20432,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462044,Democrat,65.77
California,Alpine__CA,258,42.02,264,43,63,10.26,10,1.63,,,0,0,19,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,Republican,43
California,Amador__CA,5868,40.6,6870,47.54,1267,8.77,183,1.27,,,0,0,264,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14452,Republican,47.54
California,Butte__CA,30651,38.53,38961,48.98,6393,8.04,1136,1.43,,,0,0,2409,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79550,Republican,48.98
California,Calaveras__CA,6646,38.63,8279,48.12,1612,9.37,331,1.92,,,0,0,338,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17206,Republican,48.12
California,Colusa__CA,2054,36.6,3047,54.29,404,7.2,65,1.16,,,0,0,42,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5612,Republican,54.29
California,Contra_Costa__CA,196512,55.73,123954,35.15,20416,5.79,4386,1.24,,,0,0,7334,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352602,Democrat,55.73
California,Del_Norte__CA,3652,41.08,3670,41.29,1225,13.78,143,1.61,,,0,0,199,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8889,Republican,41.29
California,El_Dorado__CA,22957,36.33,32759,51.84,5077,8.03,964,1.53,,,0,0,1439,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63196,Republican,51.84
California,Fresno__CA,94448,45.32,98813,47.42,10962,5.26,1647,0.79,,,0,0,2523,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208393,Republican,47.42
California,Glenn__CA,2841,32.04,5041,56.86,788,8.89,111,1.25,,,0,0,85,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8866,Republican,56.86
California,Humboldt__CA,24628,44.17,19803,35.52,5811,10.42,864,1.55,,,0,0,4651,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55757,Democrat,44.17
California,Imperial__CA,14591,55.27,9705,36.76,1778,6.73,172,0.65,,,0,0,154,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26400,Democrat,55.27
California,Inyo__CA,2601,34.36,3924,51.84,811,10.71,106,1.4,,,0,0,127,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7569,Republican,51.84
California,Kern__CA,62658,36.56,92151,53.77,13452,7.85,1841,1.07,,,0,0,1289,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171391,Republican,53.77
California,Kings__CA,11254,43.59,12368,47.91,1745,6.76,243,0.94,,,0,0,205,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25815,Republican,47.91
California,Lake__CA,10432,48.9,7458,34.96,2539,11.9,323,1.51,,,0,0,583,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21335,Democrat,48.9
California,Lassen__CA,3318,33.6,5194,52.6,1080,10.94,152,1.54,,,0,0,131,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9875,Republican,52.6
California,Los_Angeles__CA,1430629,59.34,746544,30.96,157752,6.54,30112,1.25,,,0,0,45977,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411014,Democrat,59.34
California,Madera__CA,11254,36.7,16510,53.85,2192,7.15,330,1.08,,,0,0,376,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30662,Republican,53.85
California,Marin__CA,67406,58.04,32714,28.17,6559,5.65,2101,1.81,,,0,0,7360,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116140,Democrat,58.04
California,Mariposa__CA,2920,36.73,3976,50.02,729,9.17,132,1.66,,,0,0,192,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7949,Republican,50.02
California,Mendocino__CA,14952,45.74,9765,29.87,3685,11.27,682,2.09,,,0,0,3608,11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32692,Democrat,45.74
California,Merced__CA,21786,46.41,20847,44.41,3427,7.3,416,0.89,,,0,0,462,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46938,Democrat,46.41
California,Modoc__CA,1368,31.79,2285,53.1,528,12.27,73,1.7,,,0,0,49,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4303,Republican,53.1
California,Mono__CA,1580,38.62,1882,46,447,10.93,86,2.1,,,0,0,96,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4091,Republican,46
California,Monterey__CA,57700,53.15,39794,36.66,7240,6.67,1433,1.32,,,0,0,2391,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108558,Democrat,53.15
California,Napa__CA,24588,50.89,17439,36.09,4254,8.8,796,1.65,,,0,0,1242,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48319,Democrat,50.89
California,Nevada__CA,15369,35.56,21784,50.4,3330,7.7,639,1.48,,,0,0,2097,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43219,Republican,50.4
California,Orange__CA,327485,37.88,446717,51.67,66195,7.66,12337,1.43,,,0,0,11842,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864576,Republican,51.67
California,Placer__CA,34981,37.05,49808,52.75,6542,6.93,1221,1.29,,,0,0,1875,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94427,Republican,52.75
California,Plumas__CA,3540,36.31,4905,50.31,919,9.43,172,1.76,,,0,0,214,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9750,Republican,50.31
California,Riverside__CA,168579,43.05,178611,45.61,35481,9.06,4128,1.05,,,0,0,4814,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391613,Republican,45.61
California,Sacramento__CA,203019,49.83,166049,40.76,23856,5.86,5348,1.31,,,0,0,9142,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407414,Democrat,49.83
California,San_Benito__CA,7030,50.55,5384,38.72,1044,7.51,212,1.52,,,0,0,236,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13906,Democrat,50.55
California,San_Bernardino__CA,183372,44.36,180135,43.58,39330,9.51,5368,1.3,,,0,0,5150,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413355,Democrat,44.36
California,San_Diego__CA,389964,44.11,402876,45.57,63037,7.13,12416,1.4,,,0,0,15858,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884151,Republican,45.57
California,San_Francisco__CA,209777,72.24,45479,15.66,9659,3.33,3999,1.38,,,0,0,21471,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290385,Democrat,72.24
California,San_Joaquin__CA,67253,46.34,65131,44.87,9692,6.68,1563,1.08,,,0,0,1501,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145140,Democrat,46.34
California,San_Luis_Obispo__CA,40395,40.19,46733,46.5,8204,8.16,1314,1.31,,,0,0,3854,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100500,Republican,46.5
California,San_Mateo__CA,152304,60.55,73508,29.22,15047,5.98,3337,1.33,,,0,0,7336,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251532,Democrat,60.55
California,Santa_Barbara__CA,70650,46.87,63915,42.4,9457,6.27,1949,1.29,,,0,0,4774,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150745,Democrat,46.87
California,Santa_Clara__CA,297639,56.88,168291,32.16,34908,6.67,10141,1.94,,,0,0,12312,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523291,Democrat,56.88
California,Santa_Cruz__CA,58250,56.52,27766,26.94,6555,6.36,2688,2.61,,,0,0,7803,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103062,Democrat,56.52
California,Shasta__CA,20848,33.11,34736,55.17,5875,9.33,827,1.31,,,0,0,675,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62961,Republican,55.17
California,Sierra__CA,573,33.57,877,51.38,170,9.96,47,2.75,,,0,0,40,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,Republican,51.38
California,Siskiyou__CA,7022,38.39,8653,47.3,1879,10.27,367,2.01,,,0,0,372,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18293,Republican,47.3
California,Solano__CA,64644,55.12,40742,34.74,8682,7.4,1343,1.15,,,0,0,1868,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117279,Democrat,55.12
California,Sonoma__CA,100738,55.57,53555,29.54,13862,7.65,3595,1.98,,,0,0,9547,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181297,Democrat,55.57
