State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others_Votes,All Others_Pct,Total_Votes,Winner,Winner_Pct
Kentucky,Green__KY,782,13.35,5033,85.93,42,0.72,0,0,5857,Republican,85.93
Kentucky,Greenup__KY,4181,24.06,12961,74.6,232,1.34,0,0,17374,Republican,74.6
Kentucky,Hancock__KY,1173,25.32,3375,72.85,85,1.83,0,0,4633,Republican,72.85
Kentucky,Hardin__KY,16572,34.47,30672,63.79,838,1.74,0,0,48082,Republican,63.79
Kentucky,Harlan__KY,1199,11.54,9109,87.69,80,0.77,0,0,10388,Republican,87.69
Kentucky,Harrison__KY,2265,25.12,6639,73.62,114,1.26,0,0,9018,Republican,73.62
Kentucky,Hart__KY,1642,19.53,6691,79.57,76,0.9,0,0,8409,Republican,79.57
Kentucky,Henderson__KY,6837,34.73,12592,63.96,259,1.31,0,0,19688,Republican,63.96
Kentucky,Henry__KY,1857,23,6093,75.46,124,1.54,0,0,8074,Republican,75.46
Kentucky,Hickman__KY,394,19.04,1656,80.04,19,0.92,0,0,2069,Republican,80.04
Kentucky,Hopkins__KY,4916,23.94,15361,74.8,260,1.27,0,0,20537,Republican,74.8
Kentucky,Jackson__KY,506,8.51,5358,90.14,80,1.35,0,0,5944,Republican,90.14
Kentucky,Jefferson__KY,203070,57.09,144553,40.64,8099,2.27,0,0,355722,Democrat,57.09
Kentucky,Jessamine__KY,8303,31.11,17854,66.91,528,1.98,0,0,26685,Republican,66.91
Kentucky,Johnson__KY,1350,14.01,8150,84.57,137,1.42,0,0,9637,Republican,84.57
Kentucky,Kenton__KY,30859,37.98,48444,59.63,1938,2.39,0,0,81241,Republican,59.63
Kentucky,Knott__KY,1181,19.63,4732,78.67,102,1.7,0,0,6015,Republican,78.67
Kentucky,Knox__KY,1821,13.82,11178,84.82,180,1.36,0,0,13179,Republican,84.82
Kentucky,Larue__KY,1389,19.13,5773,79.53,97,1.34,0,0,7259,Republican,79.53
Kentucky,Laurel__KY,4037,14.45,23516,84.17,385,1.38,0,0,27938,Republican,84.17
Kentucky,Lawrence__KY,1044,15.88,5464,83.12,66,1,0,0,6574,Republican,83.12
Kentucky,Lee__KY,406,15.06,2227,82.63,62,2.31,0,0,2695,Republican,82.63
Kentucky,Leslie__KY,382,8.77,3908,89.67,68,1.56,0,0,4358,Republican,89.67
Kentucky,Letcher__KY,1457,17.28,6848,81.22,126,1.49,0,0,8431,Republican,81.22
Kentucky,Lewis__KY,666,11.64,4997,87.34,58,1.02,0,0,5721,Republican,87.34
Kentucky,Lincoln__KY,2080,18.85,8833,80.05,121,1.1,0,0,11034,Republican,80.05
Kentucky,Livingston__KY,886,17.82,4021,80.87,65,1.31,0,0,4972,Republican,80.87
Kentucky,Logan__KY,2734,21.85,9620,76.89,157,1.26,0,0,12511,Republican,76.89
Kentucky,Lyon__KY,950,22.69,3187,76.12,50,1.19,0,0,4187,Republican,76.12
Kentucky,McCracken__KY,10191,31.9,21349,66.83,407,1.27,0,0,31947,Republican,66.83
Kentucky,McCreary__KY,641,10.32,5531,89.04,40,0.64,0,0,6212,Republican,89.04
Kentucky,McLean__KY,989,21.34,3578,77.21,67,1.45,0,0,4634,Republican,77.21
Kentucky,Madison__KY,15180,33.49,29130,64.26,1019,2.25,0,0,45329,Republican,64.26
Kentucky,Magoffin__KY,909,17.21,4288,81.18,85,1.61,0,0,5282,Republican,81.18
Kentucky,Marion__KY,2513,27.61,6473,71.12,116,1.27,0,0,9102,Republican,71.12
Kentucky,Marshall__KY,3700,21.02,13677,77.7,225,1.28,0,0,17602,Republican,77.7
Kentucky,Martin__KY,287,7.85,3343,91.39,28,0.76,0,0,3658,Republican,91.39
Kentucky,Mason__KY,2170,27.46,5621,71.14,110,1.4,0,0,7901,Republican,71.14
Kentucky,Meade__KY,3279,23.22,10630,75.27,214,1.51,0,0,14123,Republican,75.27
Kentucky,Menifee__KY,664,20.12,2563,77.67,73,2.21,0,0,3300,Republican,77.67
Kentucky,Mercer__KY,2838,23.95,8826,74.47,187,1.58,0,0,11851,Republican,74.47
Kentucky,Metcalfe__KY,884,17.24,4197,81.86,46,0.9,0,0,5127,Republican,81.86
Kentucky,Monroe__KY,576,10.85,4679,88.15,53,1,0,0,5308,Republican,88.15
Kentucky,Montgomery__KY,3329,25.97,9302,72.55,190,1.48,0,0,12821,Republican,72.55
Kentucky,Morgan__KY,939,17.46,4353,80.94,86,1.6,0,0,5378,Republican,80.94
Kentucky,Muhlenberg__KY,3048,22.26,10491,76.62,153,1.12,0,0,13692,Republican,76.62
Kentucky,Nelson__KY,6515,28.51,16052,70.24,285,1.25,0,0,22852,Republican,70.24
Kentucky,Nicholas__KY,824,24.83,2451,73.85,44,1.32,0,0,3319,Republican,73.85
Kentucky,Ohio__KY,2094,19.15,8679,79.35,164,1.5,0,0,10937,Republican,79.35
Kentucky,Oldham__KY,14402,37.69,23025,60.26,783,2.05,0,0,38210,Republican,60.26
Kentucky,Owen__KY,988,17.96,4434,80.62,78,1.42,0,0,5500,Republican,80.62
Kentucky,Owsley__KY,203,11.04,1625,88.36,11,0.6,0,0,1839,Republican,88.36
Kentucky,Pendleton__KY,1210,17.54,5593,81.06,97,1.4,0,0,6900,Republican,81.06
Kentucky,Perry__KY,1966,19.68,7913,79.19,113,1.13,0,0,9992,Republican,79.19
Kentucky,Pike__KY,4025,16.81,19684,82.19,241,1,0,0,23950,Republican,82.19
Kentucky,Powell__KY,1174,21.87,4092,76.22,103,1.91,0,0,5369,Republican,76.22
Kentucky,Pulaski__KY,5351,16.86,26051,82.09,333,1.05,0,0,31735,Republican,82.09
Kentucky,Robertson__KY,215,18.79,915,79.98,14,1.23,0,0,1144,Republican,79.98
Kentucky,Rockcastle__KY,986,12.74,6635,85.76,116,1.5,0,0,7737,Republican,85.76
Kentucky,Rowan__KY,3484,35.29,6224,63.04,165,1.67,0,0,9873,Republican,63.04
Kentucky,Russell__KY,1200,13.49,7622,85.71,71,0.8,0,0,8893,Republican,85.71
Kentucky,Scott__KY,10501,35.27,18747,62.97,521,1.76,0,0,29769,Republican,62.97
Kentucky,Shelby__KY,7822,31.77,16356,66.43,442,1.8,0,0,24620,Republican,66.43
Kentucky,Simpson__KY,2403,27.38,6253,71.25,120,1.37,0,0,8776,Republican,71.25
Kentucky,Spencer__KY,2415,21.04,8927,77.76,138,1.2,0,0,11480,Republican,77.76
Kentucky,Taylor__KY,2576,21.01,9523,77.67,162,1.32,0,0,12261,Republican,77.67
Kentucky,Todd__KY,1051,20.56,4009,78.42,52,1.02,0,0,5112,Republican,78.42
Kentucky,Trigg__KY,1667,23.17,5436,75.54,93,1.29,0,0,7196,Republican,75.54
Kentucky,Trimble__KY,923,21.72,3283,77.27,43,1.01,0,0,4249,Republican,77.27
Kentucky,Union__KY,1225,20.22,4758,78.54,75,1.24,0,0,6058,Republican,78.54
Kentucky,Warren__KY,21065,37.03,34862,61.28,964,1.69,0,0,56891,Republican,61.28
Kentucky,Washington__KY,1533,24.18,4720,74.44,88,1.38,0,0,6341,Republican,74.44
Kentucky,Wayne__KY,1444,16.53,7203,82.48,86,0.99,0,0,8733,Republican,82.48
Kentucky,Webster__KY,1153,20.75,4339,78.1,64,1.15,0,0,5556,Republican,78.1
Kentucky,Whitley__KY,2237,14.84,12687,84.16,151,1,0,0,15075,Republican,84.16
Kentucky,Wolfe__KY,689,23.6,2163,74.1,67,2.3,0,0,2919,Republican,74.1
Kentucky,Woodford__KY,6282,41.9,8419,56.15,292,1.95,0,0,14993,Republican,56.15
Louisiana,Acadia__LA,4695,17.57,21783,81.52,242,0.91,0,0,26720,Republican,81.52
Louisiana,Allen__LA,1661,18.98,7003,80.03,87,0.99,0,0,8751,Republican,80.03
Louisiana,Ascension__LA,20113,32.19,41319,66.14,1041,1.67,0,0,62473,Republican,66.14
Louisiana,Assumption__LA,3273,31.57,6963,67.17,131,1.26,0,0,10367,Republican,67.17
Louisiana,Avoyelles__LA,4460,27.81,11379,70.95,198,1.23,0,0,16037,Republican,70.95
Louisiana,Beauregard__LA,2192,13.81,13504,85.07,178,1.12,0,0,15874,Republican,85.07
Louisiana,Bienville__LA,2531,40.46,3660,58.5,65,1.04,0,0,6256,Republican,58.5
Louisiana,Bossier__LA,14467,27.7,37105,71.04,660,1.26,0,0,52232,Republican,71.04
Louisiana,Caddo__LA,48864,51.6,44471,46.96,1364,1.44,0,0,94699,Democrat,51.6
Louisiana,Calcasieu__LA,23918,29.46,56064,69.04,1219,1.5,0,0,81201,Republican,69.04
Louisiana,Caldwell__LA,580,13.38,3724,85.93,30,0.69,0,0,4334,Republican,85.93
Louisiana,Cameron__LA,219,6.51,3120,92.8,23,0.68,0,0,3362,Republican,92.8
Louisiana,Catahoula__LA,1060,24.38,3258,74.93,30,0.69,0,0,4348,Republican,74.93
Louisiana,Claiborne__LA,2239,38.5,3522,60.56,55,0.95,0,0,5816,Republican,60.56
Louisiana,Concordia__LA,2698,34.79,4974,64.14,83,1.07,0,0,7755,Republican,64.14
Louisiana,De_Soto__LA,4426,31.81,9359,67.27,128,0.92,0,0,13913,Republican,67.27
Louisiana,East_Baton_Rouge__LA,103820,54.46,82720,43.39,4103,2.15,0,0,190643,Democrat,54.46
Louisiana,East_Carroll__LA,1338,58.02,931,40.37,37,1.6,0,0,2306,Democrat,58.02
Louisiana,East_Feliciana__LA,3809,38.29,6020,60.52,118,1.19,0,0,9947,Republican,60.52
Louisiana,Evangeline__LA,3526,24.87,10483,73.95,167,1.18,0,0,14176,Republican,73.95
Louisiana,Franklin__LA,2196,24.96,6524,74.15,78,0.89,0,0,8798,Republican,74.15
Louisiana,Grant__LA,996,11.04,7925,87.88,97,1.08,0,0,9018,Republican,87.88
Louisiana,Iberia__LA,9504,32.4,19511,66.52,316,1.08,0,0,29331,Republican,66.52
Louisiana,Iberville__LA,7503,48.87,7616,49.6,235,1.53,0,0,15354,Republican,49.6
Louisiana,Jackson__LA,1852,25.63,5291,73.22,83,1.15,0,0,7226,Republican,73.22
Louisiana,Jefferson__LA,75731,42.5,98810,55.45,3664,2.06,0,0,178205,Republican,55.45
Louisiana,Jefferson_Davis__LA,2699,18.8,11478,79.94,181,1.26,0,0,14358,Republican,79.94
Louisiana,Lafayette__LA,37170,33.46,72007,64.82,1909,1.72,0,0,111086,Republican,64.82
Louisiana,Lafourche__LA,7864,18.35,34461,80.43,520,1.21,0,0,42845,Republican,80.43
Louisiana,LaSalle__LA,546,8.25,6023,90.98,51,0.77,0,0,6620,Republican,90.98
Louisiana,Lincoln__LA,6627,36.5,11248,61.95,282,1.55,0,0,18157,Republican,61.95
Louisiana,Livingston__LA,9965,15.12,55101,83.61,840,1.27,0,0,65906,Republican,83.61
Louisiana,Madison__LA,2094,52.45,1846,46.24,52,1.3,0,0,3992,Democrat,52.45
Louisiana,Morehouse__LA,4008,39.69,5961,59.04,128,1.27,0,0,10097,Republican,59.04
Louisiana,Natchitoches__LA,5740,38.16,9100,60.51,200,1.33,0,0,15040,Republican,60.51
Louisiana,Orleans__LA,130749,82.16,24119,15.16,4262,2.68,0,0,159130,Democrat,82.16
Louisiana,Ouachita__LA,22845,35.45,40808,63.33,783,1.22,0,0,64436,Republican,63.33
Louisiana,Plaquemines__LA,3023,30.4,6803,68.41,119,1.2,0,0,9945,Republican,68.41
Louisiana,Pointe_Coupee__LA,4132,35.71,7319,63.26,119,1.03,0,0,11570,Republican,63.26
Louisiana,Rapides__LA,16537,30.97,36171,67.74,687,1.29,0,0,53395,Republican,67.74
Louisiana,Red_River__LA,1321,35.46,2337,62.74,67,1.8,0,0,3725,Republican,62.74
Louisiana,Richland__LA,2732,29.72,6354,69.12,107,1.16,0,0,9193,Republican,69.12
Louisiana,Sabine__LA,1488,14.63,8613,84.69,69,0.68,0,0,10170,Republican,84.69
Louisiana,St__Bernard__LA,5967,34.51,11033,63.8,292,1.69,0,0,17292,Republican,63.8
Louisiana,St__Charles__LA,8812,33.02,17443,65.37,430,1.61,0,0,26685,Republican,65.37
Louisiana,St__Helena__LA,2848,49.57,2804,48.81,93,1.62,0,0,5745,Democrat,49.57
Louisiana,St__James__LA,5792,49.13,5902,50.06,95,0.81,0,0,11789,Republican,50.06
Louisiana,St__John_the_Baptist__LA,12043,63.97,6557,34.83,227,1.21,0,0,18827,Democrat,63.97
Louisiana,St__Landry__LA,14833,40.04,21812,58.88,398,1.07,0,0,37043,Republican,58.88
Louisiana,St__Martin__LA,7284,29.13,17466,69.85,256,1.02,0,0,25006,Republican,69.85
Louisiana,St__Mary__LA,7011,33.55,13671,65.42,215,1.03,0,0,20897,Republican,65.42
Louisiana,St__Tammany__LA,37777,27.3,98377,71.09,2230,1.61,0,0,138384,Republican,71.09
Louisiana,Tangipahoa__LA,16886,30.64,37500,68.05,718,1.3,0,0,55104,Republican,68.05
Louisiana,Tensas__LA,1002,47.09,1093,51.36,33,1.55,0,0,2128,Republican,51.36
Louisiana,Terrebonne__LA,9702,23.48,31115,75.29,510,1.23,0,0,41327,Republican,75.29
Louisiana,Union__LA,2206,21.06,8176,78.05,93,0.89,0,0,10475,Republican,78.05
Louisiana,Vermilion__LA,4637,17.55,21510,81.39,282,1.07,0,0,26429,Republican,81.39
Louisiana,Vernon__LA,2513,15.56,13474,83.44,162,1,0,0,16149,Republican,83.44
Louisiana,Washington__LA,5411,29.32,12846,69.61,198,1.07,0,0,18455,Republican,69.61
Louisiana,Webster__LA,5053,31.18,10965,67.66,187,1.15,0,0,16205,Republican,67.66
Louisiana,West_Baton_Rouge__LA,6008,43.42,7627,55.12,201,1.45,0,0,13836,Republican,55.12
Louisiana,West_Carroll__LA,578,12.56,3986,86.6,39,0.85,0,0,4603,Republican,86.6
Louisiana,West_Feliciana__LA,2004,33.36,3923,65.3,81,1.35,0,0,6008,Republican,65.3
Louisiana,Winn__LA,1292,22.35,4437,76.75,52,0.9,0,0,5781,Republican,76.75
Maine,Androscoggin__ME,27019,45.91,30605,52.01,1223,2.08,0,0,58847,Republican,52.01
Maine,Aroostook__ME,12900,36.18,22246,62.4,507,1.42,0,0,35653,Republican,62.4
Maine,Cumberland__ME,127971,66.42,59964,31.12,4721,2.46,0,0,192656,Democrat,66.42
Maine,Franklin__ME,7990,44.8,9459,53.03,387,2.17,0,0,17836,Republican,53.03
Maine,Hancock__ME,19817,54.66,15551,42.9,885,2.44,0,0,36253,Democrat,54.66
Maine,Kennebec__ME,34585,47.45,36589,50.2,1712,2.35,0,0,72886,Republican,50.2
Maine,Knox__ME,15076,58.22,10262,39.63,555,2.15,0,0,25893,Democrat,58.22
Maine,Lincoln__ME,13110,54.62,10409,43.37,484,2.01,0,0,24003,Democrat,54.62
Maine,Oxford__ME,14765,42.69,19228,55.59,597,1.72,0,0,34590,Republican,55.59
Maine,Penobscot__ME,37945,43.58,47438,54.48,1690,1.94,0,0,87073,Republican,54.48
Maine,Piscataquis__ME,3510,34.39,6487,63.57,208,2.04,0,0,10205,Republican,63.57
Maine,Sagadahoc__ME,13982,57.17,9917,40.55,557,2.28,0,0,24456,Democrat,57.17
Maine,Somerset__ME,10134,35.63,17826,62.68,481,1.69,0,0,28441,Republican,62.68
Maine,Waldo__ME,12661,50.38,11815,47.02,654,2.6,0,0,25130,Democrat,50.38
Maine,Washington__ME,6763,37.48,11001,60.96,282,1.56,0,0,18046,Republican,60.96
Maine,York__ME,71813,54.22,58054,43.83,2585,1.95,0,0,132452,Democrat,54.22
Maryland,Allegany__MD,9231,28.72,22141,68.9,765,2.38,0,0,32137,Republican,68.9
Maryland,Anne_Arundel__MD,171945,55.19,128892,41.37,10735,3.45,0,0,311572,Democrat,55.19
Maryland,Baltimore_County__MD,249958,60.53,149560,36.22,13397,3.24,0,0,412915,Democrat,60.53
Maryland,Baltimore_City__MD,195109,84.55,27984,12.13,7661,3.32,0,0,230754,Democrat,84.55
Maryland,Calvert__MD,23438,43.25,29361,54.18,1392,2.57,0,0,54191,Republican,54.18
Maryland,Caroline__MD,4860,29.76,11053,67.69,417,2.55,0,0,16330,Republican,67.69
Maryland,Carroll__MD,36867,35.91,62273,60.66,3511,3.42,0,0,102651,Republican,60.66
Maryland,Cecil__MD,17628,33.37,33871,64.11,1332,2.52,0,0,52831,Republican,64.11
Maryland,Charles__MD,63454,68.9,26145,28.39,2498,2.71,0,0,92097,Democrat,68.9
Maryland,Dorchester__MD,6954,41.46,9390,55.99,428,2.55,0,0,16772,Republican,55.99
Maryland,Frederick__MD,82409,52.79,68753,44.04,4952,3.17,0,0,156114,Democrat,52.79
Maryland,Garrett__MD,3456,21.82,11983,75.66,399,2.52,0,0,15838,Republican,75.66
Maryland,Harford__MD,62453,41.61,83050,55.33,4587,3.06,0,0,150090,Republican,55.33
Maryland,Howard__MD,124764,68.44,49425,27.11,8102,4.44,0,0,182291,Democrat,68.44
Maryland,Kent__MD,5251,47.19,5561,49.97,316,2.84,0,0,11128,Republican,49.97
Maryland,Montgomery__MD,386581,74.45,112637,21.69,20003,3.85,0,0,519221,Democrat,74.45
Maryland,Prince_George_s__MD,347038,85.9,45008,11.14,11963,2.96,0,0,404009,Democrat,85.9
Maryland,Queen_Anne_s__MD,11273,34.85,20200,62.45,874,2.7,0,0,32347,Republican,62.45
Maryland,St_Mary_s__MD,23531,39.91,33582,56.96,1841,3.12,0,0,58954,Republican,56.96
Maryland,Somerset__MD,4054,39.99,5805,57.27,278,2.74,0,0,10137,Republican,57.27
Maryland,Talbot__MD,11119,48.7,11125,48.73,586,2.57,0,0,22830,Republican,48.73
Maryland,Washington__MD,27260,37.17,44054,60.07,2018,2.75,0,0,73332,Republican,60.07
Maryland,Wicomico__MD,21513,45.86,24065,51.3,1334,2.84,0,0,46912,Republican,51.3
Maryland,Worcester__MD,12431,37.81,19632,59.71,818,2.49,0,0,32881,Republican,59.71
Massachusetts,Barnstable__MA,88129,59.23,57451,38.61,3205,2.15,0,0,148785,Democrat,59.23
Massachusetts,Berkshire__MA,47094,68.58,19805,28.84,1775,2.58,0,0,68674,Democrat,68.58
Massachusetts,Bristol__MA,137786,49.56,134196,48.27,6035,2.17,0,0,278017,Democrat,49.56
Massachusetts,Dukes__MA,9137,74.84,2745,22.48,327,2.68,0,0,12209,Democrat,74.84
Massachusetts,Essex__MA,236624,58.88,155336,38.66,9891,2.46,0,0,401851,Democrat,58.88
Massachusetts,Franklin__MA,28305,67,12428,29.42,1515,3.59,0,0,42248,Democrat,67
Massachusetts,Hampden__MA,110937,53.18,92474,44.33,5193,2.49,0,0,208604,Democrat,53.18
Massachusetts,Hampshire__MA,58617,69.19,23256,27.45,2847,3.36,0,0,84720,Democrat,69.19
Massachusetts,Middlesex__MA,554471,68.05,235118,28.85,25243,3.1,0,0,814832,Democrat,68.05
Massachusetts,Nantucket__MA,4784,67.21,2171,30.5,163,2.29,0,0,7118,Democrat,67.21
Massachusetts,Norfolk__MA,242712,62.81,132497,34.29,11238,2.91,0,0,386447,Democrat,62.81
Massachusetts,Plymouth__MA,159962,53.3,133544,44.5,6623,2.21,0,0,300129,Democrat,53.3
Massachusetts,Suffolk__MA,222280,74.29,66480,22.22,10433,3.49,0,0,299193,Democrat,74.29
Massachusetts,Worcester__MA,225680,53.63,183802,43.67,11359,2.7,0,0,420841,Democrat,53.63
Michigan,Alcona__MI,2140,28.6,5255,70.23,88,1.18,0,0,7483,Republican,70.23
Michigan,Alger__MI,2075,39.45,3116,59.24,69,1.31,0,0,5260,Republican,59.24
Michigan,Allegan__MI,25637,35.65,45206,62.86,1070,1.49,0,0,71913,Republican,62.86
Michigan,Alpena__MI,6038,35.08,10967,63.71,208,1.21,0,0,17213,Republican,63.71
Michigan,Antrim__MI,6330,37.49,10341,61.25,212,1.26,0,0,16883,Republican,61.25
Michigan,Arenac__MI,2662,29.07,6379,69.65,117,1.28,0,0,9158,Republican,69.65
Michigan,Baraga__MI,1488,34.35,2779,64.15,65,1.5,0,0,4332,Republican,64.15
Michigan,Barry__MI,12391,32.08,25650,66.41,584,1.51,0,0,38625,Republican,66.41
Michigan,Bay__MI,25767,42.01,34792,56.72,779,1.27,0,0,61338,Republican,56.72
Michigan,Benzie__MI,5780,44.99,6895,53.67,171,1.33,0,0,12846,Republican,53.67
Michigan,Berrien__MI,38323,45.36,44975,53.23,1190,1.41,0,0,84488,Republican,53.23
Michigan,Branch__MI,5911,28.03,14848,70.41,330,1.56,0,0,21089,Republican,70.41
Michigan,Calhoun__MI,28988,42.32,38606,56.36,911,1.33,0,0,68505,Republican,56.36
Michigan,Cass__MI,9050,32.47,18505,66.4,316,1.13,0,0,27871,Republican,66.4
Michigan,Charlevoix__MI,7197,40.75,10183,57.66,281,1.59,0,0,17661,Republican,57.66
Michigan,Cheboygan__MI,5543,33.75,10653,64.87,227,1.38,0,0,16423,Republican,64.87
Michigan,Chippewa__MI,6796,37.01,11249,61.25,320,1.74,0,0,18365,Republican,61.25
Michigan,Clare__MI,5273,30.5,11772,68.09,243,1.41,0,0,17288,Republican,68.09
Michigan,Clinton__MI,22450,44.91,26751,53.52,785,1.57,0,0,49986,Republican,53.52
Michigan,Crawford__MI,2752,32.47,5613,66.22,111,1.31,0,0,8476,Republican,66.22
Michigan,Delta__MI,7462,34.11,14109,64.5,303,1.39,0,0,21874,Republican,64.5
Michigan,Dickinson__MI,4763,31.11,10324,67.42,225,1.47,0,0,15312,Republican,67.42
Michigan,Eaton__MI,31056,47.63,33102,50.76,1050,1.61,0,0,65208,Republican,50.76
Michigan,Emmet__MI,10005,43.78,12465,54.55,381,1.67,0,0,22851,Republican,54.55
Michigan,Genesee__MI,114670,51.36,105303,47.16,3295,1.48,0,0,223268,Democrat,51.36
Michigan,Gladwin__MI,4501,29.06,10809,69.79,178,1.15,0,0,15488,Republican,69.79
Michigan,Gogebic__MI,3385,40.81,4803,57.9,107,1.29,0,0,8295,Republican,57.9
Michigan,Grand_Traverse__MI,30339,48.33,31423,50.06,1010,1.61,0,0,62772,Republican,50.06
Michigan,Gratiot__MI,6682,33.67,12894,64.96,272,1.37,0,0,19848,Republican,64.96
Michigan,Hillsdale__MI,5875,23.66,18631,75.04,322,1.3,0,0,24828,Republican,75.04
Michigan,Houghton__MI,7881,40.68,11181,57.71,312,1.61,0,0,19374,Republican,57.71
Michigan,Huron__MI,5522,29.11,13224,69.71,223,1.18,0,0,18969,Republican,69.71
Michigan,Ingham__MI,94542,63.84,50564,34.14,2995,2.02,0,0,148101,Democrat,63.84
Michigan,Ionia__MI,11338,33.33,22179,65.19,504,1.48,0,0,34021,Republican,65.19
Michigan,Iosco__MI,5344,33.97,10155,64.55,232,1.47,0,0,15731,Republican,64.55
Michigan,Iron__MI,2441,34.74,4501,64.05,85,1.21,0,0,7027,Republican,64.05
Michigan,Isabella__MI,14011,45.44,16320,52.93,504,1.63,0,0,30835,Republican,52.93
Michigan,Jackson__MI,32348,38.59,50199,59.88,1280,1.53,0,0,83827,Republican,59.88
Michigan,Kalamazoo__MI,84501,57.99,58671,40.27,2538,1.74,0,0,145710,Democrat,57.99
Michigan,Kalkaska__MI,3206,27.81,8149,70.68,174,1.51,0,0,11529,Republican,70.68
Michigan,Kent__MI,192668,51.82,172720,46.46,6383,1.72,0,0,371771,Democrat,51.82
Michigan,Keweenaw__MI,690,42.83,896,55.62,25,1.55,0,0,1611,Republican,55.62
Michigan,Lake__MI,2298,33.23,4523,65.41,94,1.36,0,0,6915,Republican,65.41
Michigan,Lapeer__MI,16338,29.47,38398,69.26,703,1.27,0,0,55439,Republican,69.26
Michigan,Leelanau__MI,9406,53.19,8035,45.43,244,1.38,0,0,17685,Democrat,53.19
Michigan,Lenawee__MI,20787,37.78,33463,60.82,766,1.39,0,0,55016,Republican,60.82
Michigan,Livingston__MI,49503,37.38,81217,61.32,1728,1.3,0,0,132448,Republican,61.32
Michigan,Luce__MI,769,25.76,2170,72.7,46,1.54,0,0,2985,Republican,72.7
Michigan,Mackinac__MI,2675,36.96,4476,61.84,87,1.2,0,0,7238,Republican,61.84
Michigan,Macomb__MI,214977,42.22,284660,55.91,9515,1.87,0,0,509152,Republican,55.91
Michigan,Manistee__MI,6309,41.25,8748,57.19,239,1.56,0,0,15296,Republican,57.19
Michigan,Marquette__MI,20866,53.49,17459,44.76,684,1.75,0,0,39009,Democrat,53.49
Michigan,Mason__MI,6973,38.6,10830,59.95,261,1.44,0,0,18064,Republican,59.95
Michigan,Mecosta__MI,7688,34.19,14445,64.23,356,1.58,0,0,22489,Republican,64.23
Michigan,Menominee__MI,4256,32.59,8647,66.21,157,1.2,0,0,13060,Republican,66.21
Michigan,Midland__MI,20926,41.6,28571,56.8,804,1.6,0,0,50301,Republican,56.8
Michigan,Missaukee__MI,1945,21.25,7066,77.21,141,1.54,0,0,9152,Republican,77.21
Michigan,Monroe__MI,32622,35.71,57405,62.84,1329,1.45,0,0,91356,Republican,62.84
Michigan,Montcalm__MI,10368,29.75,23946,68.72,531,1.52,0,0,34845,Republican,68.72
Michigan,Montmorency__MI,1702,26.63,4599,71.96,90,1.41,0,0,6391,Republican,71.96
Michigan,Muskegon__MI,46028,48.36,47733,50.15,1420,1.49,0,0,95181,Republican,50.15
Michigan,Newaygo__MI,8131,27.84,20630,70.65,440,1.51,0,0,29201,Republican,70.65
Michigan,Oakland__MI,419519,54.34,337791,43.75,14710,1.91,0,0,772020,Democrat,54.34
Michigan,Oceana__MI,5085,34.2,9547,64.2,238,1.6,0,0,14870,Republican,64.2
Michigan,Ogemaw__MI,3578,28.35,8879,70.35,165,1.31,0,0,12622,Republican,70.35
Michigan,Ontonagon__MI,1313,34.18,2479,64.54,49,1.28,0,0,3841,Republican,64.54
Michigan,Osceola__MI,3326,25.23,9639,73.11,219,1.66,0,0,13184,Republican,73.11
Michigan,Oscoda__MI,1414,27.23,3716,71.57,62,1.19,0,0,5192,Republican,71.57
Michigan,Otsego__MI,5052,31.63,10693,66.95,226,1.42,0,0,15971,Republican,66.95
Michigan,Ottawa__MI,69653,39.02,106133,59.46,2721,1.52,0,0,178507,Republican,59.46
Michigan,Presque_Isle__MI,3036,34.74,5568,63.71,135,1.54,0,0,8739,Republican,63.71
Michigan,Roscommon__MI,5290,32.91,10582,65.84,201,1.25,0,0,16073,Republican,65.84
Michigan,Saginaw__MI,49515,47.68,52912,50.95,1419,1.37,0,0,103846,Republican,50.95
Michigan,St__Clair__MI,30844,31.95,64277,66.59,1403,1.45,0,0,96524,Republican,66.59
Michigan,St__Joseph__MI,9452,32.25,19403,66.21,452,1.54,0,0,29307,Republican,66.21
Michigan,Sanilac__MI,5957,25.52,17080,73.18,302,1.29,0,0,23339,Republican,73.18
Michigan,Schoolcraft__MI,1631,33.3,3196,65.25,71,1.45,0,0,4898,Republican,65.25
Michigan,Shiawassee__MI,15335,37.69,24718,60.75,632,1.55,0,0,40685,Republican,60.75
Michigan,Tuscola__MI,8562,27.87,21764,70.85,391,1.27,0,0,30717,Republican,70.85
Michigan,Van_Buren__MI,17175,41.72,23407,56.86,587,1.43,0,0,41169,Republican,56.86
Michigan,Washtenaw__MI,157152,70.94,58844,26.56,5546,2.5,0,0,221542,Democrat,70.94
Michigan,Wayne__MI,537032,62.69,288860,33.72,30798,3.59,0,0,856690,Democrat,62.69
Michigan,Wexford__MI,6224,31.96,12968,66.58,284,1.46,0,0,19476,Republican,66.58
Minnesota,Aitkin__MN,3524,33.74,6741,64.53,181,1.73,0,0,10446,Republican,64.53
Minnesota,Anoka__MN,97667,46.4,106974,50.82,5840,2.77,0,0,210481,Republican,50.82
Minnesota,Becker__MN,6435,32.6,12961,65.66,343,1.74,0,0,19739,Republican,65.66
Minnesota,Beltrami__MN,11493,46.2,12898,51.85,483,1.94,0,0,24874,Republican,51.85
