State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Charles Baldwin Reform_Votes,Charles Baldwin Reform_Pct,Gary Johnson [ 21 ] Libertarian_Votes,Gary Johnson [ 21 ] Libertarian_Pct,Jill Stein [ 21 ] Green_Votes,Jill Stein [ 21 ] Green_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Virgil Goode Constitution_Votes,Virgil Goode Constitution_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Brunswick__NC,22038,38.42,34743,60.57,581,1.01,0,0,0,0,,,,,,,,,57362,Republican,60.57
North Carolina,Buncombe__NC,70625,55.31,54701,42.84,2370,1.85,0,0,0,0,,,,,,,,,127696,Democrat,55.31
North Carolina,Burke__NC,13701,37.49,22267,60.93,576,1.58,0,0,0,0,,,,,,,,,36544,Republican,60.93
North Carolina,Cabarrus__NC,32849,39.31,49557,59.3,1160,1.39,0,0,0,0,,,,,,,,,83566,Republican,59.3
North Carolina,Caldwell__NC,10898,31.38,23229,66.88,605,1.74,0,0,0,0,,,,,,,,,34732,Republican,66.88
North Carolina,Camden__NC,1508,32.06,3109,66.09,87,1.85,0,0,0,0,,,,,,,,,4704,Republican,66.09
North Carolina,Carteret__NC,10301,29,24775,69.76,441,1.24,0,0,0,0,,,,,,,,,35517,Republican,69.76
North Carolina,Caswell__NC,5348,48.45,5594,50.67,97,0.88,0,0,0,0,,,,,,,,,11039,Republican,50.67
North Carolina,Catawba__NC,24069,34.58,44538,63.99,994,1.43,0,0,0,0,,,,,,,,,69601,Republican,63.99
North Carolina,Chatham__NC,18361,51.82,16665,47.03,408,1.15,0,0,0,0,,,,,,,,,35434,Democrat,51.82
North Carolina,Cherokee__NC,3378,26.25,9278,72.11,211,1.64,0,0,0,0,,,,,,,,,12867,Republican,72.11
North Carolina,Chowan__NC,3556,47.38,3891,51.85,58,0.77,0,0,0,0,,,,,,,,,7505,Republican,51.85
North Carolina,Clay__NC,1579,27.99,3973,70.42,90,1.59,0,0,0,0,,,,,,,,,5642,Republican,70.42
North Carolina,Cleveland__NC,17062,39.37,25793,59.51,485,1.12,0,0,0,0,,,,,,,,,43340,Republican,59.51
North Carolina,Columbus__NC,11050,45.58,12941,53.38,252,1.04,0,0,0,0,,,,,,,,,24243,Republican,53.38
North Carolina,Craven__NC,18763,40.64,26928,58.32,479,1.04,0,0,0,0,,,,,,,,,46170,Republican,58.32
North Carolina,Cumberland__NC,75792,59.38,50666,39.69,1183,0.93,0,0,0,0,,,,,,,,,127641,Democrat,59.38
North Carolina,Currituck__NC,3562,31.51,7496,66.31,246,2.18,0,0,0,0,,,,,,,,,11304,Republican,66.31
North Carolina,Dare__NC,7393,41.13,10248,57.02,333,1.85,0,0,0,0,,,,,,,,,17974,Republican,57.02
North Carolina,Davidson__NC,20624,29.07,49383,69.62,928,1.31,0,0,0,0,,,,,,,,,70935,Republican,69.62
North Carolina,Davie__NC,5735,27.75,14687,71.05,248,1.2,0,0,0,0,,,,,,,,,20670,Republican,71.05
North Carolina,Duplin__NC,9033,43.87,11416,55.44,143,0.69,0,0,0,0,,,,,,,,,20592,Republican,55.44
North Carolina,Durham__NC,111224,75.8,33769,23.01,1742,1.19,0,0,0,0,,,,,,,,,146735,Democrat,75.8
North Carolina,Edgecombe__NC,18310,67.89,8546,31.68,116,0.43,0,0,0,0,,,,,,,,,26972,Democrat,67.89
North Carolina,Forsyth__NC,92323,53.04,79768,45.83,1978,1.13,0,0,0,0,,,,,,,,,174069,Democrat,53.04
North Carolina,Franklin__NC,13436,47.33,14603,51.44,350,1.23,0,0,0,0,,,,,,,,,28389,Republican,51.44
North Carolina,Gaston__NC,33171,36.66,56138,62.04,1174,1.3,0,0,0,0,,,,,,,,,90483,Republican,62.04
North Carolina,Gates__NC,2786,51.63,2564,47.52,46,0.85,0,0,0,0,,,,,,,,,5396,Democrat,51.63
North Carolina,Graham__NC,1119,28.35,2750,69.67,78,1.98,0,0,0,0,,,,,,,,,3947,Republican,69.67
North Carolina,Granville__NC,13598,51.75,12405,47.21,272,1.04,0,0,0,0,,,,,,,,,26275,Democrat,51.75
North Carolina,Greene__NC,3778,45.87,4411,53.56,47,0.57,0,0,0,0,,,,,,,,,8236,Republican,53.56
North Carolina,Guilford__NC,146365,57.66,104789,41.28,2698,1.06,0,0,0,0,,,,,,,,,253852,Democrat,57.66
North Carolina,Halifax__NC,17176,65.86,8763,33.6,140,0.54,0,0,0,0,,,,,,,,,26079,Democrat,65.86
North Carolina,Harnett__NC,17331,39.92,25565,58.89,519,1.19,0,0,0,0,,,,,,,,,43415,Republican,58.89
North Carolina,Haywood__NC,11833,42.3,15633,55.88,508,1.82,0,0,0,0,,,,,,,,,27974,Republican,55.88
North Carolina,Henderson__NC,18642,35.58,32994,62.98,756,1.44,0,0,0,0,,,,,,,,,52392,Republican,62.98
North Carolina,Hertford__NC,7843,71.84,3007,27.54,68,0.62,0,0,0,0,,,,,,,,,10918,Democrat,71.84
North Carolina,Hoke__NC,10076,58.96,6819,39.9,194,1.14,0,0,0,0,,,,,,,,,17089,Democrat,58.96
North Carolina,Hyde__NC,1163,48.8,1193,50.06,27,1.14,0,0,0,0,,,,,,,,,2383,Republican,50.06
North Carolina,Iredell__NC,26076,34.15,49299,64.56,990,1.29,0,0,0,0,,,,,,,,,76365,Republican,64.56
North Carolina,Jackson__NC,8095,48.47,8254,49.42,352,2.11,0,0,0,0,,,,,,,,,16701,Republican,49.42
North Carolina,Johnston__NC,27290,35.58,48427,63.15,974,1.27,0,0,0,0,,,,,,,,,76691,Republican,63.15
North Carolina,Jones__NC,2352,44.97,2837,54.24,41,0.79,0,0,0,0,,,,,,,,,5230,Republican,54.24
North Carolina,Lee__NC,10801,44.56,13158,54.28,280,1.16,0,0,0,0,,,,,,,,,24239,Republican,54.28
North Carolina,Lenoir__NC,13948,49.66,13980,49.78,158,0.56,0,0,0,0,,,,,,,,,28086,Republican,49.78
North Carolina,Lincoln__NC,11024,29.98,25267,68.71,484,1.31,0,0,0,0,,,,,,,,,36775,Republican,68.71
North Carolina,Macon__NC,5712,33.88,10835,64.26,314,1.86,0,0,0,0,,,,,,,,,16861,Republican,64.26
North Carolina,Madison__NC,4484,44.34,5404,53.44,225,2.22,0,0,0,0,,,,,,,,,10113,Republican,53.44
North Carolina,Martin__NC,6583,52.03,5995,47.38,74,0.59,0,0,0,0,,,,,,,,,12652,Democrat,52.03
North Carolina,McDowell__NC,6031,33.32,11775,65.06,293,1.62,0,0,0,0,,,,,,,,,18099,Republican,65.06
North Carolina,Mecklenburg__NC,272262,60.65,171668,38.24,4970,1.11,0,0,0,0,,,,,,,,,448900,Democrat,60.65
North Carolina,Mitchell__NC,1838,23.67,5806,74.77,121,1.56,0,0,0,0,,,,,,,,,7765,Republican,74.77
North Carolina,Montgomery__NC,4706,41.9,6404,57.02,121,1.08,0,0,0,0,,,,,,,,,11231,Republican,57.02
North Carolina,Moore__NC,16505,35.56,29495,63.55,415,0.89,0,0,0,0,,,,,,,,,46415,Republican,63.55
North Carolina,Nash__NC,24313,50.14,23842,49.17,337,0.69,0,0,0,0,,,,,,,,,48492,Democrat,50.14
North Carolina,New_Hanover__NC,48668,46.96,53385,51.52,1575,1.52,0,0,0,0,,,,,,,,,103628,Republican,51.52
North Carolina,Northampton__NC,7232,67.24,3483,32.38,41,0.38,0,0,0,0,,,,,,,,,10756,Democrat,67.24
North Carolina,Onslow__NC,18490,35.95,32243,62.69,702,1.36,0,0,0,0,,,,,,,,,51435,Republican,62.69
North Carolina,Orange__NC,53901,70.22,21539,28.06,1317,1.72,0,0,0,0,,,,,,,,,76757,Democrat,70.22
North Carolina,Pamlico__NC,2647,39.15,4051,59.91,64,0.94,0,0,0,0,,,,,,,,,6762,Republican,59.91
North Carolina,Pasquotank__NC,10282,56.78,7633,42.15,192,1.07,0,0,0,0,,,,,,,,,18107,Democrat,56.78
North Carolina,Pender__NC,9632,39.27,14617,59.6,278,1.13,0,0,0,0,,,,,,,,,24527,Republican,59.6
North Carolina,Perquimans__NC,2759,41.48,3822,57.46,71,1.06,0,0,0,0,,,,,,,,,6652,Republican,57.46
North Carolina,Person__NC,8418,44.06,10496,54.94,192,1,0,0,0,0,,,,,,,,,19106,Republican,54.94
North Carolina,Pitt__NC,41843,53.06,36214,45.92,799,1.02,0,0,0,0,,,,,,,,,78856,Democrat,53.06
North Carolina,Polk__NC,4013,38.63,6236,60.03,140,1.34,0,0,0,0,,,,,,,,,10389,Republican,60.03
North Carolina,Randolph__NC,14773,24.33,45160,74.38,782,1.29,0,0,0,0,,,,,,,,,60715,Republican,74.38
North Carolina,Richmond__NC,9904,51.01,9332,48.06,181,0.93,0,0,0,0,,,,,,,,,19417,Democrat,51.01
North Carolina,Robeson__NC,24988,58.18,17510,40.77,448,1.05,0,0,0,0,,,,,,,,,42946,Democrat,58.18
North Carolina,Rockingham__NC,16351,38.91,25227,60.04,442,1.05,0,0,0,0,,,,,,,,,42020,Republican,60.04
North Carolina,Rowan__NC,22650,36.35,38775,62.23,887,1.42,0,0,0,0,,,,,,,,,62312,Republican,62.23
North Carolina,Rutherford__NC,9374,32.66,18954,66.04,374,1.3,0,0,0,0,,,,,,,,,28702,Republican,66.04
North Carolina,Sampson__NC,11566,44.19,14422,55.1,186,0.71,0,0,0,0,,,,,,,,,26174,Republican,55.1
North Carolina,Scotland__NC,8215,58.03,5831,41.19,110,0.78,0,0,0,0,,,,,,,,,14156,Democrat,58.03
North Carolina,Stanly__NC,8431,29.36,19904,69.31,382,1.33,0,0,0,0,,,,,,,,,28717,Republican,69.31
North Carolina,Stokes__NC,6018,27.84,15237,70.48,364,1.68,0,0,0,0,,,,,,,,,21619,Republican,70.48
North Carolina,Surry__NC,9112,30.92,19923,67.6,435,1.48,0,0,0,0,,,,,,,,,29470,Republican,67.6
North Carolina,Swain__NC,2618,45.71,2976,51.96,134,2.33,0,0,0,0,,,,,,,,,5728,Republican,51.96
North Carolina,Transylvania__NC,6826,40.72,9634,57.47,303,1.81,0,0,0,0,,,,,,,,,16763,Republican,57.47
North Carolina,Tyrrell__NC,837,46.94,930,52.16,16,0.9,0,0,0,0,,,,,,,,,1783,Republican,52.16
North Carolina,Union__NC,32473,34.28,61107,64.51,1148,1.21,0,0,0,0,,,,,,,,,94728,Republican,64.51
North Carolina,Vance__NC,13323,63.89,7429,35.62,102,0.49,0,0,0,0,,,,,,,,,20854,Democrat,63.89
North Carolina,Wake__NC,267262,54.94,211596,43.5,7569,1.56,0,0,0,0,,,,,,,,,486427,Democrat,54.94
North Carolina,Warren__NC,6978,68.67,3140,30.9,44,0.43,0,0,0,0,,,,,,,,,10162,Democrat,68.67
North Carolina,Washington__NC,3833,58.98,2622,40.34,44,0.68,0,0,0,0,,,,,,,,,6499,Democrat,58.98
North Carolina,Watauga__NC,13002,46.98,13861,50.09,811,2.93,0,0,0,0,,,,,,,,,27674,Republican,50.09
North Carolina,Wayne__NC,23314,45.4,27641,53.83,397,0.77,0,0,0,0,,,,,,,,,51352,Republican,53.83
North Carolina,Wilkes__NC,8148,27.96,20515,70.39,482,1.65,0,0,0,0,,,,,,,,,29145,Republican,70.39
North Carolina,Wilson__NC,20875,53.38,17954,45.91,280,0.71,0,0,0,0,,,,,,,,,39109,Democrat,53.38
North Carolina,Yadkin__NC,3957,23.54,12578,74.81,278,1.65,0,0,0,0,,,,,,,,,16813,Republican,74.81
North Carolina,Yancey__NC,3981,42.12,5278,55.85,192,2.03,0,0,0,0,,,,,,,,,9451,Republican,55.85
North Dakota,Adams__ND,328,25.51,918,71.38,40,3.11,0,0,0,0,,,,,,,,,1286,Republican,71.38
North Dakota,Barnes__ND,2394,43.35,2964,53.68,164,2.97,0,0,0,0,,,,,,,,,5522,Republican,53.68
North Dakota,Benson__ND,1235,57.26,868,40.24,54,2.5,0,0,0,0,,,,,,,,,2157,Democrat,57.26
North Dakota,Billings__ND,89,15.4,472,81.66,16,2.94,0,0,0,0,,,,,,,,,578,Republican,81.66
North Dakota,Bottineau__ND,1183,33.28,2280,64.14,92,2.58,0,0,0,0,,,,,,,,,3555,Republican,64.14
North Dakota,Bowman__ND,414,23.83,1280,73.69,43,2.48,0,0,0,0,,,,,,,,,1737,Republican,73.69
North Dakota,Burke__ND,230,22.48,769,75.17,24,2.35,0,0,0,0,,,,,,,,,1023,Republican,75.17
North Dakota,Burleigh__ND,14122,32.55,27951,64.42,1314,3.03,0,0,0,0,,,,,,,,,43387,Republican,64.42
North Dakota,Cass__ND,34712,47,36855,49.9,2288,3.1,0,0,0,0,,,,,,,,,73855,Republican,49.9
North Dakota,Cavalier__ND,818,39.54,1195,57.76,56,2.7,0,0,0,0,,,,,,,,,2069,Republican,57.76
North Dakota,Dickey__ND,853,33.65,1610,63.51,72,2.84,0,0,0,0,,,,,,,,,2535,Republican,63.51
North Dakota,Divide__ND,385,33.13,733,63.08,44,3.79,0,0,0,0,,,,,,,,,1162,Republican,63.08
North Dakota,Dunn__ND,508,24.98,1506,74.04,20,0.98,0,0,0,0,,,,,,,,,2034,Republican,74.04
North Dakota,Eddy__ND,486,42.01,634,54.8,37,3.19,0,0,0,0,,,,,,,,,1157,Republican,54.8
North Dakota,Emmons__ND,383,20.33,1435,76.17,66,3.5,0,0,0,0,,,,,,,,,1884,Republican,76.17
North Dakota,Foster__ND,607,36.09,1030,61.24,45,2.67,0,0,0,0,,,,,,,,,1682,Republican,61.24
North Dakota,Golden_Valley__ND,162,17.46,742,79.96,24,2.58,0,0,0,0,,,,,,,,,928,Republican,79.96
North Dakota,Grand_Forks__ND,14032,46.73,15060,50.15,937,3.12,0,0,0,0,,,,,,,,,30029,Republican,50.15
North Dakota,Grant__ND,334,23.64,1025,72.54,54,3.82,0,0,0,0,,,,,,,,,1413,Republican,72.54
North Dakota,Griggs__ND,536,39.91,771,57.41,36,2.68,0,0,0,0,,,,,,,,,1343,Republican,57.41
North Dakota,Hettinger__ND,313,22.98,1000,73.42,49,3.6,0,0,0,0,,,,,,,,,1362,Republican,73.42
North Dakota,Kidder__ND,393,29.59,870,65.51,65,4.9,0,0,0,0,,,,,,,,,1328,Republican,65.51
North Dakota,LaMoure__ND,740,33.73,1377,62.76,77,3.51,0,0,0,0,,,,,,,,,2194,Republican,62.76
North Dakota,Logan__ND,232,21.62,810,75.49,31,2.89,0,0,0,0,,,,,,,,,1073,Republican,75.49
North Dakota,McHenry__ND,943,34.77,1678,61.87,91,3.36,0,0,0,0,,,,,,,,,2712,Republican,61.87
North Dakota,McIntosh__ND,459,30,1035,67.65,36,2.35,0,0,0,0,,,,,,,,,1530,Republican,67.65
North Dakota,McKenzie__ND,927,26.86,2458,71.23,66,1.91,0,0,0,0,,,,,,,,,3451,Republican,71.23
North Dakota,McLean__ND,1670,33.82,3141,63.61,127,2.57,0,0,0,0,,,,,,,,,4938,Republican,63.61
North Dakota,Mercer__ND,1166,26.17,3152,70.75,137,3.08,0,0,0,0,,,,,,,,,4455,Republican,70.75
North Dakota,Morton__ND,4469,32.83,8680,63.76,464,3.41,0,0,0,0,,,,,,,,,13613,Republican,63.76
North Dakota,Mountrail__ND,1403,40.58,1962,56.75,92,2.67,0,0,0,0,,,,,,,,,3457,Republican,56.75
North Dakota,Nelson__ND,767,45.71,865,51.55,46,2.74,0,0,0,0,,,,,,,,,1678,Republican,51.55
North Dakota,Oliver__ND,281,27.74,693,68.41,39,3.85,0,0,0,0,,,,,,,,,1013,Republican,68.41
North Dakota,Pembina__ND,1253,38.49,1899,58.34,103,3.17,0,0,0,0,,,,,,,,,3255,Republican,58.34
North Dakota,Pierce__ND,660,30.3,1465,67.26,53,2.44,0,0,0,0,,,,,,,,,2178,Republican,67.26
North Dakota,Ramsey__ND,2164,43.29,2665,53.31,170,3.4,0,0,0,0,,,,,,,,,4999,Republican,53.31
North Dakota,Ransom__ND,1343,55.38,1009,41.61,73,3.01,0,0,0,0,,,,,,,,,2425,Democrat,55.38
North Dakota,Renville__ND,398,31.14,851,66.59,29,2.27,0,0,0,0,,,,,,,,,1278,Republican,66.59
North Dakota,Richland__ND,3198,42.01,4229,55.55,186,2.44,0,0,0,0,,,,,,,,,7613,Republican,55.55
North Dakota,Rolette__ND,3353,73.66,1092,23.99,107,2.35,0,0,0,0,,,,,,,,,4552,Democrat,73.66
North Dakota,Sargent__ND,1075,53.56,879,43.8,53,2.64,0,0,0,0,,,,,,,,,2007,Democrat,53.56
North Dakota,Sheridan__ND,163,19.83,642,78.1,17,2.07,0,0,0,0,,,,,,,,,822,Republican,78.1
North Dakota,Sioux__ND,900,78.67,225,19.67,19,1.66,0,0,0,0,,,,,,,,,1144,Democrat,78.67
North Dakota,Slope__ND,83,18.99,341,78.03,13,2.98,0,0,0,0,,,,,,,,,437,Republican,78.03
North Dakota,Stark__ND,2812,24.17,8521,73.25,300,2.58,0,0,0,0,,,,,,,,,11633,Republican,73.25
North Dakota,Steele__ND,518,49.71,498,47.79,26,2.5,0,0,0,0,,,,,,,,,1042,Democrat,49.71
North Dakota,Stutsman__ND,3585,37.51,5685,59.48,288,3.01,0,0,0,0,,,,,,,,,9558,Republican,59.48
North Dakota,Towner__ND,516,43.65,623,52.71,43,3.64,0,0,0,0,,,,,,,,,1182,Republican,52.71
North Dakota,Traill__ND,1811,46.19,1996,50.91,114,2.9,0,0,0,0,,,,,,,,,3921,Republican,50.91
North Dakota,Walsh__ND,1985,41.43,2656,55.44,150,3.13,0,0,0,0,,,,,,,,,4791,Republican,55.44
North Dakota,Ward__ND,8441,33.15,16230,63.74,792,3.11,0,0,0,0,,,,,,,,,25463,Republican,63.74
North Dakota,Wells__ND,673,28.29,1654,69.53,52,2.18,0,0,0,0,,,,,,,,,2379,Republican,69.53
North Dakota,Williams__ND,2322,23.67,7184,73.25,302,3.08,0,0,0,0,,,,,,,,,9808,Republican,73.25
Ohio,Adams__OH,3976,35.76,6865,61.75,124,1.11,0,0,0,0,98,0.87,55,0.49,,,,,11118,Republican,61.75
Ohio,Allen__OH,17914,37.06,29502,61.03,297,0.61,0,0,0,0,464,0.96,164,0.34,,,,,48341,Republican,61.03
Ohio,Ashland__OH,8281,34.02,15519,63.76,204,0.84,0,0,0,0,221,0.91,115,0.47,,,,,24340,Republican,63.76
Ohio,Ashtabula__OH,23803,55.1,18298,42.36,442,1.03,0,0,0,0,433,1,224,0.52,,,,,43200,Democrat,55.1
Ohio,Athens__OH,18307,66.02,8543,30.81,256,0.92,0,0,0,0,434,1.57,188,0.68,,,,,27728,Democrat,66.02
Ohio,Auglaize__OH,5831,24.87,17169,73.22,157,0.67,0,0,0,0,209,0.89,83,0.35,,,,,23449,Republican,73.22
Ohio,Belmont__OH,14156,44.67,16758,52.88,364,1.15,0,0,0,0,232,0.73,178,0.56,,,,,31688,Republican,52.88
Ohio,Brown__OH,7107,36.65,11916,61.45,110,0.57,0,0,0,0,191,0.98,68,0.35,,,,,19392,Republican,61.45
Ohio,Butler__OH,62388,36.58,105176,61.68,899,0.52,0,0,0,0,1654,0.97,413,0.24,,,,,170530,Republican,61.68
Ohio,Carroll__OH,5543,41.73,7315,55.07,182,1.37,0,0,0,0,173,1.3,71,0.53,,,,,13284,Republican,55.07
Ohio,Champaign__OH,7044,38.14,11045,59.81,154,0.83,0,0,0,0,159,0.86,66,0.36,,,,,18468,Republican,59.81
Ohio,Clark__OH,31297,48.67,31820,49.49,461,0.72,0,0,0,0,509,0.79,214,0.33,,,,,64301,Republican,49.49
Ohio,Clermont__OH,30458,31.55,64208,66.52,542,0.56,0,0,0,0,1069,1.11,248,0.26,,,,,96525,Republican,66.52
Ohio,Clinton__OH,5791,31.85,12009,66.05,132,0.73,0,0,0,0,195,1.07,56,0.31,,,,,18183,Republican,66.05
Ohio,Columbiana__OH,19821,42.9,25251,54.66,477,1.03,0,0,0,0,434,0.94,216,0.47,,,,,46199,Republican,54.66
Ohio,Coshocton__OH,6940,43.97,8390,53.16,201,1.28,0,0,0,0,157,0.99,96,0.61,,,,,15784,Republican,53.16
Ohio,Crawford__OH,7507,37.82,11852,59.72,194,0.98,0,0,0,0,186,0.94,108,0.54,,,,,19847,Republican,59.72
Ohio,Cuyahoga__OH,447273,69.32,190660,29.55,2317,0.36,0,0,0,0,3448,0.53,1564,0.24,,,,,645262,Democrat,69.32
Ohio,Darke__OH,6826,26.84,18108,71.21,198,0.78,0,0,0,0,212,0.83,86,0.34,,,,,25430,Republican,71.21
Ohio,Defiance__OH,7732,42.16,10176,55.49,180,0.99,0,0,0,0,187,1.02,64,0.35,,,,,18339,Republican,55.49
Ohio,Delaware__OH,37292,37.71,60194,60.86,357,0.36,0,0,0,0,851,0.86,205,0.21,,,,,98899,Republican,60.86
Ohio,Erie__OH,21793,55.17,16952,42.92,297,0.75,0,0,0,0,300,0.76,158,0.4,,,,,39500,Democrat,55.17
Ohio,Fairfield__OH,29890,41.39,41034,56.82,462,0.64,0,0,0,0,624,0.86,210,0.29,,,,,72220,Republican,56.82
Ohio,Fayette__OH,4249,38.49,6620,59.97,64,0.58,0,0,0,0,87,0.79,18,0.16,,,,,11038,Republican,59.97
Ohio,Franklin__OH,346373,60.53,215997,37.75,2624,0.46,0,0,0,0,5535,0.97,1659,0.29,,,,,572188,Democrat,60.53
Ohio,Fulton__OH,9073,42.58,11738,55.08,169,0.8,0,0,0,0,248,1.16,82,0.38,,,,,21310,Republican,55.08
Ohio,Gallia__OH,4557,36.1,7750,61.4,167,1.32,0,0,0,0,79,0.63,69,0.55,,,,,12622,Republican,61.4
Ohio,Geauga__OH,19659,38.46,30589,59.85,297,0.58,0,0,0,0,386,0.76,182,0.36,,,,,51113,Republican,59.85
Ohio,Greene__OH,32256,38.57,49819,59.57,373,0.45,0,0,0,0,933,1.12,245,0.29,,,,,83626,Republican,59.57
Ohio,Guernsey__OH,7450,44.22,8993,53.37,162,0.96,0,0,0,0,174,1.03,70,0.42,,,,,16849,Republican,53.37
Ohio,Hamilton__OH,219927,52.5,193326,46.15,873,0.21,0,0,0,0,3756,0.9,1012,0.24,,,,,418894,Democrat,52.5
Ohio,Hancock__OH,12564,35.11,22443,62.72,294,0.82,0,0,0,0,352,0.98,130,0.36,,,,,35783,Republican,62.72
Ohio,Hardin__OH,4619,37.04,7489,60.06,122,0.98,0,0,0,0,172,1.38,68,0.55,,,,,12470,Republican,60.06
Ohio,Harrison__OH,2950,41.24,4019,56.19,75,1.05,0,0,0,0,62,0.87,47,0.66,,,,,7153,Republican,56.19
Ohio,Henry__OH,5658,39.69,8257,57.92,118,0.83,0,0,0,0,169,1.19,55,0.39,,,,,14257,Republican,57.92
Ohio,Highland__OH,6054,33.86,11413,63.83,169,0.95,0,0,0,0,176,0.98,67,0.37,,,,,17879,Republican,63.83
Ohio,Hocking__OH,6157,48.22,6285,49.22,136,1.06,0,0,0,0,133,1.04,57,0.45,,,,,12768,Republican,49.22
Ohio,Holmes__OH,2608,22.55,8702,75.23,121,1.05,0,0,0,0,93,0.8,43,0.37,,,,,11567,Republican,75.23
Ohio,Huron__OH,11006,44.54,13060,52.85,270,1.1,0,0,0,0,260,1.05,115,0.47,,,,,24711,Republican,52.85
Ohio,Jackson__OH,5166,38.54,7904,58.97,139,1.04,0,0,0,0,94,0.7,101,0.75,,,,,13404,Republican,58.97
Ohio,Jefferson__OH,15385,46.37,17034,51.34,353,1.06,0,0,0,0,248,0.75,157,0.47,,,,,33177,Republican,51.34
Ohio,Knox__OH,10470,36.78,17266,60.66,307,1.07,0,0,0,0,306,1.08,114,0.4,,,,,28463,Republican,60.66
Ohio,Lake__OH,57680,48.61,58744,49.5,732,0.62,0,0,0,0,1073,0.9,436,0.37,,,,,118665,Republican,49.5
Ohio,Lawrence__OH,10744,41.43,14651,56.5,273,1.05,0,0,0,0,171,0.66,93,0.36,,,,,25932,Republican,56.5
Ohio,Licking__OH,34201,41.94,45503,55.8,718,0.88,0,0,0,0,817,1,311,0.38,,,,,81550,Republican,55.8
Ohio,Logan__OH,7062,33.31,13633,64.31,210,0.99,0,0,0,0,214,1.01,80,0.38,,,,,21199,Republican,64.31
Ohio,Lorain__OH,81464,56.87,59405,41.47,555,0.39,0,0,0,0,1275,0.89,554,0.39,,,,,143253,Democrat,56.87
Ohio,Lucas__OH,136616,64.86,69940,33.21,1095,0.52,0,0,0,0,2318,1.1,652,0.31,,,,,210621,Democrat,64.86
Ohio,Madison__OH,6845,38.99,10342,58.91,136,0.77,0,0,0,0,167,0.95,67,0.38,,,,,17557,Republican,58.91
Ohio,Mahoning__OH,77059,63.38,42641,35.07,770,0.63,0,0,0,0,744,0.61,370,0.3,,,,,121584,Democrat,63.38
Ohio,Marion__OH,12504,45.61,14265,52.03,232,0.85,0,0,0,0,285,1.04,132,0.48,,,,,27418,Republican,52.03
Ohio,Medina__OH,38785,42.65,50418,55.45,564,0.62,0,0,0,0,838,0.92,326,0.36,,,,,90931,Republican,55.45
Ohio,Meigs__OH,4027,39.41,5895,57.69,115,1.13,0,0,0,0,111,1.09,70,0.69,,,,,10218,Republican,57.69
Ohio,Mercer__OH,4745,21.89,16561,76.4,145,0.67,0,0,0,0,142,0.66,83,0.38,,,,,21676,Republican,76.4
Ohio,Miami__OH,16383,31.5,34606,66.53,327,0.63,0,0,0,0,554,1.07,144,0.28,,,,,52014,Republican,66.53
Ohio,Monroe__OH,3035,44.75,3548,52.31,104,1.54,0,0,0,0,48,0.71,47,0.69,,,,,6782,Republican,52.31
Ohio,Montgomery__OH,137139,51.42,124841,46.81,1404,0.53,0,0,0,0,2548,0.96,775,0.29,,,,,266707,Democrat,51.42
Ohio,Morgan__OH,2814,45.86,3179,51.81,74,1.21,0,0,0,0,42,0.68,27,0.44,,,,,6136,Republican,51.81
Ohio,Morrow__OH,5933,36.59,9865,60.83,166,1.02,0,0,0,0,174,1.07,79,0.49,,,,,16217,Republican,60.83
Ohio,Muskingum__OH,17002,45.73,19264,51.81,376,1,0,0,0,0,352,0.95,185,0.5,,,,,37179,Republican,51.81
Ohio,Noble__OH,2131,36.17,3563,60.48,91,1.54,0,0,0,0,62,1.05,44,0.75,,,,,5891,Republican,60.48
Ohio,Ottawa__OH,11503,51.11,10538,46.83,147,0.65,0,0,0,0,220,0.98,97,0.43,,,,,22505,Democrat,51.11
Ohio,Paulding__OH,3538,38.67,5354,58.51,109,1.19,0,0,0,0,101,1.1,48,0.52,,,,,9150,Republican,58.51
Ohio,Perry__OH,7033,46.82,7627,50.78,164,1.1,0,0,0,0,120,0.8,76,0.51,,,,,15020,Republican,50.78
Ohio,Pickaway__OH,9684,40.09,14037,58.11,153,0.63,0,0,0,0,206,0.85,74,0.31,,,,,24154,Republican,58.11
Ohio,Pike__OH,5684,49.02,5685,49.03,106,0.91,0,0,0,0,77,0.66,44,0.38,,,,,11596,Republican,49.03
Ohio,Portage__OH,39453,51.65,35242,46.14,529,0.7,0,0,0,0,844,1.1,316,0.41,,,,,76384,Democrat,51.65
Ohio,Preble__OH,6211,30.71,13535,66.92,167,0.83,0,0,0,0,230,1.14,82,0.41,,,,,20225,Republican,66.92
Ohio,Putnam__OH,4318,23.47,13721,74.57,130,0.71,0,0,0,0,160,0.87,71,0.39,,,,,18400,Republican,74.57
Ohio,Richland__OH,22687,39.25,33867,58.59,504,0.87,0,0,0,0,503,0.87,245,0.42,,,,,57806,Republican,58.59
Ohio,Ross__OH,14569,48.31,15008,49.76,255,0.85,0,0,0,0,223,0.74,105,0.35,,,,,30160,Republican,49.76
Ohio,Sandusky__OH,14541,49.98,13755,47.28,313,1.07,0,0,0,0,324,1.11,162,0.56,,,,,29095,Democrat,49.98
