State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,John B. Anderson Independent_Votes,John B. Anderson Independent_Pct,John Rarick [ 6 ] Alabama Conservative_Votes,John Rarick [ 6 ] Alabama Conservative_Pct,Ed Clark [ 6 ] Libertarian_Votes,Ed Clark [ 6 ] Libertarian_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Ed Clark Libertarian_Votes,Ed Clark Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,John B. Anderson Anderson Coalition_Votes,John B. Anderson Anderson Coalition_Pct,All Others Various_Votes,All Others Various_Pct,Other Candidates_Votes,Other Candidates_Pct,John Rarick American_Votes,John Rarick American_Pct,Others_Votes,Others_Pct,Barry Commoner Citizens_Votes,Barry Commoner Citizens_Pct,Ed Clark Independent_Votes,Ed Clark Independent_Pct,John Rarick American Independent_Votes,John Rarick American Independent_Pct,Deidre Griswold Independent_Votes,Deidre Griswold Independent_Pct,Andrew Pulley Independent_Votes,Andrew Pulley Independent_Pct,Edward E. Clark Libertarian_Votes,Edward E. Clark Libertarian_Pct,None of These Candidates_Votes,None of These Candidates_Pct,John B. Anderson [ 3 ] Independent_Votes,John B. Anderson [ 3 ] Independent_Pct,Ed Clark [ 3 ] Libertarian_Votes,Ed Clark [ 3 ] Libertarian_Pct,Barry Commoner [ 3 ] Citizens_Votes,Barry Commoner [ 3 ] Citizens_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,John B. Anderson Anderson Alternative_Votes,John B. Anderson Anderson Alternative_Pct,John B. Anderson Liberal_Votes,John B. Anderson Liberal_Pct,Ed Clark [ 3 ] Free Libertarian_Votes,Ed Clark [ 3 ] Free Libertarian_Pct,Ellen McCormack [ 3 ] Right to Life_Votes,Ellen McCormack [ 3 ] Right to Life_Pct,John B. Anderson Not designated_Votes,John B. Anderson Not designated_Pct,Edward E. Clark Not designated_Votes,Edward E. Clark Not designated_Pct,Barry Commoner [ 12 ] Independent_Votes,Barry Commoner [ 12 ] Independent_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Barry Commoner Independent_Votes,Barry Commoner Independent_Pct,Clifton DeBerry Independent_Votes,Clifton DeBerry Independent_Pct,Total_Votes,Winner,Winner_Pct
Montana,Hill__MT,2875,35.54,4448,54.99,604,7.47,0,0.0,0,0.0,0,0.0,162,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8089,Republican,54.99
Montana,Jefferson__MT,1055,32.73,1841,57.12,216,6.7,0,0.0,0,0.0,0,0.0,111,3.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223,Republican,57.12
Montana,Judith_Basin__MT,480,29.5,1030,63.31,93,5.72,0,0.0,0,0.0,0,0.0,24,1.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,Republican,63.31
Montana,Lake__MT,2615,30.65,5083,59.58,573,6.72,0,0.0,0,0.0,0,0.0,261,3.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8532,Republican,59.58
Montana,Lewis_and_Clark__MT,6815,32.13,12128,57.18,1793,8.45,0,0.0,0,0.0,0,0.0,476,2.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21212,Republican,57.18
Montana,Liberty__MT,283,22.53,872,69.43,71,5.65,0,0.0,0,0.0,0,0.0,30,2.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,Republican,69.43
Montana,Lincoln__MT,2422,32.96,4202,57.19,485,6.6,0,0.0,0,0.0,0,0.0,239,3.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7348,Republican,57.19
Montana,McCone__MT,349,23.73,1000,67.98,86,5.85,0,0.0,0,0.0,0,0.0,36,2.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471,Republican,67.98
Montana,Madison__MT,676,21.49,2220,70.59,174,5.53,0,0.0,0,0.0,0,0.0,75,2.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145,Republican,70.59
Montana,Meagher__MT,247,24.95,689,69.6,41,4.14,0,0.0,0,0.0,0,0.0,13,1.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,Republican,69.6
Montana,Mineral__MT,660,39.83,800,48.28,138,8.33,0,0.0,0,0.0,0,0.0,59,3.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,Republican,48.28
Montana,Missoula__MT,13115,37.91,16161,46.72,3847,11.12,0,0.0,0,0.0,0,0.0,1471,4.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34594,Republican,46.72
Montana,Musselshell__MT,784,35.57,1279,58.03,106,4.81,0,0.0,0,0.0,0,0.0,35,1.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204,Republican,58.03
Montana,Park__MT,1663,26.84,3929,63.42,459,7.41,0,0.0,0,0.0,0,0.0,144,2.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195,Republican,63.42
Montana,Petroleum__MT,90,26.39,225,65.98,15,4.4,0,0.0,0,0.0,0,0.0,11,3.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,Republican,65.98
Montana,Phillips__MT,745,28.08,1723,64.95,146,5.5,0,0.0,0,0.0,0,0.0,39,1.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,Republican,64.95
Montana,Pondera__MT,897,26.14,2270,66.14,207,6.03,0,0.0,0,0.0,0,0.0,58,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,Republican,66.14
Montana,Powder_River__MT,336,23.28,985,68.26,94,6.51,0,0.0,0,0.0,0,0.0,28,1.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443,Republican,68.26
Montana,Powell__MT,883,29.5,1770,59.14,198,6.62,0,0.0,0,0.0,0,0.0,142,4.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993,Republican,59.14
Montana,Prairie__MT,283,30.53,580,62.57,57,6.15,0,0.0,0,0.0,0,0.0,7,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,Republican,62.57
Montana,Ravalli__MT,3063,26.86,7268,63.73,743,6.52,0,0.0,0,0.0,0,0.0,330,2.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11404,Republican,63.73
Montana,Richland__MT,1252,24.85,3348,66.45,343,6.81,0,0.0,0,0.0,0,0.0,95,1.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,Republican,66.45
Montana,Roosevelt__MT,1504,36.15,2298,55.24,304,7.31,0,0.0,0,0.0,0,0.0,54,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160,Republican,55.24
Montana,Rosebud__MT,1167,33.89,1875,54.46,265,7.7,0,0.0,0,0.0,0,0.0,136,3.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3443,Republican,54.46
Montana,Sanders__MT,1395,34.88,2194,54.86,291,7.28,0,0.0,0,0.0,0,0.0,119,2.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999,Republican,54.86
Montana,Sheridan__MT,955,32.8,1658,56.94,247,8.48,0,0.0,0,0.0,0,0.0,52,1.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912,Republican,56.94
Montana,Silver_Bow__MT,9721,50.17,7301,37.68,1752,9.04,0,0.0,0,0.0,0,0.0,603,3.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19377,Democrat,50.17
Montana,Stillwater__MT,919,30.8,1828,61.26,181,6.07,0,0.0,0,0.0,0,0.0,56,1.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984,Republican,61.26
Montana,Sweet_Grass__MT,440,25.3,1169,67.22,98,5.64,0,0.0,0,0.0,0,0.0,32,1.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,Republican,67.22
Montana,Teton__MT,902,25.31,2415,67.76,186,5.22,0,0.0,0,0.0,0,0.0,61,1.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564,Republican,67.76
Montana,Toole__MT,634,22.25,2000,70.18,154,5.4,0,0.0,0,0.0,0,0.0,62,2.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,Republican,70.18
Montana,Treasure__MT,181,32.67,321,57.94,34,6.14,0,0.0,0,0.0,0,0.0,18,3.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,Republican,57.94
Montana,Valley__MT,1567,30.19,3242,62.47,264,5.09,0,0.0,0,0.0,0,0.0,117,2.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190,Republican,62.47
Montana,Wheatland__MT,381,30.98,742,60.33,88,7.15,0,0.0,0,0.0,0,0.0,19,1.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230,Republican,60.33
Montana,Wibaux__MT,219,29.96,450,61.56,45,6.16,0,0.0,0,0.0,0,0.0,17,2.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,Republican,61.56
Montana,Yellowstone__MT,15272,31.61,27332,56.57,4590,9.5,0,0.0,0,0.0,0,0.0,1119,2.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48313,Republican,56.57
Nebraska,Adams__NE,3372,25.99,8500,65.52,885,6.82,0,0.0,0,0.0,0,0.0,216,1.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12973,Republican,65.52
Nebraska,Antelope__NE,659,16.24,3192,78.68,150,3.7,0,0.0,0,0.0,0,0.0,56,1.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057,Republican,78.68
Nebraska,Arthur__NE,57,17.87,245,76.8,9,2.82,0,0.0,0,0.0,0,0.0,8,2.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,Republican,76.8
Nebraska,Banner__NE,33,6.2,481,90.41,14,2.63,0,0.0,0,0.0,0,0.0,4,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,Republican,90.41
Nebraska,Blaine__NE,63,14.25,361,81.67,15,3.39,0,0.0,0,0.0,0,0.0,3,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,Republican,81.67
Nebraska,Boone__NE,769,21.34,2598,72.11,176,4.88,0,0.0,0,0.0,0,0.0,60,1.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603,Republican,72.11
Nebraska,Box_Butte__NE,1208,21.84,3912,70.72,307,5.55,0,0.0,0,0.0,0,0.0,105,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5532,Republican,70.72
Nebraska,Boyd__NE,376,21.7,1261,72.76,62,3.58,0,0.0,0,0.0,0,0.0,34,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733,Republican,72.76
Nebraska,Brown__NE,341,16.34,1615,77.38,105,5.03,0,0.0,0,0.0,0,0.0,26,1.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087,Republican,77.38
Nebraska,Buffalo__NE,3167,22.24,9769,68.59,1028,7.22,0,0.0,0,0.0,0,0.0,279,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14243,Republican,68.59
Nebraska,Burt__NE,814,20.91,2806,72.08,232,5.96,0,0.0,0,0.0,0,0.0,41,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,Republican,72.08
Nebraska,Butler__NE,1112,28.3,2596,66.07,159,4.05,0,0.0,0,0.0,0,0.0,62,1.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929,Republican,66.07
Nebraska,Cass__NE,2007,25.67,5193,66.42,487,6.23,0,0.0,0,0.0,0,0.0,131,1.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7818,Republican,66.42
Nebraska,Cedar__NE,1265,26.04,3259,67.09,273,5.62,0,0.0,0,0.0,0,0.0,61,1.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858,Republican,67.09
Nebraska,Chase__NE,324,15.41,1593,75.75,91,4.33,0,0.0,0,0.0,0,0.0,95,4.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103,Republican,75.75
Nebraska,Cherry__NE,489,15.5,2517,79.78,105,3.33,0,0.0,0,0.0,0,0.0,44,1.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155,Republican,79.78
Nebraska,Cheyenne__NE,776,18.89,3073,74.81,196,4.77,0,0.0,0,0.0,0,0.0,63,1.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4108,Republican,74.81
Nebraska,Clay__NE,840,21.97,2739,71.63,190,4.97,0,0.0,0,0.0,0,0.0,55,1.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824,Republican,71.63
Nebraska,Colfax__NE,893,20.05,3259,73.17,230,5.16,0,0.0,0,0.0,0,0.0,72,1.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4454,Republican,73.17
Nebraska,Cuming__NE,803,15.65,4006,78.07,267,5.2,0,0.0,0,0.0,0,0.0,55,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131,Republican,78.07
Nebraska,Custer__NE,1011,17.04,4563,76.9,286,4.82,0,0.0,0,0.0,0,0.0,74,1.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5934,Republican,76.9
Nebraska,Dakota__NE,1930,35.17,3165,57.67,317,5.78,0,0.0,0,0.0,0,0.0,76,1.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488,Republican,57.67
Nebraska,Dawes__NE,705,16.37,3283,76.24,228,5.29,0,0.0,0,0.0,0,0.0,90,2.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306,Republican,76.24
Nebraska,Dawson__NE,1463,16.99,6689,77.7,357,4.15,0,0.0,0,0.0,0,0.0,100,1.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8609,Republican,77.7
Nebraska,Deuel__NE,192,15.74,946,77.54,63,5.16,0,0.0,0,0.0,0,0.0,19,1.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,Republican,77.54
Nebraska,Dixon__NE,822,24.28,2328,68.77,200,5.91,0,0.0,0,0.0,0,0.0,35,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385,Republican,68.77
Nebraska,Dodge__NE,3564,25.01,9522,66.82,988,6.93,0,0.0,0,0.0,0,0.0,176,1.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14250,Republican,66.82
Nebraska,Douglas__NE,51668,31.52,96908,59.12,13237,8.07,0,0.0,0,0.0,0,0.0,2117,1.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163930,Republican,59.12
Nebraska,Dundy__NE,192,13.61,1138,80.65,55,3.9,0,0.0,0,0.0,0,0.0,26,1.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411,Republican,80.65
Nebraska,Fillmore__NE,1025,27.36,2435,65.0,221,5.9,0,0.0,0,0.0,0,0.0,65,1.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746,Republican,65.0
Nebraska,Franklin__NE,441,19.47,1675,73.95,109,4.81,0,0.0,0,0.0,0,0.0,40,1.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265,Republican,73.95
Nebraska,Frontier__NE,259,15.25,1346,79.27,84,4.95,0,0.0,0,0.0,0,0.0,9,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698,Republican,79.27
Nebraska,Furnas__NE,536,16.9,2483,78.28,113,3.56,0,0.0,0,0.0,0,0.0,40,1.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,Republican,78.28
Nebraska,Gage__NE,2259,24.55,6089,66.18,723,7.86,0,0.0,0,0.0,0,0.0,130,1.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9201,Republican,66.18
Nebraska,Garden__NE,202,12.78,1297,82.09,63,3.99,0,0.0,0,0.0,0,0.0,18,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,Republican,82.09
Nebraska,Garfield__NE,238,21.48,811,73.19,43,3.88,0,0.0,0,0.0,0,0.0,16,1.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,Republican,73.19
Nebraska,Gosper__NE,181,17.59,783,76.09,47,4.57,0,0.0,0,0.0,0,0.0,18,1.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,Republican,76.09
Nebraska,Grant__NE,76,16.34,373,80.22,13,2.8,0,0.0,0,0.0,0,0.0,3,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,Republican,80.22
Nebraska,Greeley__NE,495,30.46,1028,63.26,78,4.8,0,0.0,0,0.0,0,0.0,24,1.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,Republican,63.26
