State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Eric Hass Socialist Labor_Votes,Eric Hass Socialist Labor_Pct,John Kasper National States’ Rights_Votes,John Kasper National States’ Rights_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Clifton DeBerry Socialist Workers_Votes,Clifton DeBerry Socialist Workers_Pct,E. Harold Munn Prohibition_Votes,E. Harold Munn Prohibition_Pct,Write-in_Votes,Write-in_Pct,All Others Various_Votes,All Others Various_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Others_Votes,Others_Pct,Eric Hass Labor_Votes,Eric Hass Labor_Pct,John Kasper [ 8 ] National States’ Rights_Votes,John Kasper [ 8 ] National States’ Rights_Pct,Various Candidates Write-ins_Votes,Various Candidates Write-ins_Pct,Eric Hass [ 5 ] Industrial Government_Votes,Eric Hass [ 5 ] Industrial Government_Pct,Clifton DeBerry [ 5 ] Socialist Workers_Votes,Clifton DeBerry [ 5 ] Socialist Workers_Pct,Clifton DeBerry [ 9 ] Socialist Workers_Votes,Clifton DeBerry [ 9 ] Socialist Workers_Pct,Eric Hass [ 9 ] Socialist Labor_Votes,Eric Hass [ 9 ] Socialist Labor_Pct,Eric Hass [ 7 ] Socialist Labor_Votes,Eric Hass [ 7 ] Socialist Labor_Pct,Clifton DeBerry [ 7 ] Socialist Workers_Votes,Clifton DeBerry [ 7 ] Socialist Workers_Pct,Clifton DeBerry Independent_Votes,Clifton DeBerry Independent_Pct,E. Harold Munn Independent_Votes,E. Harold Munn Independent_Pct,Joseph B. Lightburn Constitution_Votes,Joseph B. Lightburn Constitution_Pct,Clifton DeBerry Freedom Socialist_Votes,Clifton DeBerry Freedom Socialist_Pct,Total_Votes,Winner,Winner_Pct
Indiana,Dubois__IN,10114,72.56,3800,27.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,13939,Democrat,72.56
Indiana,Elkhart__IN,21679,51.72,19870,47.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,365,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,41914,Democrat,51.72
Indiana,Fayette__IN,6713,58.92,4637,40.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,11393,Democrat,58.92
Indiana,Floyd__IN,15656,66.23,7834,33.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,23638,Democrat,66.23
Indiana,Fountain__IN,5574,54.23,4666,45.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,10278,Democrat,54.23
Indiana,Franklin__IN,4021,57.48,2956,42.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,6995,Democrat,57.48
Indiana,Fulton__IN,4374,49.6,4410,50.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,8818,Republican,50.01
Indiana,Gibson__IN,10507,63.84,5865,35.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,16458,Democrat,63.84
Indiana,Grant__IN,17574,54.08,14688,45.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,232,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,32494,Democrat,54.08
Indiana,Greene__IN,8574,58.85,5919,40.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,14570,Democrat,58.85
Indiana,Hamilton__IN,7553,38.38,12060,61.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,19681,Republican,61.28
Indiana,Hancock__IN,6573,50.59,6370,49.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,12993,Democrat,50.59
Indiana,Harrison__IN,5949,61.28,3671,37.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,9708,Democrat,61.28
Indiana,Hendricks__IN,8857,43.41,11497,56.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,20405,Republican,56.34
Indiana,Henry__IN,12374,54.52,10184,44.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,139,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,22697,Democrat,54.52
Indiana,Howard__IN,17809,57.56,12897,41.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,235,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,30941,Democrat,57.56
Indiana,Huntington__IN,9308,55.26,7438,44.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,16844,Democrat,55.26
Indiana,Jackson__IN,8572,57.26,6285,41.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,14971,Democrat,57.26
Indiana,Jasper__IN,3995,46.91,4497,52.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,8516,Republican,52.81
Indiana,Jay__IN,6781,59.91,4439,39.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,11318,Democrat,59.91
Indiana,Jefferson__IN,6694,57.78,4808,41.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,11586,Democrat,57.78
Indiana,Jennings__IN,4307,55.14,3469,44.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,7811,Democrat,55.14
Indiana,Johnson__IN,10099,48.87,10472,50.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,20663,Republican,50.68
Indiana,Knox__IN,12678,62.11,7612,37.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,20411,Democrat,62.11
Indiana,Kosciusko__IN,8759,45.18,10488,54.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,141,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,19388,Republican,54.1
Indiana,LaGrange__IN,2818,49.96,2785,49.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,5640,Democrat,49.96
Indiana,Lake__IN,134978,64.42,73722,35.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,823,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,209523,Democrat,64.42
Indiana,LaPorte__IN,22220,57.57,16270,42.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,38594,Democrat,57.57
Indiana,Lawrence__IN,8677,51.17,8186,48.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,93,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,16956,Democrat,51.17
Indiana,Madison__IN,33325,57.73,24171,41.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,57729,Democrat,57.73
Indiana,Marion__IN,152418,51.43,143015,48.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,948,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,296381,Democrat,51.43
Indiana,Marshall__IN,8397,51.15,7895,48.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,16415,Democrat,51.15
Indiana,Martin__IN,3137,60.96,2000,38.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,Democrat,60.96
Indiana,Miami__IN,7667,54.53,6270,44.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,14060,Democrat,54.53
Indiana,Monroe__IN,11918,53.27,10309,46.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,145,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,22372,Democrat,53.27
Indiana,Montgomery__IN,8042,50.48,7823,49.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,15930,Democrat,50.48
Indiana,Morgan__IN,7011,45.44,8347,54.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,15428,Republican,54.1
Indiana,Newton__IN,2547,47.7,2780,52.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,5340,Republican,52.06
Indiana,Noble__IN,7621,57.03,5682,42.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,13363,Democrat,57.03
Indiana,Ohio__IN,1397,60.53,905,39.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,Democrat,60.53
Indiana,Orange__IN,4490,51.55,4187,48.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,8710,Democrat,51.55
Indiana,Owen__IN,3339,54.2,2788,45.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,6160,Democrat,54.2
Indiana,Parke__IN,4034,52.93,3570,46.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,7621,Democrat,52.93
Indiana,Perry__IN,6226,66.65,3090,33.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,9341,Democrat,66.65
Indiana,Pike__IN,4519,62.14,2703,37.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,7272,Democrat,62.14
Indiana,Porter__IN,12975,47.0,14480,52.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,152,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,27607,Republican,52.45
Indiana,Posey__IN,6164,63.09,3573,36.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,9770,Democrat,63.09
Indiana,Pulaski__IN,3408,51.37,3202,48.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,6634,Democrat,51.37
Indiana,Putnam__IN,6275,53.96,5331,45.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,11630,Democrat,53.96
Indiana,Randolph__IN,6804,50.38,6551,48.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,151,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,13506,Democrat,50.38
Indiana,Ripley__IN,5933,56.23,4587,43.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,10552,Democrat,56.23
Indiana,Rush__IN,4450,49.31,4507,49.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,9025,Republican,49.94
Indiana,St__Joseph__IN,65844,61.91,39872,37.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,630,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,106346,Democrat,61.91
Indiana,Scott__IN,4205,67.79,1992,32.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6203,Democrat,67.79
Indiana,Shelby__IN,9078,55.17,7310,44.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,16455,Democrat,55.17
Indiana,Spencer__IN,4834,54.72,3980,45.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,8834,Democrat,54.72
Indiana,Starke__IN,4838,58.14,3466,41.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,8321,Democrat,58.14
Indiana,Steuben__IN,3999,49.34,4075,50.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,8105,Republican,50.28
Indiana,Sullivan__IN,7351,65.28,3867,34.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,11260,Democrat,65.28
Indiana,Switzerland__IN,2231,61.29,1390,38.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,3640,Democrat,61.29
Indiana,Tippecanoe__IN,20257,51.45,19036,48.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,39372,Democrat,51.45
Indiana,Tipton__IN,4410,53.03,3863,46.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,8316,Democrat,53.03
Indiana,Union__IN,1463,48.69,1531,50.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,3005,Republican,50.95
Indiana,Vanderburgh__IN,45796,62.39,27231,37.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,380,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,73407,Democrat,62.39
Indiana,Vermillion__IN,5957,63.49,3397,36.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,9382,Democrat,63.49
Indiana,Vigo__IN,27606,59.05,19001,40.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,144,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,46751,Democrat,59.05
Indiana,Wabash__IN,7485,51.5,6905,47.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,145,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14535,Democrat,51.5
Indiana,Warren__IN,2261,51.1,2154,48.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,4425,Democrat,51.1
Indiana,Warrick__IN,7222,62.04,4376,37.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,Democrat,62.04
Indiana,Washington__IN,4943,57.66,3598,41.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,8573,Democrat,57.66
Indiana,Wayne__IN,15269,49.7,15342,49.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,30724,Republican,49.93
Indiana,Wells__IN,5945,59.12,4018,39.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,10055,Democrat,59.12
Indiana,White__IN,5407,51.72,5015,47.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,10455,Democrat,51.72
Indiana,Whitley__IN,5798,53.95,4896,45.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,10747,Democrat,53.95
Iowa,Adair__IA,2851,59.25,1953,40.59,0,0.0,0,0.0,8,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4812,Democrat,59.25
Iowa,Adams__IA,1941,59.49,1321,40.48,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3263,Democrat,59.49
Iowa,Allamakee__IA,3504,48.67,3691,51.26,0,0.0,0,0.0,5,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,Republican,51.26
Iowa,Appanoose__IA,4960,63.14,2872,36.56,0,0.0,0,0.0,24,0.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7856,Democrat,63.14
Iowa,Audubon__IA,3011,61.64,1871,38.3,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4885,Democrat,61.64
Iowa,Benton__IA,6614,65.59,3453,34.24,0,0.0,0,0.0,17,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10084,Democrat,65.59
Iowa,Black_Hawk__IA,30716,60.8,19744,39.08,0,0.0,0,0.0,56,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50516,Democrat,60.8
Iowa,Boone__IA,7699,67.92,3543,31.26,0,0.0,0,0.0,93,0.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11335,Democrat,67.92
Iowa,Bremer__IA,5045,56.44,3880,43.41,0,0.0,0,0.0,14,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8939,Democrat,56.44
Iowa,Buchanan__IA,5621,63.71,3187,36.12,0,0.0,0,0.0,15,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8823,Democrat,63.71
Iowa,Buena_Vista__IA,5245,58.3,3747,41.65,0,0.0,0,0.0,5,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8997,Democrat,58.3
Iowa,Butler__IA,3370,49.33,3462,50.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6832,Republican,50.67
Iowa,Calhoun__IA,4407,64.53,2422,35.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6829,Democrat,64.53
Iowa,Carroll__IA,7807,76.49,2387,23.39,0,0.0,0,0.0,13,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10207,Democrat,76.49
Iowa,Cass__IA,4006,48.87,4182,51.01,0,0.0,0,0.0,10,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8198,Republican,51.01
Iowa,Cedar__IA,4617,59.69,3106,40.16,0,0.0,0,0.0,12,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,Democrat,59.69
Iowa,Cerro_Gordo__IA,13156,62.44,7884,37.42,0,0.0,0,0.0,31,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21071,Democrat,62.44
Iowa,Cherokee__IA,4336,57.62,3180,42.26,0,0.0,0,0.0,9,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7525,Democrat,57.62
Iowa,Chickasaw__IA,4545,63.28,2632,36.65,0,0.0,0,0.0,5,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7182,Democrat,63.28
Iowa,Clarke__IA,2659,63.13,1546,36.7,0,0.0,0,0.0,7,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4212,Democrat,63.13
Iowa,Clay__IA,4631,59.76,2999,38.7,0,0.0,0,0.0,119,1.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7749,Democrat,59.76
Iowa,Clayton__IA,5624,58.89,3923,41.08,0,0.0,0,0.0,3,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9550,Democrat,58.89
Iowa,Clinton__IA,14267,63.32,8219,36.48,0,0.0,0,0.0,47,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22533,Democrat,63.32
Iowa,Crawford__IA,5024,62.51,2999,37.31,0,0.0,0,0.0,14,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8037,Democrat,62.51
Iowa,Dallas__IA,7447,66.13,3763,33.41,0,0.0,0,0.0,52,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11262,Democrat,66.13
Iowa,Davis__IA,2966,67.38,1424,32.35,0,0.0,0,0.0,12,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,Democrat,67.38
Iowa,Decatur__IA,3331,68.19,1542,31.57,0,0.0,0,0.0,12,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4885,Democrat,68.19
Iowa,Delaware__IA,4623,57.32,3427,42.49,0,0.0,0,0.0,15,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8065,Democrat,57.32
Iowa,Des_Moines__IA,13894,70.31,5830,29.5,0,0.0,0,0.0,38,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19762,Democrat,70.31
Iowa,Dickinson__IA,3490,58.77,2443,41.14,0,0.0,0,0.0,5,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5938,Democrat,58.77
Iowa,Dubuque__IA,23695,70.06,10104,29.87,0,0.0,0,0.0,24,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33823,Democrat,70.06
Iowa,Emmet__IA,3487,57.14,2611,42.78,0,0.0,0,0.0,5,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6103,Democrat,57.14
Iowa,Fayette__IA,6900,55.28,5567,44.6,0,0.0,0,0.0,15,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12482,Democrat,55.28
Iowa,Floyd__IA,5317,58.8,3721,41.15,0,0.0,0,0.0,5,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9043,Democrat,58.8
Iowa,Franklin__IA,3582,59.1,2452,40.46,0,0.0,0,0.0,27,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6061,Democrat,59.1
Iowa,Fremont__IA,2703,56.77,2044,42.93,0,0.0,0,0.0,14,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4761,Democrat,56.77
