State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,David Bergland [ 7 ] Libertarian_Votes,David Bergland [ 7 ] Libertarian_Pct,Gus Hall [ 7 ] Independent_Votes,Gus Hall [ 7 ] Independent_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,David Bergland Libertarian_Votes,David Bergland Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Richards [ 7 ] Populist_Votes,Bob Richards [ 7 ] Populist_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Lyndon LaRouche Nominated By Petition_Votes,Lyndon LaRouche Nominated By Petition_Pct,Melvin Mason [ 5 ] Socialist Workers_Votes,Melvin Mason [ 5 ] Socialist Workers_Pct,Lyndon LaRouche [ 5 ] Independent_Votes,Lyndon LaRouche [ 5 ] Independent_Pct,John B. Anderson [ 5 ] National Unity_Votes,John B. Anderson [ 5 ] National Unity_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Gus Hall [ 4 ] Communist_Votes,Gus Hall [ 4 ] Communist_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Melvin Mason Independent_Votes,Melvin Mason Independent_Pct,Dennis Serrette Independent_Votes,Dennis Serrette Independent_Pct,None of These Candidates_Votes,None of These Candidates_Pct,David Bergland [ 4 ] Libertarian_Votes,David Bergland [ 4 ] Libertarian_Pct,Lyndon Larouche [ 4 ] Independent_Votes,Lyndon Larouche [ 4 ] Independent_Pct,Dennis Serrette [ 4 ] New Hampshire Alliance_Votes,Dennis Serrette [ 4 ] New Hampshire Alliance_Pct,Melvin Mason Socialist Workers_Votes,Melvin Mason Socialist Workers_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Bob Richards America First_Votes,Bob Richards America First_Pct,Dennis Serrette United Citizens_Votes,Dennis Serrette United Citizens_Pct,David Bergland [ 10 ] Libertarian_Votes,David Bergland [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Write-ins_Votes,Various candidates [ 10 ] Write-ins_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Bob Richards Populist_Votes,Bob Richards Populist_Pct,Dennis Serrette New Alliance_Votes,Dennis Serrette New Alliance_Pct,Bob Richards Constitution_Votes,Bob Richards Constitution_Pct,Total_Votes,Winner,Winner_Pct
Georgia,Houston__GA,9226,39.29,14255,60.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23481,Republican,60.71
Georgia,Irwin__GA,905,40.49,1330,59.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,Republican,59.51
Georgia,Jackson__GA,2717,39.27,4202,60.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919,Republican,60.73
Georgia,Jasper__GA,1122,43.95,1431,56.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,Republican,56.05
Georgia,Jeff_Davis__GA,1380,38.2,2233,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613,Republican,61.8
Georgia,Jefferson__GA,2816,48.43,2999,51.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815,Republican,51.57
Georgia,Jenkins__GA,1108,44.2,1399,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507,Republican,55.8
Georgia,Johnson__GA,1199,40.89,1733,59.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932,Republican,59.11
Georgia,Jones__GA,2781,44.99,3401,55.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6182,Republican,55.01
Georgia,Lamar__GA,1605,42.2,2198,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803,Republican,57.8
Georgia,Lanier__GA,741,46.52,852,53.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593,Republican,53.48
Georgia,Laurens__GA,5471,43.24,7181,56.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12652,Republican,56.76
Georgia,Lee__GA,1284,30.17,2972,69.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,Republican,69.83
Georgia,Liberty__GA,2803,46.47,3229,53.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,Republican,53.53
Georgia,Lincoln__GA,1115,45.11,1357,54.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472,Republican,54.89
Georgia,Long__GA,816,42.61,1099,57.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,Republican,57.39
Georgia,Lowndes__GA,6167,37.14,10437,62.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16604,Republican,62.86
Georgia,Lumpkin__GA,1110,35.79,1991,64.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101,Republican,64.21
Georgia,McDuffie__GA,2006,37.92,3284,62.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,Republican,62.08
Georgia,McIntosh__GA,1796,54.29,1512,45.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308,Democrat,54.29
Georgia,Macon__GA,2521,62.46,1515,37.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4036,Democrat,62.46
Georgia,Madison__GA,1690,30.96,3768,69.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458,Republican,69.04
Georgia,Marion__GA,951,52.92,846,47.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797,Democrat,52.92
Georgia,Meriwether__GA,2864,47.27,3195,52.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6059,Republican,52.73
Georgia,Miller__GA,526,28.07,1348,71.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874,Republican,71.93
Georgia,Mitchell__GA,2791,50.49,2737,49.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5528,Democrat,50.49
Georgia,Monroe__GA,2189,47.49,2420,52.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609,Republican,52.51
Georgia,Montgomery__GA,950,41.04,1365,58.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315,Republican,58.96
Georgia,Morgan__GA,1714,42.69,2301,57.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015,Republican,57.31
Georgia,Murray__GA,1649,31.9,3521,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,Republican,68.1
Georgia,Muscogee__GA,20835,46.66,23816,53.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44651,Republican,53.34
Georgia,Newton__GA,3389,36.84,5810,63.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9199,Republican,63.16
Georgia,Oconee__GA,1467,29.71,3471,70.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938,Republican,70.29
Georgia,Oglethorpe__GA,1238,36.85,2122,63.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360,Republican,63.15
Georgia,Paulding__GA,2621,30.23,6048,69.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8669,Republican,69.77
Georgia,Peach__GA,3369,55.95,2652,44.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6021,Democrat,55.95
Georgia,Pickens__GA,1329,32.18,2801,67.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130,Republican,67.82
Georgia,Pierce__GA,1501,43.14,1978,56.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479,Republican,56.86
Georgia,Pike__GA,1203,39.34,1855,60.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058,Republican,60.66
Georgia,Polk__GA,3262,37.51,5435,62.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8697,Republican,62.49
Georgia,Pulaski__GA,1440,48.83,1509,51.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949,Republican,51.17
Georgia,Putnam__GA,1336,42.2,1830,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166,Republican,57.8
Georgia,Quitman__GA,490,57.58,361,42.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,Democrat,57.58
Georgia,Rabun__GA,1267,36.64,2191,63.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,Republican,63.36
Georgia,Randolph__GA,1454,47.96,1578,52.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032,Republican,52.04
Georgia,Richmond__GA,21208,41.52,29869,58.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51077,Republican,58.48
Georgia,Rockdale__GA,3291,24.54,10121,75.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13412,Republican,75.46
Georgia,Schley__GA,403,39.63,614,60.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,Republican,60.37
Georgia,Screven__GA,1747,40.35,2583,59.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330,Republican,59.65
Georgia,Seminole__GA,1350,45.21,1636,54.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986,Republican,54.79
Georgia,Spalding__GA,4878,36.27,8571,63.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13449,Republican,63.73
Georgia,Stephens__GA,2272,35.9,4057,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,Republican,64.1
Georgia,Stewart__GA,1308,61.9,805,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113,Democrat,61.9
Georgia,Sumter__GA,3725,44.71,4607,55.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8332,Republican,55.29
Georgia,Talbot__GA,1494,65.76,778,34.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272,Democrat,65.76
Georgia,Taliaferro__GA,550,63.36,318,36.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,Democrat,63.36
Georgia,Tattnall__GA,1954,34.92,3641,65.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595,Republican,65.08
Georgia,Taylor__GA,1340,50.91,1292,49.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,Democrat,50.91
Georgia,Telfair__GA,2049,50.86,1980,49.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4029,Democrat,50.86
Georgia,Terrell__GA,1598,47.82,1744,52.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3342,Republican,52.18
Georgia,Thomas__GA,4039,38.59,6427,61.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10466,Republican,61.41
Georgia,Tift__GA,2736,38.19,4429,61.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7165,Republican,61.81
Georgia,Toombs__GA,2385,34.79,4470,65.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6855,Republican,65.21
Georgia,Towns__GA,1007,33.94,1960,66.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967,Republican,66.06
Georgia,Treutlen__GA,843,43.7,1086,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,Republican,56.3
Georgia,Troup__GA,5272,36.08,9340,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14612,Republican,63.92
Georgia,Turner__GA,1270,48.86,1329,51.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599,Republican,51.14
Georgia,Twiggs__GA,1755,60.56,1143,39.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,Democrat,60.56
Georgia,Union__GA,1112,36.75,1914,63.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026,Republican,63.25
Georgia,Upson__GA,2943,37.99,4803,62.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7746,Republican,62.01
Georgia,Walker__GA,5000,31.78,10734,68.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15734,Republican,68.22
Georgia,Walton__GA,2481,33.19,4995,66.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7476,Republican,66.81
Georgia,Ware__GA,4435,44.43,5547,55.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9982,Republican,55.57
Georgia,Warren__GA,1258,53.65,1087,46.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,Democrat,53.65
Georgia,Washington__GA,3034,51.24,2887,48.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921,Democrat,51.24
Georgia,Wayne__GA,2434,39.69,3698,60.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6132,Republican,60.31
Georgia,Webster__GA,534,57.05,402,42.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,Democrat,57.05
Georgia,Wheeler__GA,774,48.16,833,51.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,Republican,51.84
Georgia,White__GA,1090,31.51,2369,68.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459,Republican,68.49
Georgia,Whitfield__GA,5284,30.65,11957,69.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17241,Republican,69.35
Georgia,Wilcox__GA,1212,49.88,1218,50.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430,Republican,50.12
Georgia,Wilkes__GA,1586,46.33,1837,53.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,Republican,53.67
Georgia,Wilkinson__GA,2102,54.48,1756,45.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3858,Democrat,54.48
Georgia,Worth__GA,1685,36.67,2910,63.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595,Republican,63.33
Hawaii,Hawaii__HI,17866,45.64,20707,52.9,0,0,0,0,0,0,0,0,570,1.46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39143,Republican,52.9
Hawaii,Honolulu__HI,107444,42.94,140323,56.08,0,0,0,0,0,0,0,0,2470,0.98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250237,Republican,56.08
Hawaii,Kauai__HI,8862,48.34,9249,50.45,0,0,0,0,0,0,0,0,221,1.21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18332,Republican,50.45
Hawaii,Maui__HI,12966,46.2,14720,52.45,0,0,0,0,0,0,0,0,381,1.35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28067,Republican,52.45
Idaho,Ada__ID,21760,26.24,60036,72.4,771,0.93,0,0,0,0,0,0,0,0,0,0,0,0,357,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82924,Republican,72.4
Idaho,Adams__ID,540,27.61,1381,70.6,9,0.46,0,0,0,0,0,0,0,0,0,0,0,0,26,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,Republican,70.6
Idaho,Bannock__ID,9399,32.98,18742,65.77,190,0.67,0,0,0,0,0,0,0,0,0,0,0,0,165,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28496,Republican,65.77
Idaho,Bear_Lake__ID,481,14.72,2760,84.48,7,0.21,0,0,0,0,0,0,0,0,0,0,0,0,19,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267,Republican,84.48
Idaho,Benewah__ID,1447,40.95,2039,57.7,28,0.79,0,0,0,0,0,0,0,0,0,0,0,0,20,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534,Republican,57.7
Idaho,Bingham__ID,3064,20.27,11900,78.72,99,0.65,0,0,0,0,0,0,0,0,0,0,0,0,53,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15116,Republican,78.72
Idaho,Blaine__ID,1971,34.84,3603,63.69,55,0.97,0,0,0,0,0,0,0,0,0,0,0,0,28,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657,Republican,63.69
Idaho,Boise__ID,436,25.33,1249,72.57,22,1.28,0,0,0,0,0,0,0,0,0,0,0,0,14,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,Republican,72.57
Idaho,Bonner__ID,4628,39.56,6889,58.89,72,0.62,0,0,0,0,0,0,0,0,0,0,0,0,110,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11699,Republican,58.89
Idaho,Bonneville__ID,4877,16.54,24392,82.71,120,0.41,0,0,0,0,0,0,0,0,0,0,0,0,101,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29490,Republican,82.71
Idaho,Boundary__ID,1158,34.04,2159,63.46,28,0.82,0,0,0,0,0,0,0,0,0,0,0,0,57,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3402,Republican,63.46
Idaho,Butte__ID,429,25.46,1245,73.89,5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,Republican,73.89
Idaho,Camas__ID,123,25.05,364,74.13,4,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,Republican,74.13
Idaho,Canyon__ID,7527,23.1,24613,75.53,275,0.84,0,0,0,0,0,0,0,0,0,0,0,0,172,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32587,Republican,75.53
Idaho,Caribou__ID,535,14.87,3032,84.29,11,0.31,0,0,0,0,0,0,0,0,0,0,0,0,19,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597,Republican,84.29
Idaho,Cassia__ID,1036,13.64,6503,85.6,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,35,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7597,Republican,85.6
Idaho,Clark__ID,59,14.22,353,85.06,3,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,Republican,85.06
Idaho,Clearwater__ID,1608,41.79,2176,56.55,28,0.73,0,0,0,0,0,0,0,0,0,0,0,0,36,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848,Republican,56.55
Idaho,Custer__ID,461,21.5,1653,77.1,12,0.56,0,0,0,0,0,0,0,0,0,0,0,0,18,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144,Republican,77.1
Idaho,Elmore__ID,1458,23.88,4595,75.27,19,0.31,0,0,0,0,0,0,0,0,0,0,0,0,33,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6105,Republican,75.27
